,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0036388350126799196,69238.0,True,100,0.7,49
1,1,3.46653963701101,69348.0,True,100,0.7,49
2,2,6.834275886998512,69348.0,True,100,0.7,49
3,3,10.223486691014841,69348.0,True,100,0.7,49
4,4,13.583260840008734,69462.0,True,100,0.7,49
5,5,16.839658928016433,69462.0,True,100,0.7,49
6,6,19.98344195401296,69462.0,True,100,0.7,49
7,7,23.203127657005098,69462.0,True,100,0.7,49
8,8,27.09965479001403,69462.0,True,100,0.7,49
9,9,31.047648481006036,69462.0,True,100,0.7,49
