,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.00791357100388268,125.0,True,1500,0.2,149
1,1,0.374145073001273,127.0,True,1500,0.2,149
2,2,0.729544738002005,134.0,True,1500,0.2,149
3,3,1.108325181005057,139.0,True,1500,0.2,149
4,4,1.456770864999271,139.0,True,1500,0.2,149
5,5,1.8057483500015223,140.0,True,1500,0.2,149
6,6,2.1560342730008415,142.0,True,1500,0.2,149
7,7,2.5382290280031157,148.0,True,1500,0.2,149
8,8,2.8876957230022526,153.0,True,1500,0.2,149
9,9,3.22661894599878,157.0,True,1500,0.2,149
10,10,3.5886585030020797,162.0,True,1500,0.2,149
11,11,3.97839756400208,162.0,True,1500,0.2,149
12,12,4.3605081560017425,169.0,True,1500,0.2,149
13,13,4.75846317900141,169.0,True,1500,0.2,149
14,14,5.138406736004981,174.0,True,1500,0.2,149
15,15,5.526139099005377,176.0,True,1500,0.2,149
16,16,5.906897048000246,179.0,True,1500,0.2,149
17,17,6.310431404002884,183.0,True,1500,0.2,149
18,18,6.733481968003616,185.0,True,1500,0.2,149
19,19,7.151899738004431,189.0,True,1500,0.2,149
20,20,7.571898645001056,189.0,True,1500,0.2,149
21,21,7.992214338002668,191.0,True,1500,0.2,149
22,22,8.368718335004814,191.0,True,1500,0.2,149
23,23,9.0302641590024,191.0,True,1500,0.2,149
24,24,9.689332517998992,191.0,True,1500,0.2,149
25,25,11.069006513003842,191.0,True,1500,0.2,149
26,26,12.463569732004544,191.0,True,1500,0.2,149
27,27,13.863186285001575,191.0,True,1500,0.2,149
28,28,15.277988544003165,191.0,True,1500,0.2,149
29,29,16.68790397500561,191.0,True,1500,0.2,149
30,30,18.094563126003777,191.0,True,1500,0.2,149
31,31,19.49493785999948,191.0,True,1500,0.2,149
32,32,20.910838556003,191.0,True,1500,0.2,149
33,33,22.31094413700339,191.0,True,1500,0.2,149
34,34,23.71524387300451,191.0,True,1500,0.2,149
35,35,25.119768028998806,191.0,True,1500,0.2,149
36,36,26.519170972998836,191.0,True,1500,0.2,149
37,37,27.921557276000385,191.0,True,1500,0.2,149
38,38,29.334597159999248,191.0,True,1500,0.2,149
39,39,30.73218727800122,191.0,True,1500,0.2,149
40,40,32.13599333100137,191.0,True,1500,0.2,149
41,41,33.55323593800131,191.0,True,1500,0.2,149
42,42,34.949942470004316,191.0,True,1500,0.2,149
43,43,36.35523770600412,191.0,True,1500,0.2,149
44,44,37.7620161119994,191.0,True,1500,0.2,149
45,45,39.16730899600225,191.0,True,1500,0.2,149
46,46,40.572333379001066,191.0,True,1500,0.2,149
