,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0036795320047531277,69672.0,True,100,0.5,49
1,1,2.876626686018426,73863.0,True,100,0.5,49
2,2,5.548561308009084,73863.0,True,100,0.5,49
3,3,8.163242089998676,73863.0,True,100,0.5,49
4,4,10.740899880998768,73863.0,True,100,0.5,49
5,5,13.312943848024588,75505.0,True,100,0.5,49
6,6,15.835069291002583,75505.0,True,100,0.5,49
7,7,18.27136669601896,75573.0,True,100,0.5,49
8,8,20.734206514025573,76204.0,True,100,0.5,49
9,9,23.19175416001235,76692.0,True,100,0.5,49
10,10,25.6680302490131,77113.0,True,100,0.5,49
11,11,28.13634795101825,77214.0,True,100,0.5,49
12,12,30.59605835902039,77316.0,True,100,0.5,49
13,13,33.061274865001906,77346.0,True,100,0.5,49
14,14,35.59877961099846,77602.0,True,100,0.5,49
15,15,38.06188106900663,77896.0,True,100,0.5,49
16,16,40.5489857380162,77896.0,True,100,0.5,49
17,17,42.98433667302015,77896.0,True,100,0.5,49
18,18,45.5170593970106,77896.0,True,100,0.5,49
19,19,48.04249746800633,77896.0,True,100,0.5,49
20,20,50.53445424500387,77896.0,True,100,0.5,49
