,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.005652969004586339,114008.0,True,150,0.5,49
1,1,8.749324610020267,114023.0,True,150,0.5,49
2,2,17.20456149301026,114779.0,True,150,0.5,49
3,3,25.50166330402135,117562.0,True,150,0.5,49
4,4,33.64652466701227,117562.0,True,150,0.5,49
5,5,41.677121958025964,122046.0,True,150,0.5,49
6,6,49.65313457901357,122935.0,True,150,0.5,49
7,7,57.51389431700227,122935.0,True,150,0.5,49
8,8,65.52841904602246,123021.0,True,150,0.5,49
9,9,73.41110088501591,123279.0,True,150,0.5,49
10,10,81.21089099202072,123279.0,True,150,0.5,49
11,11,89.03446263901424,123453.0,True,150,0.5,49
12,12,96.8258102920081,124761.0,True,150,0.5,49
13,13,104.56508447002852,124845.0,True,150,0.5,49
14,14,112.29710547300056,124845.0,True,150,0.5,49
15,15,120.08692049002275,125090.0,True,150,0.5,49
16,16,128.1224182760052,125090.0,True,150,0.5,49
17,17,136.08875216101296,125183.0,True,150,0.5,49
18,18,144.0389393280202,125183.0,True,150,0.5,49
19,19,152.27702692800085,125183.0,True,150,0.5,49
20,20,160.22236487502232,125183.0,True,150,0.5,49
21,21,168.44019754201872,125183.0,True,150,0.5,49
22,22,176.93661476502893,125183.0,True,150,0.5,49
