,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0036222740018274635,71649.0,True,100,0.6,49
1,1,3.141610901016975,71649.0,True,100,0.6,49
2,2,6.1631865610252135,72845.0,True,100,0.6,49
3,3,9.074452383007156,72845.0,True,100,0.6,49
4,4,12.03558955702465,72845.0,True,100,0.6,49
5,5,14.862035982019734,72845.0,True,100,0.6,49
6,6,17.670571506023407,72855.0,True,100,0.6,49
7,7,20.474253192020115,72855.0,True,100,0.6,49
8,8,23.278135598025983,72855.0,True,100,0.6,49
9,9,26.068821878026938,73196.0,True,100,0.6,49
10,10,28.854798969026888,73281.0,True,100,0.6,49
11,11,31.61311971201212,73281.0,True,100,0.6,49
12,12,35.155424544005655,73281.0,True,100,0.6,49
13,13,37.92004119200283,73281.0,True,100,0.6,49
14,14,40.68652764000581,73281.0,True,100,0.6,49
15,15,43.50544176000403,73281.0,True,100,0.6,49
