,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.005544105020817369,109952.0,True,150,0.7,49
1,1,11.351707188005093,112047.0,True,150,0.7,49
2,2,22.406687830021838,114926.0,True,150,0.7,49
3,3,32.93744207199779,114926.0,True,150,0.7,49
4,4,43.64010062502348,117259.0,True,150,0.7,49
5,5,53.95520325101097,119277.0,True,150,0.7,49
6,6,64.46513770200545,119277.0,True,150,0.7,49
7,7,74.68548843701137,120395.0,True,150,0.7,49
8,8,85.11536180600524,120395.0,True,150,0.7,49
9,9,95.27223944102298,120784.0,True,150,0.7,49
10,10,105.51807979602017,122761.0,True,150,0.7,49
11,11,115.66408218201832,122761.0,True,150,0.7,49
12,12,125.92096553600277,123524.0,True,150,0.7,49
13,13,135.9496218120039,125008.0,True,150,0.7,49
14,14,147.3557932950207,126013.0,True,150,0.7,49
15,15,157.74398098600795,126013.0,True,150,0.7,49
16,16,167.9433091620158,126013.0,True,150,0.7,49
17,17,177.9988479250169,127280.0,True,150,0.7,49
18,18,188.18819716601865,127826.0,True,150,0.7,49
19,19,198.46792396201636,128045.0,True,150,0.7,49
20,20,208.54227340599755,128045.0,True,150,0.7,49
21,21,218.59019534301478,128189.0,True,150,0.7,49
22,22,228.5952393740008,128189.0,True,150,0.7,49
23,23,238.7307140410121,128189.0,True,150,0.7,49
24,24,248.76564474601764,128511.0,True,150,0.7,49
25,25,258.770696246007,128511.0,True,150,0.7,49
26,26,268.80861937400186,128662.0,True,150,0.7,49
27,27,278.64335342199774,128662.0,True,150,0.7,49
28,28,288.8122847340128,128874.0,True,150,0.7,49
29,29,298.61956382301287,128907.0,True,150,0.7,49
30,30,308.8089581000095,128969.0,True,150,0.7,49
31,31,318.6381740900106,129437.0,True,150,0.7,49
32,32,328.62821241101483,129492.0,True,150,0.7,49
33,33,338.561112905998,129492.0,True,150,0.7,49
34,34,348.53942986301263,129555.0,True,150,0.7,49
35,35,358.37210032501025,129582.0,True,150,0.7,49
36,36,368.3672647960193,129664.0,True,150,0.7,49
37,37,378.38949338402017,129664.0,True,150,0.7,49
38,38,388.3043911110144,129752.0,True,150,0.7,49
39,39,398.18601498100907,129752.0,True,150,0.7,49
40,40,408.45938317800756,129757.0,True,150,0.7,49
41,41,418.34334573999513,129786.0,True,150,0.7,49
42,42,428.33523163900827,129913.0,True,150,0.7,49
43,43,438.19056632500724,129913.0,True,150,0.7,49
44,44,448.18639591001556,129913.0,True,150,0.7,49
45,45,458.5623933270108,129913.0,True,150,0.7,49
46,46,468.8379698070057,129913.0,True,150,0.7,49
47,47,480.3641912410094,129913.0,True,150,0.7,49
