,Iteration,Fitness,Time,State,schedule_type,schedule_init_temp,schedule_exp_const,schedule_min_temp,schedule_current_value,Temperature,max_iters
0,0,59313.0,9.281799975724425e-05,"[20, 7, 24, 2, 18, 9, 3, 38, 19, 14, 42, 45, 35, 33, 13, 31, 44, 39, 12, 11, 22, 16, 16, 42, 38, 16, 20, 24, 40, 19, 23, 9, 35, 19, 7, 10, 3, 7, 18, 17, 3, 43, 43, 22, 26, 32, 48, 44, 25, 14, 30, 26, 11, 1, 49, 15, 36, 33, 11, 33, 47, 15, 14, 14, 28, 40, 10, 24, 44, 28, 21, 42, 8, 0, 25, 13, 23, 47, 46, 39, 25, 22, 9, 49, 43, 5, 46, 10, 27, 32, 19, 43, 32, 16, 41, 48, 28, 10, 4, 8]",exponential,2500,0.005,0.001,2499.9988397752722,2500,1901
1,1,59199.0,0.0005473229994095163,"[20, 7, 24, 2, 18, 9, 3, 38, 19, 14, 42, 45, 35, 33, 13, 31, 44, 39, 12, 11, 22, 16, 16, 42, 38, 16, 20, 24, 40, 19, 23, 9, 35, 19, 7, 10, 3, 7, 18, 17, 3, 37, 43, 22, 26, 32, 48, 44, 25, 14, 30, 26, 11, 1, 49, 15, 36, 33, 11, 33, 47, 15, 14, 14, 28, 40, 10, 24, 44, 28, 21, 42, 8, 0, 25, 13, 23, 47, 46, 39, 25, 22, 9, 49, 43, 5, 46, 10, 27, 32, 19, 43, 32, 16, 41, 48, 28, 10, 4, 8]",exponential,2500,0.005,0.001,2499.993158471869,2500,1901
2,101,63312.0,0.01437882800018997,"[20, 7, 31, 27, 18, 42, 3, 47, 19, 49, 33, 45, 35, 30, 49, 13, 30, 10, 9, 11, 22, 19, 42, 42, 46, 36, 20, 42, 37, 19, 44, 9, 35, 26, 11, 33, 39, 27, 18, 25, 7, 2, 43, 22, 26, 32, 48, 44, 29, 14, 25, 26, 11, 4, 26, 23, 40, 13, 45, 46, 47, 15, 33, 12, 10, 40, 49, 23, 44, 47, 24, 42, 10, 30, 25, 15, 23, 33, 46, 20, 32, 29, 16, 49, 43, 25, 43, 24, 20, 48, 18, 29, 23, 48, 2, 48, 28, 36, 16, 8]",exponential,2500,0.005,0.001,2499.820271110802,2500,1901
3,201,68120.0,0.029739411000264226,"[20, 7, 2, 1, 18, 42, 26, 33, 19, 49, 33, 22, 19, 30, 49, 33, 39, 7, 31, 18, 48, 19, 42, 42, 22, 45, 16, 42, 37, 30, 44, 9, 35, 26, 49, 49, 26, 27, 46, 20, 1, 7, 43, 22, 26, 15, 30, 43, 29, 14, 25, 26, 47, 4, 26, 41, 40, 47, 45, 26, 47, 15, 33, 12, 10, 42, 49, 29, 44, 47, 9, 26, 42, 39, 25, 16, 23, 33, 0, 20, 44, 24, 42, 49, 32, 25, 43, 15, 9, 48, 18, 44, 37, 37, 2, 18, 28, 37, 36, 8]",exponential,2500,0.005,0.001,2499.6282849996446,2500,1901
4,301,74018.0,0.04645096500098589,"[42, 7, 2, 43, 18, 37, 3, 7, 28, 25, 33, 30, 19, 30, 49, 30, 35, 26, 31, 18, 48, 19, 34, 42, 24, 45, 21, 18, 33, 20, 0, 9, 20, 26, 49, 49, 32, 2, 46, 20, 41, 40, 43, 42, 44, 32, 30, 43, 30, 14, 29, 26, 25, 28, 21, 14, 40, 47, 43, 13, 47, 15, 33, 12, 6, 42, 34, 29, 32, 47, 38, 11, 38, 39, 40, 43, 31, 22, 6, 29, 45, 41, 42, 36, 24, 49, 43, 24, 17, 48, 18, 44, 37, 35, 2, 49, 46, 35, 48, 33]",exponential,2500,0.005,0.001,2499.4194303601475,2500,1901
5,401,74018.0,0.06479539400061185,"[19, 7, 2, 9, 18, 37, 14, 13, 33, 25, 33, 30, 19, 30, 26, 30, 20, 25, 23, 18, 48, 44, 6, 42, 24, 45, 44, 18, 30, 37, 4, 9, 20, 26, 49, 49, 32, 42, 43, 23, 47, 45, 43, 42, 44, 32, 30, 43, 30, 30, 0, 46, 47, 28, 21, 14, 40, 47, 43, 13, 7, 15, 36, 6, 26, 42, 34, 29, 35, 43, 38, 11, 38, 31, 40, 42, 47, 27, 6, 29, 45, 31, 42, 36, 17, 49, 43, 24, 30, 16, 18, 44, 37, 48, 2, 38, 44, 41, 48, 23]",exponential,2500,0.005,0.001,2499.190188762171,2500,1901
6,501,77530.0,0.08380580800076132,"[19, 45, 2, 45, 36, 37, 14, 13, 20, 25, 35, 42, 42, 30, 26, 28, 27, 32, 17, 37, 48, 44, 4, 42, 24, 45, 36, 16, 41, 45, 8, 9, 20, 26, 49, 49, 32, 27, 36, 48, 47, 30, 43, 44, 44, 32, 47, 29, 37, 30, 0, 18, 47, 36, 21, 20, 46, 36, 40, 13, 7, 15, 36, 6, 26, 42, 34, 26, 47, 43, 14, 26, 38, 31, 40, 42, 47, 27, 6, 28, 34, 31, 42, 43, 17, 49, 43, 24, 4, 16, 35, 44, 46, 48, 2, 38, 44, 41, 48, 25]",exponential,2500,0.005,0.001,2498.952646851008,2500,1901
7,601,78381.0,0.10359623200019996,"[19, 45, 2, 45, 22, 39, 14, 13, 20, 25, 43, 9, 42, 32, 26, 28, 27, 32, 17, 37, 48, 44, 4, 42, 24, 35, 36, 16, 41, 49, 23, 19, 20, 11, 49, 49, 32, 41, 36, 48, 47, 30, 43, 44, 44, 32, 47, 29, 37, 30, 11, 18, 47, 36, 23, 20, 46, 36, 40, 16, 7, 15, 36, 6, 26, 42, 34, 26, 47, 43, 41, 26, 38, 28, 40, 42, 47, 27, 6, 33, 34, 31, 42, 43, 27, 49, 43, 24, 19, 16, 35, 44, 46, 48, 21, 42, 44, 41, 44, 25]",exponential,2500,0.005,0.001,2498.7053824227005,2500,1901
8,701,81442.0,0.12469943200085254,"[3, 45, 2, 45, 22, 14, 9, 13, 20, 25, 43, 5, 42, 32, 26, 28, 27, 37, 35, 45, 48, 44, 4, 42, 24, 35, 36, 16, 41, 49, 24, 19, 11, 11, 49, 49, 32, 49, 36, 48, 47, 30, 43, 29, 44, 32, 49, 29, 37, 42, 11, 20, 47, 36, 17, 20, 46, 47, 40, 16, 7, 15, 36, 6, 26, 42, 34, 29, 47, 43, 41, 26, 38, 28, 40, 42, 47, 32, 6, 48, 48, 31, 45, 43, 27, 49, 43, 24, 19, 16, 35, 44, 46, 48, 21, 42, 44, 41, 44, 33]",exponential,2500,0.005,0.001,2498.441742934898,2500,1901
9,801,82064.0,0.14698601400050393,"[2, 45, 2, 45, 22, 14, 9, 13, 20, 14, 42, 7, 28, 12, 26, 28, 27, 37, 38, 45, 48, 44, 4, 42, 24, 35, 36, 14, 42, 49, 40, 19, 20, 11, 49, 49, 27, 22, 35, 48, 47, 30, 47, 29, 44, 37, 49, 36, 37, 49, 11, 20, 47, 36, 17, 20, 46, 47, 40, 16, 7, 15, 35, 6, 26, 42, 34, 29, 47, 43, 41, 34, 38, 28, 40, 42, 47, 32, 6, 48, 48, 31, 45, 32, 27, 49, 43, 24, 11, 16, 37, 44, 46, 48, 21, 42, 44, 41, 44, 33]",exponential,2500,0.005,0.001,2498.163349812387,2500,1901
