,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.005560457007959485,112937.0,True,150,0.7,49
1,1,11.16912948701065,114974.0,True,150,0.7,49
2,2,22.13228889799211,114974.0,True,150,0.7,49
3,3,32.738244691019645,115787.0,True,150,0.7,49
4,4,43.44601560701267,117497.0,True,150,0.7,49
5,5,53.886657524999464,117497.0,True,150,0.7,49
6,6,64.2486408270197,118273.0,True,150,0.7,49
7,7,74.5333258130122,119721.0,True,150,0.7,49
8,8,85.10459035701933,120999.0,True,150,0.7,49
9,9,95.16704369301442,122457.0,True,150,0.7,49
10,10,105.53368678700645,122457.0,True,150,0.7,49
11,11,115.65271215501707,122680.0,True,150,0.7,49
12,12,126.07728301599855,122680.0,True,150,0.7,49
13,13,136.16197611001553,122680.0,True,150,0.7,49
14,14,146.3095217749942,122814.0,True,150,0.7,49
15,15,156.28553053701762,123806.0,True,150,0.7,49
16,16,166.3836100079934,124242.0,True,150,0.7,49
17,17,176.3644430320128,124242.0,True,150,0.7,49
18,18,186.64558259400656,124521.0,True,150,0.7,49
19,19,196.61899854801595,125030.0,True,150,0.7,49
20,20,206.68742636000388,125030.0,True,150,0.7,49
21,21,216.62224223799421,125030.0,True,150,0.7,49
22,22,226.84250984399114,125030.0,True,150,0.7,49
23,23,236.75059933401644,125030.0,True,150,0.7,49
24,24,246.90848646499217,126276.0,True,150,0.7,49
25,25,256.89575213601347,126276.0,True,150,0.7,49
26,26,266.9715858660056,126276.0,True,150,0.7,49
27,27,276.8466001210036,126276.0,True,150,0.7,49
28,28,287.1362753570138,126276.0,True,150,0.7,49
29,29,296.9933512650023,126276.0,True,150,0.7,49
