,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.006103485997300595,114454.0,True,150,0.7,49
1,1,11.146989196015056,114454.0,True,150,0.7,49
2,2,22.02840335300425,117540.0,True,150,0.7,49
3,3,32.719058228016365,117956.0,True,150,0.7,49
4,4,43.545547032001195,118970.0,True,150,0.7,49
5,5,54.11188975899131,120233.0,True,150,0.7,49
6,6,64.45796343599795,120233.0,True,150,0.7,49
7,7,74.74357564200182,120233.0,True,150,0.7,49
8,8,85.11028498300584,120471.0,True,150,0.7,49
9,9,95.58233825600473,120471.0,True,150,0.7,49
10,10,105.77463584000361,120471.0,True,150,0.7,49
11,11,116.00567191099981,121091.0,True,150,0.7,49
12,12,126.20356041399646,121435.0,True,150,0.7,49
13,13,136.22735839799861,121668.0,True,150,0.7,49
14,14,146.2754805680015,121716.0,True,150,0.7,49
15,15,157.6515582819993,122339.0,True,150,0.7,49
16,16,169.335201504,122992.0,True,150,0.7,49
17,17,180.2541950570012,123770.0,True,150,0.7,49
18,18,190.24830213800306,123770.0,True,150,0.7,49
19,19,200.21286027602036,123770.0,True,150,0.7,49
20,20,210.17051066600834,123770.0,True,150,0.7,49
21,21,220.24331607899512,124008.0,True,150,0.7,49
22,22,230.42272366699763,124070.0,True,150,0.7,49
23,23,240.51171637600055,124070.0,True,150,0.7,49
24,24,250.56933477899292,124070.0,True,150,0.7,49
25,25,260.7439426280034,124070.0,True,150,0.7,49
26,26,270.6776850850147,124552.0,True,150,0.7,49
27,27,280.6062792869925,124552.0,True,150,0.7,49
28,28,290.4822945250198,124552.0,True,150,0.7,49
29,29,300.56050640300964,124552.0,True,150,0.7,49
30,30,310.5853515159979,124552.0,True,150,0.7,49
31,31,320.7469624670048,124552.0,True,150,0.7,49
