,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0037345889995776815,69987.0,True,100,0.5,49
1,1,2.885169302000577,70143.0,True,100,0.5,49
2,2,5.601353198000652,70199.0,True,100,0.5,49
3,3,8.218847731001006,70199.0,True,100,0.5,49
4,4,10.796375300000363,71740.0,True,100,0.5,49
5,5,13.41323881199969,71740.0,True,100,0.5,49
6,6,15.921809020999717,71740.0,True,100,0.5,49
7,7,18.531951942000887,72050.0,True,100,0.5,49
8,8,20.987248727000406,72050.0,True,100,0.5,49
9,9,23.464574825000454,72050.0,True,100,0.5,49
10,10,25.938541466999595,72050.0,True,100,0.5,49
11,11,28.531531336000626,72050.0,True,100,0.5,49
12,12,31.13156199900004,72050.0,True,100,0.5,49
