,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0054671840043738484,115143.0,True,150,0.5,49
1,1,8.683231955015799,118022.0,True,150,0.5,49
2,2,17.027723061008146,118022.0,True,150,0.5,49
3,3,25.399021037010243,119809.0,True,150,0.5,49
4,4,33.50186885200674,120903.0,True,150,0.5,49
5,5,41.598917796014575,122413.0,True,150,0.5,49
6,6,49.55543533200398,125552.0,True,150,0.5,49
7,7,57.594963142008055,125552.0,True,150,0.5,49
8,8,65.44145436299732,125552.0,True,150,0.5,49
9,9,73.4477983660181,126684.0,True,150,0.5,49
10,10,81.38534098499804,126684.0,True,150,0.5,49
11,11,89.26357009200728,127948.0,True,150,0.5,49
12,12,97.25891440201667,127948.0,True,150,0.5,49
13,13,105.42349261100753,128170.0,True,150,0.5,49
14,14,113.18081340999925,129375.0,True,150,0.5,49
15,15,121.00254325001151,129683.0,True,150,0.5,49
16,16,128.88835210900288,129683.0,True,150,0.5,49
17,17,136.70073558102013,129746.0,True,150,0.5,49
18,18,144.3775145590189,129866.0,True,150,0.5,49
19,19,152.26760921700043,130033.0,True,150,0.5,49
20,20,160.1634528520226,130033.0,True,150,0.5,49
21,21,168.04736013701768,130033.0,True,150,0.5,49
22,22,176.0648669670045,130033.0,True,150,0.5,49
23,23,183.989964841021,130033.0,True,150,0.5,49
24,24,192.1545960259973,130033.0,True,150,0.5,49
