,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0036314770113676786,67790.0,True,100,0.8,49
1,1,3.811679689999437,69505.0,True,100,0.8,49
2,2,7.557873240992194,69505.0,True,100,0.8,49
3,3,11.227937127987389,69505.0,True,100,0.8,49
4,4,14.752187459002016,69789.0,True,100,0.8,49
5,5,18.177346529992064,69789.0,True,100,0.8,49
6,6,21.75858240199159,70104.0,True,100,0.8,49
7,7,25.59555495600216,70507.0,True,100,0.8,49
8,8,29.461012370011304,70507.0,True,100,0.8,49
9,9,33.46378331800224,70507.0,True,100,0.8,49
10,10,37.32212463801261,70507.0,True,100,0.8,49
11,11,41.21793586300919,70507.0,True,100,0.8,49
12,12,45.108951467991574,70507.0,True,100,0.8,49
