,Iteration,Fitness,Time,State,schedule_type,schedule_init_temp,schedule_exp_const,schedule_min_temp,schedule_current_value,Temperature,max_iters
0,0,55008.0,8.562099901610054e-05,"[25, 16, 27, 17, 13, 12, 33, 7, 18, 24, 45, 28, 48, 32, 45, 44, 4, 34, 12, 1, 10, 37, 39, 20, 17, 27, 24, 17, 3, 6, 43, 0, 15, 32, 23, 27, 6, 25, 43, 10, 27, 44, 14, 7, 15, 0, 40, 48, 27, 31, 5, 7, 35, 1, 48, 3, 8, 23, 17, 4, 8, 32, 14, 19, 25, 26, 38, 17, 43, 18, 48, 10, 47, 46, 32, 44, 40, 8, 4, 33, 1, 31, 41, 11, 34, 8, 19, 32, 20, 18, 45, 8, 38, 39, 34, 31, 36, 4, 28, 13]",exponential,2500,0.005,0.001,2499.9989297377415,2500,1901
1,1,53930.0,0.00053467599900614,"[25, 16, 27, 17, 13, 12, 33, 7, 18, 24, 45, 28, 48, 32, 45, 44, 4, 34, 12, 1, 10, 37, 39, 20, 17, 27, 24, 17, 3, 6, 43, 0, 15, 32, 23, 27, 6, 25, 43, 10, 27, 44, 14, 7, 15, 0, 40, 48, 27, 31, 5, 7, 35, 1, 48, 3, 8, 1, 17, 4, 8, 32, 14, 19, 25, 26, 38, 17, 43, 18, 48, 10, 47, 46, 32, 44, 40, 8, 4, 33, 1, 31, 41, 11, 34, 8, 19, 32, 20, 18, 45, 8, 38, 39, 34, 31, 36, 4, 28, 13]",exponential,2500,0.005,0.001,2499.993316558946,2500,1901
2,101,63378.0,0.014925105000656913,"[25, 16, 7, 47, 35, 16, 41, 7, 18, 20, 44, 19, 4, 14, 45, 33, 4, 46, 12, 1, 0, 39, 39, 20, 30, 27, 17, 17, 5, 11, 9, 35, 15, 47, 13, 34, 32, 25, 43, 36, 42, 44, 45, 20, 30, 44, 48, 48, 13, 45, 5, 36, 37, 1, 48, 23, 39, 28, 22, 4, 8, 0, 12, 36, 25, 29, 19, 27, 6, 44, 48, 10, 47, 46, 32, 1, 40, 8, 3, 33, 35, 28, 49, 11, 34, 39, 32, 43, 34, 18, 45, 43, 38, 48, 24, 31, 25, 4, 5, 21]",exponential,2500,0.005,0.001,2499.81344314853,2500,1901
3,201,65169.0,0.030255884999860427,"[21, 10, 20, 47, 49, 23, 41, 49, 20, 20, 30, 44, 4, 15, 49, 33, 0, 46, 13, 34, 48, 28, 25, 15, 30, 27, 17, 30, 4, 0, 9, 31, 15, 30, 45, 47, 32, 25, 46, 15, 25, 44, 45, 20, 24, 44, 17, 48, 13, 45, 5, 36, 38, 1, 43, 13, 40, 28, 48, 4, 8, 0, 20, 36, 25, 29, 49, 27, 6, 37, 36, 8, 47, 46, 31, 4, 10, 29, 3, 38, 35, 47, 10, 4, 26, 39, 32, 37, 21, 3, 34, 22, 38, 48, 35, 31, 48, 24, 5, 49]",exponential,2500,0.005,0.001,2499.62183004289,2500,1901
4,301,73164.0,0.04683798000041861,"[45, 10, 7, 47, 49, 23, 25, 46, 2, 20, 35, 44, 4, 15, 49, 46, 24, 46, 13, 34, 45, 36, 1, 31, 30, 27, 34, 36, 11, 2, 13, 31, 43, 49, 32, 47, 32, 25, 46, 5, 32, 18, 45, 22, 24, 44, 17, 48, 13, 45, 5, 36, 38, 1, 44, 13, 40, 28, 37, 16, 8, 42, 20, 36, 25, 29, 49, 27, 5, 14, 36, 26, 47, 46, 47, 21, 29, 33, 39, 9, 35, 47, 10, 17, 30, 19, 32, 37, 21, 3, 34, 26, 38, 11, 35, 41, 48, 24, 47, 49]",exponential,2500,0.005,0.001,2499.41459380078,2500,1901
5,401,77139.0,0.06476619500062952,"[45, 2, 2, 47, 4, 6, 25, 46, 42, 20, 19, 44, 41, 16, 49, 46, 48, 46, 22, 34, 49, 36, 1, 31, 30, 27, 43, 36, 40, 2, 44, 31, 43, 49, 31, 47, 29, 46, 25, 5, 33, 18, 45, 0, 46, 43, 17, 48, 46, 45, 17, 36, 35, 1, 44, 13, 43, 28, 37, 38, 8, 42, 20, 36, 46, 39, 8, 27, 5, 14, 21, 24, 47, 27, 45, 21, 29, 33, 49, 35, 35, 39, 42, 40, 30, 47, 32, 37, 21, 3, 48, 8, 38, 11, 13, 41, 35, 23, 42, 49]",exponential,2500,0.005,0.001,2499.190553631469,2500,1901
6,501,78869.0,0.08362043899978744,"[45, 2, 2, 47, 11, 6, 25, 46, 42, 42, 7, 44, 41, 16, 49, 46, 40, 46, 22, 34, 44, 36, 1, 31, 30, 33, 47, 23, 40, 8, 44, 47, 43, 43, 31, 47, 29, 46, 29, 5, 33, 18, 45, 0, 46, 48, 17, 48, 43, 41, 48, 37, 35, 1, 3, 13, 34, 28, 35, 38, 8, 31, 20, 36, 46, 39, 28, 20, 8, 14, 21, 24, 47, 27, 47, 24, 38, 33, 49, 35, 35, 39, 42, 21, 30, 35, 41, 37, 21, 3, 16, 28, 38, 11, 13, 41, 35, 23, 42, 49]",exponential,2500,0.005,0.001,2498.954962993859,2500,1901
7,601,81696.0,0.10373375999915879,"[16, 2, 2, 44, 16, 6, 25, 46, 38, 49, 7, 44, 41, 33, 49, 48, 40, 46, 22, 34, 44, 34, 39, 31, 4, 43, 16, 23, 40, 8, 44, 47, 30, 43, 31, 47, 29, 46, 29, 5, 33, 22, 45, 0, 40, 48, 17, 48, 43, 42, 48, 37, 47, 1, 12, 21, 34, 35, 35, 19, 8, 31, 40, 36, 46, 39, 22, 20, 43, 25, 21, 27, 44, 27, 47, 36, 38, 29, 49, 35, 7, 39, 42, 21, 46, 35, 41, 41, 21, 4, 16, 29, 38, 11, 33, 41, 35, 23, 42, 49]",exponential,2500,0.005,0.001,2498.7036642135354,2500,1901
8,701,82210.0,0.12474360799933493,"[16, 2, 3, 45, 22, 6, 36, 46, 47, 49, 7, 44, 46, 33, 49, 48, 40, 46, 22, 34, 44, 34, 30, 31, 4, 43, 16, 23, 40, 8, 46, 47, 26, 43, 31, 47, 29, 41, 29, 5, 33, 22, 45, 25, 40, 48, 17, 48, 28, 42, 48, 45, 47, 1, 22, 21, 34, 35, 35, 19, 8, 31, 37, 36, 46, 39, 22, 20, 43, 25, 21, 27, 44, 27, 47, 36, 38, 29, 49, 41, 3, 39, 42, 22, 46, 35, 41, 41, 47, 3, 16, 29, 38, 11, 33, 41, 35, 23, 42, 49]",exponential,2500,0.005,0.001,2498.441191079165,2500,1901
9,801,82871.0,0.14722251999955915,"[16, 2, 3, 45, 22, 12, 35, 46, 47, 41, 7, 44, 46, 33, 49, 48, 40, 46, 34, 30, 35, 41, 32, 31, 4, 43, 16, 23, 40, 8, 46, 47, 26, 43, 31, 47, 29, 37, 29, 5, 34, 22, 45, 25, 40, 48, 17, 48, 28, 42, 48, 45, 47, 1, 16, 21, 34, 35, 35, 19, 8, 31, 38, 36, 46, 39, 22, 20, 43, 25, 21, 27, 44, 27, 47, 36, 38, 29, 49, 37, 2, 39, 42, 7, 46, 35, 40, 41, 47, 3, 15, 29, 38, 11, 33, 48, 35, 23, 48, 49]",exponential,2500,0.005,0.001,2498.1603956610397,2500,1901
10,901,83461.0,0.17055847099982202,"[7, 38, 3, 45, 22, 12, 35, 46, 47, 41, 7, 44, 46, 33, 49, 48, 39, 46, 34, 30, 35, 41, 32, 31, 4, 43, 16, 23, 40, 8, 46, 47, 26, 43, 31, 47, 29, 37, 29, 5, 34, 22, 45, 25, 40, 48, 17, 48, 28, 42, 48, 45, 47, 1, 16, 21, 34, 35, 35, 19, 8, 31, 38, 36, 46, 39, 21, 20, 46, 25, 21, 27, 44, 27, 47, 36, 38, 29, 49, 41, 2, 39, 42, 7, 46, 33, 40, 41, 47, 3, 15, 29, 38, 11, 33, 48, 35, 23, 48, 49]",exponential,2500,0.005,0.001,2497.868927922643,2500,1901
11,1001,83443.0,0.1952617740007554,"[7, 38, 3, 48, 22, 12, 35, 46, 46, 41, 7, 44, 46, 33, 49, 48, 39, 46, 34, 30, 35, 41, 32, 31, 4, 43, 16, 23, 40, 8, 46, 47, 26, 43, 31, 47, 29, 38, 29, 5, 34, 22, 45, 25, 40, 48, 17, 48, 28, 42, 47, 45, 47, 1, 16, 21, 34, 35, 35, 19, 8, 31, 38, 36, 46, 39, 21, 20, 46, 25, 19, 27, 44, 27, 47, 36, 38, 29, 49, 41, 2, 39, 42, 7, 46, 33, 40, 41, 47, 3, 15, 29, 38, 11, 33, 48, 35, 23, 48, 49]",exponential,2500,0.005,0.001,2497.560418911098,2500,1901
12,1101,83463.0,0.22098816899961093,"[7, 38, 3, 48, 22, 12, 35, 46, 46, 41, 7, 44, 46, 33, 49, 48, 40, 46, 34, 30, 38, 41, 32, 31, 4, 43, 16, 23, 40, 8, 46, 47, 26, 43, 31, 47, 29, 38, 29, 5, 33, 22, 45, 25, 40, 48, 17, 48, 28, 42, 47, 45, 47, 1, 16, 21, 34, 35, 35, 19, 8, 31, 38, 36, 46, 39, 21, 20, 46, 25, 19, 27, 44, 27, 47, 36, 38, 29, 49, 41, 2, 39, 42, 7, 46, 33, 40, 41, 47, 3, 15, 29, 38, 11, 33, 48, 35, 23, 48, 49]",exponential,2500,0.005,0.001,2497.2391734434086,2500,1901
