,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0037581399956252426,71625.0,True,100,0.5,49
1,1,2.830230683000991,71625.0,True,100,0.5,49
2,2,5.696173333999468,71629.0,True,100,0.5,49
3,3,8.507704066985752,72936.0,True,100,0.5,49
4,4,11.26720596497762,73524.0,True,100,0.5,49
5,5,13.915137678995961,73642.0,True,100,0.5,49
6,6,16.455613989004632,73806.0,True,100,0.5,49
7,7,18.971451702003833,74164.0,True,100,0.5,49
8,8,21.503693200997077,74899.0,True,100,0.5,49
9,9,23.96466575699742,74899.0,True,100,0.5,49
10,10,26.451414515991928,75042.0,True,100,0.5,49
11,11,28.98392422599136,75137.0,True,100,0.5,49
12,12,31.50356559298234,75232.0,True,100,0.5,49
13,13,34.02938321197871,75232.0,True,100,0.5,49
14,14,36.51111820098595,75232.0,True,100,0.5,49
15,15,39.10703041800298,75232.0,True,100,0.5,49
16,16,41.5780817019986,75232.0,True,100,0.5,49
17,17,44.13061749498593,75232.0,True,100,0.5,49
