,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.019049141003051773,94.0,True,250,0.5,146
1,1,0.07784412798355334,94.0,True,250,0.5,146
2,2,0.13957770998240449,94.0,True,250,0.5,146
3,3,0.2011467189877294,94.0,True,250,0.5,146
4,4,0.2585821049869992,94.0,True,250,0.5,146
5,5,0.3153041199839208,94.0,True,250,0.5,146
6,6,0.3750744700082578,94.0,True,250,0.5,146
7,7,0.4395765890076291,94.0,True,250,0.5,146
8,8,0.4985861069872044,94.0,True,250,0.5,146
9,9,0.5543488980038092,97.0,True,250,0.5,146
10,10,0.6116071559954435,97.0,True,250,0.5,146
11,11,0.6689745099865831,97.0,True,250,0.5,146
12,12,0.7293328740051948,97.0,True,250,0.5,146
13,13,0.7887196759984363,97.0,True,250,0.5,146
14,14,0.8449692759895697,97.0,True,250,0.5,146
15,15,0.9029495419817977,97.0,True,250,0.5,146
16,16,0.9632728509895969,97.0,True,250,0.5,146
17,17,1.0262510379834566,97.0,True,250,0.5,146
18,18,1.0836652499856427,97.0,True,250,0.5,146
19,19,1.1513479389832355,101.0,True,250,0.5,146
20,20,1.207559119007783,101.0,True,250,0.5,146
21,21,1.2765344959916547,101.0,True,250,0.5,146
22,22,1.3546709640068002,101.0,True,250,0.5,146
23,23,1.4099846750032157,101.0,True,250,0.5,146
24,24,1.4687186910014134,101.0,True,250,0.5,146
25,25,1.5284404619887937,101.0,True,250,0.5,146
26,26,1.5946058499976061,101.0,True,250,0.5,146
27,27,1.6734794119838625,101.0,True,250,0.5,146
28,28,1.7432231919956394,101.0,True,250,0.5,146
29,29,1.8154298739973456,101.0,True,250,0.5,146
30,30,1.874461886996869,104.0,True,250,0.5,146
31,31,1.941314033989329,104.0,True,250,0.5,146
32,32,2.0186793849861715,113.0,True,250,0.5,146
33,33,2.0789156130049378,113.0,True,250,0.5,146
34,34,2.1339538680040278,113.0,True,250,0.5,146
35,35,2.194294032990001,113.0,True,250,0.5,146
36,36,2.24906072000158,113.0,True,250,0.5,146
37,37,2.3117588619934395,113.0,True,250,0.5,146
38,38,2.3834248640050646,113.0,True,250,0.5,146
39,39,2.4532317479897756,113.0,True,250,0.5,146
40,40,2.5270715699880384,113.0,True,250,0.5,146
41,41,2.594619902985869,113.0,True,250,0.5,146
42,42,2.6689722829905804,113.0,True,250,0.5,146
43,43,2.7421593439939898,113.0,True,250,0.5,146
44,44,2.8104224469861947,113.0,True,250,0.5,146
45,45,2.883611306984676,113.0,True,250,0.5,146
46,46,2.951561498979572,113.0,True,250,0.5,146
47,47,3.0304081210051663,113.0,True,250,0.5,146
48,48,3.0977900690049864,113.0,True,250,0.5,146
49,49,3.1651621380005963,113.0,True,250,0.5,146
50,50,3.2330394120072015,113.0,True,250,0.5,146
51,51,3.3004539579851553,113.0,True,250,0.5,146
52,52,3.3728264730016235,113.0,True,250,0.5,146
53,53,3.440368423005566,113.0,True,250,0.5,146
54,54,3.507228092988953,113.0,True,250,0.5,146
55,55,3.573612632986624,113.0,True,250,0.5,146
56,56,3.64063483098289,113.0,True,250,0.5,146
57,57,3.7130358669965062,113.0,True,250,0.5,146
58,58,3.779664720990695,113.0,True,250,0.5,146
59,59,3.8469678350083996,113.0,True,250,0.5,146
60,60,3.91341800900409,113.0,True,250,0.5,146
61,61,3.9802720109873917,113.0,True,250,0.5,146
62,62,4.052925024996512,113.0,True,250,0.5,146
63,63,4.1200026879960205,113.0,True,250,0.5,146
64,64,4.186816656991141,113.0,True,250,0.5,146
65,65,4.2537957659806125,113.0,True,250,0.5,146
66,66,4.320523406990105,113.0,True,250,0.5,146
67,67,4.392953119997401,113.0,True,250,0.5,146
68,68,4.459965860994998,113.0,True,250,0.5,146
69,69,4.5270118759945035,113.0,True,250,0.5,146
70,70,4.593672224989859,113.0,True,250,0.5,146
71,71,4.661032392003108,113.0,True,250,0.5,146
72,72,4.733475750981597,113.0,True,250,0.5,146
73,73,4.800592023006175,113.0,True,250,0.5,146
74,74,4.867453607992502,113.0,True,250,0.5,146
75,75,4.934552802995313,113.0,True,250,0.5,146
76,76,5.001353389990982,113.0,True,250,0.5,146
77,77,5.074513818981359,113.0,True,250,0.5,146
78,78,5.1416371049999725,113.0,True,250,0.5,146
79,79,5.209101436979836,113.0,True,250,0.5,146
80,80,5.276138038985664,113.0,True,250,0.5,146
81,81,5.343406634987332,113.0,True,250,0.5,146
82,82,5.415975201991387,113.0,True,250,0.5,146
