,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.004021799999463838,69491.0,True,100,0.7,49
1,1,3.487799554999583,69611.0,True,100,0.7,49
2,2,6.896060021001176,69611.0,True,100,0.7,49
3,3,10.208526075000918,69611.0,True,100,0.7,49
4,4,13.523752569999488,69611.0,True,100,0.7,49
5,5,16.742726120000953,70290.0,True,100,0.7,49
6,6,19.891030259001127,70290.0,True,100,0.7,49
7,7,23.08456227700117,70383.0,True,100,0.7,49
8,8,26.20702382899981,70767.0,True,100,0.7,49
9,9,29.399777762000667,71296.0,True,100,0.7,49
10,10,32.44897782100088,71296.0,True,100,0.7,49
11,11,35.57942941799956,71296.0,True,100,0.7,49
12,12,38.793841130000146,71774.0,True,100,0.7,49
13,13,41.926965197000754,71774.0,True,100,0.7,49
14,14,44.9801275789996,71774.0,True,100,0.7,49
15,15,48.09248998700059,71810.0,True,100,0.7,49
16,16,51.13055052300115,71810.0,True,100,0.7,49
17,17,54.234389322000425,71862.0,True,100,0.7,49
18,18,57.298576981000224,71867.0,True,100,0.7,49
19,19,60.63928928399946,71867.0,True,100,0.7,49
20,20,63.662844111000595,72080.0,True,100,0.7,49
21,21,66.77758075100064,72101.0,True,100,0.7,49
22,22,69.8098527910006,72101.0,True,100,0.7,49
23,23,72.86111224100023,72101.0,True,100,0.7,49
24,24,75.92098415200053,72181.0,True,100,0.7,49
25,25,79.11496867999995,72181.0,True,100,0.7,49
26,26,82.6550547959996,72181.0,True,100,0.7,49
27,27,85.72785578399998,72181.0,True,100,0.7,49
28,28,88.89565339799992,72181.0,True,100,0.7,49
29,29,92.25918854799966,72181.0,True,100,0.7,49
