,Iteration,Fitness,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,59655.0,0.0037258720003592316,"[22, 41, 19, 5, 2, 36, 23, 2, 33, 32, 47, 20, 7, 2, 40, 17, 35, 39, 47, 47, 11, 3, 36, 19, 20, 30, 34, 30, 17, 31, 8, 4, 43, 6, 34, 12, 22, 49, 14, 27, 37, 3, 11, 30, 22, 49, 32, 23, 30, 35, 33, 19, 29, 24, 48, 35, 7, 19, 33, 7, 25, 43, 46, 4, 36, 37, 4, 19, 34, 22, 49, 4, 23, 20, 18, 0, 17, 0, 49, 29, 11, 8, 42, 36, 19, 8, 44, 45, 24, 47, 35, 27, 31, 48, 35, 45, 36, 31, 14, 32]",True,100,0.5,49
1,1,69162.0,2.886881476999406,"[43.0, 7.0, 4.0, 43.0, 44.0, 12.0, 26.0, 32.0, 13.0, 30.0, 49.0, 30.0, 25.0, 46.0, 49.0, 47.0, 49.0, 40.0, 48.0, 22.0, 1.0, 43.0, 37.0, 9.0, 34.0, 31.0, 37.0, 20.0, 40.0, 32.0, 7.0, 35.0, 43.0, 34.0, 10.0, 2.0, 5.0, 46.0, 20.0, 33.0, 36.0, 39.0, 19.0, 10.0, 20.0, 3.0, 16.0, 34.0, 47.0, 47.0, 10.0, 34.0, 23.0, 31.0, 25.0, 34.0, 47.0, 35.0, 15.0, 32.0, 1.0, 42.0, 46.0, 7.0, 19.0, 45.0, 32.0, 7.0, 10.0, 16.0, 43.0, 49.0, 42.0, 43.0, 46.0, 24.0, 43.0, 8.0, 48.0, 16.0, 38.0, 45.0, 9.0, 5.0, 13.0, 27.0, 9.0, 14.0, 12.0, 34.0, 19.0, 45.0, 8.0, 38.0, 40.0, 30.0, 7.0, 47.0, 49.0, 30.0]",True,100,0.5,49
2,2,69865.0,5.644158844999765,"[44.0, 24.0, 46.0, 41.0, 47.0, 1.0, 43.0, 44.0, 25.0, 43.0, 49.0, 12.0, 2.0, 22.0, 19.0, 17.0, 20.0, 21.0, 44.0, 26.0, 7.0, 39.0, 30.0, 44.0, 37.0, 49.0, 15.0, 28.0, 10.0, 18.0, 16.0, 4.0, 24.0, 26.0, 37.0, 46.0, 25.0, 13.0, 45.0, 44.0, 25.0, 40.0, 33.0, 26.0, 4.0, 39.0, 40.0, 32.0, 19.0, 31.0, 15.0, 6.0, 48.0, 44.0, 41.0, 45.0, 44.0, 27.0, 2.0, 17.0, 33.0, 24.0, 12.0, 47.0, 34.0, 34.0, 5.0, 9.0, 7.0, 24.0, 48.0, 17.0, 45.0, 27.0, 48.0, 15.0, 42.0, 26.0, 43.0, 30.0, 8.0, 18.0, 23.0, 48.0, 44.0, 3.0, 46.0, 6.0, 9.0, 8.0, 12.0, 40.0, 31.0, 44.0, 17.0, 28.0, 38.0, 25.0, 39.0, 28.0]",True,100,0.5,49
3,3,70936.0,8.216378770999654,"[27.0, 1.0, 46.0, 39.0, 2.0, 29.0, 36.0, 29.0, 48.0, 41.0, 47.0, 25.0, 29.0, 37.0, 15.0, 37.0, 31.0, 43.0, 30.0, 11.0, 1.0, 13.0, 3.0, 2.0, 38.0, 29.0, 29.0, 18.0, 22.0, 45.0, 29.0, 18.0, 25.0, 35.0, 35.0, 38.0, 4.0, 42.0, 11.0, 48.0, 0.0, 44.0, 18.0, 3.0, 48.0, 31.0, 20.0, 29.0, 2.0, 2.0, 34.0, 47.0, 7.0, 23.0, 32.0, 21.0, 46.0, 46.0, 48.0, 5.0, 9.0, 15.0, 12.0, 43.0, 12.0, 32.0, 23.0, 33.0, 38.0, 41.0, 42.0, 33.0, 47.0, 49.0, 46.0, 30.0, 11.0, 44.0, 37.0, 42.0, 7.0, 19.0, 48.0, 29.0, 1.0, 42.0, 30.0, 37.0, 17.0, 26.0, 12.0, 36.0, 41.0, 32.0, 33.0, 34.0, 30.0, 46.0, 27.0, 17.0]",True,100,0.5,49
4,4,71598.0,10.78878078299931,"[27.0, 1.0, 46.0, 39.0, 2.0, 29.0, 36.0, 29.0, 48.0, 41.0, 47.0, 20.0, 29.0, 37.0, 15.0, 37.0, 8.0, 43.0, 30.0, 11.0, 1.0, 13.0, 3.0, 2.0, 38.0, 29.0, 29.0, 18.0, 22.0, 45.0, 29.0, 18.0, 25.0, 35.0, 35.0, 38.0, 4.0, 36.0, 11.0, 48.0, 0.0, 44.0, 18.0, 3.0, 48.0, 31.0, 12.0, 29.0, 2.0, 44.0, 34.0, 47.0, 7.0, 8.0, 32.0, 21.0, 46.0, 46.0, 48.0, 5.0, 9.0, 15.0, 12.0, 43.0, 48.0, 32.0, 23.0, 33.0, 26.0, 41.0, 28.0, 33.0, 47.0, 49.0, 46.0, 30.0, 11.0, 44.0, 37.0, 42.0, 7.0, 19.0, 48.0, 29.0, 1.0, 42.0, 30.0, 37.0, 17.0, 26.0, 12.0, 36.0, 41.0, 32.0, 33.0, 34.0, 30.0, 46.0, 27.0, 17.0]",True,100,0.5,49
5,5,71671.0,13.278782202000002,"[41.0, 37.0, 6.0, 47.0, 42.0, 8.0, 43.0, 14.0, 27.0, 7.0, 40.0, 12.0, 2.0, 4.0, 0.0, 16.0, 6.0, 47.0, 35.0, 18.0, 30.0, 24.0, 32.0, 44.0, 42.0, 31.0, 46.0, 46.0, 36.0, 31.0, 48.0, 36.0, 47.0, 39.0, 5.0, 34.0, 16.0, 45.0, 30.0, 38.0, 28.0, 3.0, 17.0, 47.0, 46.0, 11.0, 40.0, 19.0, 5.0, 41.0, 9.0, 27.0, 43.0, 25.0, 24.0, 10.0, 34.0, 49.0, 17.0, 44.0, 41.0, 32.0, 31.0, 5.0, 42.0, 44.0, 30.0, 39.0, 43.0, 42.0, 48.0, 34.0, 44.0, 0.0, 46.0, 38.0, 41.0, 1.0, 34.0, 40.0, 47.0, 18.0, 25.0, 37.0, 29.0, 42.0, 28.0, 46.0, 41.0, 26.0, 14.0, 3.0, 40.0, 40.0, 34.0, 6.0, 0.0, 45.0, 32.0, 39.0]",True,100,0.5,49
6,6,71706.0,15.77397811300034,"[16.0, 37.0, 6.0, 47.0, 42.0, 8.0, 8.0, 14.0, 27.0, 7.0, 40.0, 12.0, 2.0, 4.0, 0.0, 16.0, 6.0, 47.0, 35.0, 18.0, 37.0, 26.0, 0.0, 44.0, 42.0, 35.0, 46.0, 46.0, 36.0, 31.0, 48.0, 36.0, 47.0, 39.0, 5.0, 34.0, 16.0, 45.0, 30.0, 38.0, 28.0, 3.0, 17.0, 47.0, 46.0, 11.0, 40.0, 19.0, 5.0, 41.0, 9.0, 27.0, 43.0, 25.0, 24.0, 10.0, 34.0, 41.0, 17.0, 44.0, 41.0, 32.0, 31.0, 5.0, 42.0, 44.0, 30.0, 39.0, 43.0, 42.0, 48.0, 34.0, 44.0, 0.0, 46.0, 47.0, 41.0, 1.0, 34.0, 40.0, 47.0, 18.0, 25.0, 37.0, 29.0, 42.0, 28.0, 46.0, 41.0, 26.0, 14.0, 3.0, 40.0, 40.0, 34.0, 41.0, 0.0, 45.0, 32.0, 39.0]",True,100,0.5,49
7,7,71706.0,18.53191515099934,"[16.0, 37.0, 6.0, 47.0, 42.0, 8.0, 8.0, 14.0, 27.0, 7.0, 40.0, 12.0, 2.0, 4.0, 0.0, 16.0, 6.0, 47.0, 35.0, 18.0, 37.0, 26.0, 0.0, 44.0, 42.0, 35.0, 46.0, 46.0, 36.0, 31.0, 48.0, 36.0, 47.0, 39.0, 5.0, 34.0, 16.0, 45.0, 30.0, 38.0, 28.0, 3.0, 17.0, 47.0, 46.0, 11.0, 40.0, 19.0, 5.0, 41.0, 9.0, 27.0, 43.0, 25.0, 24.0, 10.0, 34.0, 41.0, 17.0, 44.0, 41.0, 32.0, 31.0, 5.0, 42.0, 44.0, 30.0, 39.0, 43.0, 42.0, 48.0, 34.0, 44.0, 0.0, 46.0, 47.0, 41.0, 1.0, 34.0, 40.0, 47.0, 18.0, 25.0, 37.0, 29.0, 42.0, 28.0, 46.0, 41.0, 26.0, 14.0, 3.0, 40.0, 40.0, 34.0, 41.0, 0.0, 45.0, 32.0, 39.0]",True,100,0.5,49
8,8,71951.0,21.0028467359989,"[10.0, 37.0, 6.0, 47.0, 42.0, 8.0, 43.0, 14.0, 27.0, 7.0, 40.0, 12.0, 2.0, 4.0, 0.0, 16.0, 6.0, 47.0, 35.0, 18.0, 37.0, 24.0, 32.0, 44.0, 42.0, 31.0, 46.0, 46.0, 36.0, 31.0, 48.0, 36.0, 47.0, 39.0, 5.0, 34.0, 16.0, 45.0, 30.0, 38.0, 28.0, 3.0, 17.0, 47.0, 46.0, 11.0, 40.0, 19.0, 5.0, 41.0, 9.0, 27.0, 43.0, 25.0, 24.0, 10.0, 34.0, 41.0, 17.0, 44.0, 41.0, 32.0, 31.0, 5.0, 42.0, 44.0, 30.0, 39.0, 43.0, 42.0, 48.0, 34.0, 44.0, 0.0, 46.0, 47.0, 41.0, 1.0, 34.0, 40.0, 47.0, 18.0, 25.0, 37.0, 29.0, 42.0, 28.0, 46.0, 41.0, 26.0, 14.0, 3.0, 40.0, 40.0, 34.0, 31.0, 0.0, 45.0, 32.0, 39.0]",True,100,0.5,49
9,9,71986.0,23.475883568999052,"[16.0, 37.0, 6.0, 47.0, 42.0, 8.0, 43.0, 14.0, 27.0, 7.0, 40.0, 12.0, 2.0, 4.0, 0.0, 16.0, 6.0, 47.0, 35.0, 18.0, 37.0, 24.0, 32.0, 44.0, 42.0, 31.0, 46.0, 46.0, 36.0, 31.0, 48.0, 36.0, 47.0, 39.0, 5.0, 34.0, 16.0, 45.0, 30.0, 38.0, 28.0, 3.0, 17.0, 47.0, 46.0, 12.0, 40.0, 19.0, 5.0, 41.0, 9.0, 27.0, 43.0, 25.0, 24.0, 10.0, 34.0, 41.0, 17.0, 44.0, 41.0, 32.0, 31.0, 5.0, 42.0, 44.0, 30.0, 39.0, 43.0, 42.0, 48.0, 34.0, 44.0, 0.0, 46.0, 47.0, 41.0, 1.0, 34.0, 40.0, 47.0, 18.0, 25.0, 37.0, 29.0, 42.0, 28.0, 46.0, 41.0, 26.0, 14.0, 3.0, 40.0, 40.0, 34.0, 31.0, 0.0, 45.0, 32.0, 39.0]",True,100,0.5,49
