,Iteration,Fitness,Time,State,Restarts,max_iters,current_restart
0,0,59973.0,0.00010200600081589073,"[26, 35, 41, 7, 28, 5, 4, 18, 20, 29, 44, 20, 4, 4, 35, 14, 13, 29, 16, 24, 42, 35, 3, 40, 25, 40, 44, 3, 37, 41, 46, 13, 16, 19, 44, 14, 36, 42, 44, 39, 13, 15, 10, 31, 49, 30, 17, 33, 15, 23, 44, 23, 40, 35, 26, 3, 7, 36, 0, 17, 29, 3, 24, 5, 18, 33, 11, 17, 38, 28, 16, 26, 37, 8, 45, 14, 34, 9, 9, 26, 23, 31, 38, 44, 18, 35, 44, 14, 32, 45, 24, 47, 27, 15, 28, 22, 26, 27, 33, 0]",0,901,0
1,1,59973.0,0.0005177590010134736,"[26, 35, 41, 7, 28, 5, 4, 18, 20, 29, 44, 20, 4, 4, 35, 14, 13, 29, 16, 24, 42, 35, 3, 40, 25, 40, 44, 3, 37, 41, 46, 13, 16, 19, 44, 14, 36, 42, 44, 39, 13, 15, 10, 31, 49, 30, 17, 33, 15, 23, 44, 23, 40, 35, 26, 3, 7, 36, 0, 17, 29, 3, 24, 5, 18, 33, 11, 17, 38, 28, 16, 26, 37, 8, 45, 14, 34, 9, 9, 26, 23, 31, 38, 44, 18, 35, 44, 14, 32, 45, 24, 47, 27, 15, 28, 22, 26, 27, 33, 0]",0,901,0
2,101,71616.0,0.011982766000073752,"[26, 35, 41, 41, 28, 5, 4, 45, 20, 29, 47, 20, 8, 4, 37, 44, 13, 29, 16, 24, 42, 42, 3, 40, 25, 40, 44, 26, 37, 41, 46, 13, 16, 19, 44, 14, 36, 42, 44, 39, 13, 15, 10, 32, 49, 30, 45, 33, 47, 23, 44, 23, 40, 35, 26, 3, 9, 36, 0, 25, 29, 41, 24, 27, 18, 33, 46, 17, 38, 35, 42, 26, 43, 8, 45, 14, 47, 9, 9, 26, 37, 33, 38, 44, 18, 47, 44, 17, 32, 45, 46, 47, 27, 36, 28, 22, 26, 32, 33, 25]",0,901,0
3,201,71616.0,0.024276635000205715,"[26, 35, 41, 41, 28, 5, 4, 45, 20, 29, 47, 20, 8, 4, 37, 44, 13, 29, 16, 24, 42, 42, 3, 40, 25, 40, 44, 26, 37, 41, 46, 13, 16, 19, 44, 14, 36, 42, 44, 39, 13, 15, 10, 32, 49, 30, 45, 33, 47, 23, 44, 23, 40, 35, 26, 3, 9, 36, 0, 25, 29, 41, 24, 27, 18, 33, 46, 17, 38, 35, 42, 26, 43, 8, 45, 14, 47, 9, 9, 26, 37, 33, 38, 44, 18, 47, 44, 17, 32, 45, 46, 47, 27, 36, 28, 22, 26, 32, 33, 25]",0,901,0
4,301,71616.0,0.03790354400007345,"[26, 35, 41, 41, 28, 5, 4, 45, 20, 29, 47, 20, 8, 4, 37, 44, 13, 29, 16, 24, 42, 42, 3, 40, 25, 40, 44, 26, 37, 41, 46, 13, 16, 19, 44, 14, 36, 42, 44, 39, 13, 15, 10, 32, 49, 30, 45, 33, 47, 23, 44, 23, 40, 35, 26, 3, 9, 36, 0, 25, 29, 41, 24, 27, 18, 33, 46, 17, 38, 35, 42, 26, 43, 8, 45, 14, 47, 9, 9, 26, 37, 33, 38, 44, 18, 47, 44, 17, 32, 45, 46, 47, 27, 36, 28, 22, 26, 32, 33, 25]",0,901,0
5,401,71616.0,0.05325389400059066,"[26, 35, 41, 41, 28, 5, 4, 45, 20, 29, 47, 20, 8, 4, 37, 44, 13, 29, 16, 24, 42, 42, 3, 40, 25, 40, 44, 26, 37, 41, 46, 13, 16, 19, 44, 14, 36, 42, 44, 39, 13, 15, 10, 32, 49, 30, 45, 33, 47, 23, 44, 23, 40, 35, 26, 3, 9, 36, 0, 25, 29, 41, 24, 27, 18, 33, 46, 17, 38, 35, 42, 26, 43, 8, 45, 14, 47, 9, 9, 26, 37, 33, 38, 44, 18, 47, 44, 17, 32, 45, 46, 47, 27, 36, 28, 22, 26, 32, 33, 25]",0,901,0
6,501,71616.0,0.06968964699990465,"[26, 35, 41, 41, 28, 5, 4, 45, 20, 29, 47, 20, 8, 4, 37, 44, 13, 29, 16, 24, 42, 42, 3, 40, 25, 40, 44, 26, 37, 41, 46, 13, 16, 19, 44, 14, 36, 42, 44, 39, 13, 15, 10, 32, 49, 30, 45, 33, 47, 23, 44, 23, 40, 35, 26, 3, 9, 36, 0, 25, 29, 41, 24, 27, 18, 33, 46, 17, 38, 35, 42, 26, 43, 8, 45, 14, 47, 9, 9, 26, 37, 33, 38, 44, 18, 47, 44, 17, 32, 45, 46, 47, 27, 36, 28, 22, 26, 32, 33, 25]",0,901,0
7,601,71629.0,0.08727911100140773,"[26, 35, 41, 41, 28, 5, 4, 45, 20, 29, 47, 20, 8, 4, 37, 44, 13, 29, 16, 24, 42, 42, 3, 40, 25, 40, 44, 26, 37, 41, 46, 13, 16, 19, 44, 14, 37, 42, 44, 39, 13, 15, 10, 32, 49, 30, 45, 33, 47, 23, 44, 23, 40, 35, 26, 3, 9, 36, 0, 25, 29, 41, 24, 27, 18, 33, 46, 17, 38, 35, 42, 26, 43, 8, 45, 14, 47, 9, 9, 26, 37, 33, 38, 44, 18, 47, 44, 17, 32, 45, 46, 47, 27, 36, 28, 22, 26, 32, 33, 25]",0,901,0
8,701,71629.0,0.10615208300077938,"[26, 35, 41, 41, 28, 5, 4, 45, 20, 29, 47, 20, 8, 4, 37, 44, 13, 29, 16, 24, 42, 42, 3, 40, 25, 40, 44, 26, 37, 41, 46, 13, 16, 19, 44, 14, 37, 42, 44, 39, 13, 15, 10, 32, 49, 30, 45, 33, 47, 23, 44, 23, 40, 35, 26, 3, 9, 36, 0, 25, 29, 41, 24, 27, 18, 33, 46, 17, 38, 35, 42, 26, 43, 8, 45, 14, 47, 9, 9, 26, 37, 33, 38, 44, 18, 47, 44, 17, 32, 45, 46, 47, 27, 36, 28, 22, 26, 32, 33, 25]",0,901,0
9,801,71629.0,0.12633562800147047,"[26, 35, 41, 41, 28, 5, 4, 45, 20, 29, 47, 20, 8, 4, 37, 44, 13, 29, 16, 24, 42, 42, 3, 40, 25, 40, 44, 26, 37, 41, 46, 13, 16, 19, 44, 14, 37, 42, 44, 39, 13, 15, 10, 32, 49, 30, 45, 33, 47, 23, 44, 23, 40, 35, 26, 3, 9, 36, 0, 25, 29, 41, 24, 27, 18, 33, 46, 17, 38, 35, 42, 26, 43, 8, 45, 14, 47, 9, 9, 26, 37, 33, 38, 44, 18, 47, 44, 17, 32, 45, 46, 47, 27, 36, 28, 22, 26, 32, 33, 25]",0,901,0
10,901,71629.0,0.14766136199978064,"[26, 35, 41, 41, 28, 5, 4, 45, 20, 29, 47, 20, 8, 4, 37, 44, 13, 29, 16, 24, 42, 42, 3, 40, 25, 40, 44, 26, 37, 41, 46, 13, 16, 19, 44, 14, 37, 42, 44, 39, 13, 15, 10, 32, 49, 30, 45, 33, 47, 23, 44, 23, 40, 35, 26, 3, 9, 36, 0, 25, 29, 41, 24, 27, 18, 33, 46, 17, 38, 35, 42, 26, 43, 8, 45, 14, 47, 9, 9, 26, 37, 33, 38, 44, 18, 47, 44, 17, 32, 45, 46, 47, 27, 36, 28, 22, 26, 32, 33, 25]",0,901,0
