,Iteration,Fitness,Time,State,schedule_type,schedule_init_temp,schedule_exp_const,schedule_min_temp,schedule_current_value,Temperature,max_iters
0,0,55106.0,9.330099965154659e-05,"[35, 14, 47, 38, 16, 9, 8, 36, 39, 27, 48, 30, 16, 7, 12, 15, 49, 39, 16, 27, 44, 13, 11, 1, 47, 30, 20, 22, 18, 9, 42, 41, 41, 1, 18, 39, 16, 14, 5, 0, 16, 4, 46, 36, 41, 27, 31, 2, 4, 38, 41, 19, 19, 18, 49, 7, 36, 44, 45, 30, 11, 43, 3, 1, 3, 27, 14, 27, 29, 33, 25, 21, 7, 16, 30, 14, 26, 31, 9, 38, 47, 16, 5, 34, 45, 24, 13, 43, 40, 31, 32, 12, 44, 5, 14, 47, 30, 18, 0, 39]",exponential,5000,0.005,0.001,4999.997667475553,5000,1901
1,1,54714.0,0.0005428980002761818,"[35, 14, 47, 38, 16, 9, 8, 22, 39, 27, 48, 30, 16, 7, 12, 15, 49, 39, 16, 27, 44, 13, 11, 1, 47, 30, 20, 22, 18, 9, 42, 41, 41, 1, 18, 39, 16, 14, 5, 0, 16, 4, 46, 36, 41, 27, 31, 2, 4, 38, 41, 19, 19, 18, 49, 7, 36, 44, 45, 30, 11, 43, 3, 1, 3, 27, 14, 27, 29, 33, 25, 21, 7, 16, 30, 14, 26, 31, 9, 38, 47, 16, 5, 34, 45, 24, 13, 43, 40, 31, 32, 12, 44, 5, 14, 47, 30, 18, 0, 39]",exponential,5000,0.005,0.001,4999.986427568414,5000,1901
2,101,54719.0,0.014476062999165151,"[35, 9, 47, 38, 16, 9, 8, 36, 14, 47, 48, 24, 16, 12, 4, 15, 32, 39, 20, 46, 42, 13, 6, 40, 26, 30, 33, 22, 18, 9, 30, 40, 41, 25, 18, 29, 0, 1, 19, 0, 10, 21, 46, 37, 4, 16, 31, 2, 4, 38, 41, 19, 5, 18, 49, 7, 36, 17, 10, 22, 11, 43, 44, 19, 29, 27, 20, 15, 48, 36, 36, 0, 11, 30, 4, 5, 26, 31, 14, 19, 47, 35, 37, 10, 10, 26, 8, 5, 33, 5, 39, 30, 44, 5, 32, 14, 30, 0, 0, 39]",exponential,5000,0.005,0.001,4999.63811152198,5000,1901
3,201,59874.0,0.03003109199926257,"[30, 9, 47, 13, 16, 46, 26, 12, 32, 48, 48, 1, 32, 43, 5, 0, 11, 16, 38, 46, 43, 26, 6, 40, 7, 30, 33, 41, 18, 48, 30, 16, 31, 31, 27, 29, 4, 0, 35, 0, 10, 12, 46, 12, 4, 6, 31, 30, 48, 16, 41, 48, 5, 24, 49, 13, 36, 17, 36, 25, 27, 43, 10, 40, 3, 22, 35, 40, 48, 5, 16, 5, 11, 1, 7, 47, 26, 31, 19, 19, 47, 35, 29, 10, 10, 47, 11, 5, 33, 5, 14, 12, 16, 30, 32, 12, 30, 40, 31, 39]",exponential,5000,0.005,0.001,4999.249279063853,5000,1901
4,301,65597.0,0.04709881599956134,"[41, 9, 47, 41, 34, 46, 0, 4, 45, 48, 47, 1, 32, 27, 19, 30, 12, 31, 29, 46, 43, 26, 4, 41, 28, 30, 25, 25, 18, 48, 38, 16, 31, 29, 27, 7, 33, 20, 35, 0, 10, 26, 16, 12, 40, 23, 6, 38, 47, 16, 41, 28, 38, 33, 43, 13, 12, 37, 14, 25, 22, 43, 5, 41, 3, 22, 28, 42, 48, 21, 16, 5, 41, 44, 7, 47, 35, 31, 37, 19, 43, 35, 29, 10, 10, 16, 46, 44, 29, 5, 14, 46, 15, 25, 39, 9, 27, 42, 20, 12]",exponential,5000,0.005,0.001,4998.822668232782,5000,1901
5,401,72039.0,0.06567514900052629,"[41, 9, 47, 41, 36, 46, 23, 31, 21, 31, 47, 1, 34, 39, 19, 30, 12, 31, 31, 46, 22, 26, 4, 41, 39, 5, 25, 25, 11, 41, 2, 22, 15, 19, 27, 43, 33, 4, 35, 48, 10, 26, 39, 25, 40, 37, 11, 38, 42, 27, 41, 20, 38, 33, 43, 44, 12, 37, 14, 16, 33, 46, 5, 41, 45, 1, 43, 42, 47, 30, 16, 49, 41, 44, 37, 47, 35, 31, 37, 16, 3, 30, 41, 10, 11, 6, 46, 44, 29, 15, 49, 46, 15, 25, 25, 1, 33, 33, 20, 14]",exponential,5000,0.005,0.001,4998.358390822056,5000,1901
6,501,73056.0,0.08460124900011579,"[23, 1, 47, 41, 36, 15, 23, 13, 41, 31, 47, 1, 10, 39, 41, 48, 23, 31, 40, 46, 22, 48, 4, 41, 39, 8, 25, 25, 5, 44, 2, 19, 15, 32, 27, 43, 33, 33, 34, 48, 10, 26, 39, 36, 40, 37, 11, 8, 42, 27, 34, 36, 6, 39, 43, 33, 6, 37, 21, 12, 46, 46, 5, 40, 45, 13, 43, 42, 47, 30, 21, 49, 41, 44, 37, 47, 35, 31, 37, 21, 11, 30, 41, 34, 10, 6, 46, 43, 29, 15, 8, 46, 15, 8, 23, 1, 33, 33, 20, 17]",exponential,5000,0.005,0.001,4997.885416047637,5000,1901
7,601,75120.0,0.10555800499969337,"[49, 1, 47, 41, 36, 15, 23, 13, 41, 36, 47, 7, 10, 39, 44, 48, 23, 31, 40, 46, 48, 48, 16, 47, 39, 14, 6, 8, 2, 44, 2, 19, 15, 32, 26, 43, 33, 33, 34, 48, 10, 48, 39, 1, 40, 37, 26, 8, 42, 27, 34, 38, 24, 39, 43, 11, 6, 37, 21, 15, 46, 46, 30, 40, 45, 35, 39, 42, 47, 47, 18, 49, 43, 21, 34, 47, 23, 31, 45, 36, 11, 48, 41, 34, 10, 32, 46, 22, 18, 15, 8, 17, 3, 1, 23, 32, 22, 33, 20, 17]",exponential,5000,0.005,0.001,4997.361746158282,5000,1901
8,701,78801.0,0.1272093000006862,"[49, 47, 47, 20, 36, 40, 23, 13, 43, 36, 47, 7, 10, 39, 40, 48, 29, 31, 40, 46, 48, 48, 46, 47, 39, 14, 6, 8, 2, 35, 2, 43, 15, 32, 27, 43, 43, 41, 34, 48, 19, 48, 45, 1, 40, 37, 26, 28, 42, 27, 34, 38, 24, 32, 35, 11, 6, 37, 21, 2, 46, 46, 35, 47, 45, 35, 39, 48, 42, 42, 18, 49, 45, 21, 38, 47, 21, 30, 45, 36, 32, 48, 41, 34, 37, 25, 46, 22, 18, 15, 8, 17, 3, 1, 23, 32, 22, 38, 20, 20]",exponential,5000,0.005,0.001,4996.820778673463,5000,1901
9,801,79331.0,0.14961378899897682,"[49, 47, 47, 20, 36, 40, 23, 13, 43, 36, 47, 7, 10, 39, 40, 48, 29, 31, 44, 46, 48, 48, 46, 47, 39, 14, 9, 8, 2, 35, 10, 44, 15, 32, 45, 43, 43, 6, 34, 48, 19, 48, 45, 1, 40, 37, 26, 28, 42, 27, 34, 38, 31, 28, 35, 11, 6, 37, 21, 2, 46, 48, 35, 47, 45, 35, 39, 47, 42, 42, 18, 49, 36, 21, 38, 47, 21, 30, 45, 34, 17, 48, 41, 34, 37, 27, 46, 23, 6, 15, 8, 21, 3, 1, 23, 32, 20, 38, 23, 20]",exponential,5000,0.005,0.001,4996.261053944103,5000,1901
