,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0036800410016439855,63652.0,True,100,0.9,49
1,1,4.0995068149932195,66107.0,True,100,0.9,49
2,2,8.11262652798905,67231.0,True,100,0.9,49
3,3,12.070584911998594,67231.0,True,100,0.9,49
4,4,16.063988458015956,67231.0,True,100,0.9,49
5,5,19.963245088991243,67873.0,True,100,0.9,49
6,6,23.97354442399228,68200.0,True,100,0.9,49
7,7,27.768331811006647,70445.0,True,100,0.9,49
8,8,31.479551914002514,70445.0,True,100,0.9,49
9,9,35.19581844701315,70445.0,True,100,0.9,49
10,10,38.983104645012645,70445.0,True,100,0.9,49
11,11,42.67109292699024,70445.0,True,100,0.9,49
12,12,46.34900352801196,70445.0,True,100,0.9,49
