,Iteration,Fitness,Time,State,Population Size,Mutation Rate,max_iters
0,0,56467.0,0.002768319000097108,"[28, 11, 13, 23, 22, 28, 32, 5, 42, 11, 27, 35, 35, 33, 35, 33, 5, 49, 16, 11, 48, 46, 42, 45, 15, 12, 39, 36, 22, 7, 39, 7, 20, 34, 43, 14, 20, 10, 0, 1, 37, 18, 6, 25, 22, 15, 31, 21, 26, 0, 26, 38, 30, 49, 9, 23, 17, 41, 10, 25, 25, 31, 10, 13, 1, 46, 12, 20, 11, 42, 9, 16, 22, 12, 28, 3, 48, 43, 30, 32, 9, 37, 13, 49, 45, 7, 20, 7, 32, 29, 17, 12, 37, 14, 30, 13, 33, 41, 36, 11]",75,0.9,1476
1,1,69427.0,0.009836180001002504,"[23, 45, 10, 12, 6, 45, 31, 44, 0, 41, 0, 33, 46, 0, 29, 27, 46, 42, 47, 36, 34, 30, 7, 45, 21, 45, 30, 4, 34, 14, 47, 36, 47, 27, 46, 27, 44, 8, 29, 49, 40, 19, 44, 47, 13, 21, 43, 41, 27, 14, 7, 38, 44, 20, 19, 9, 12, 41, 22, 0, 5, 31, 39, 36, 29, 6, 38, 23, 17, 25, 5, 39, 27, 19, 30, 25, 40, 10, 40, 34, 33, 23, 37, 30, 37, 34, 48, 48, 1, 16, 41, 26, 31, 21, 21, 31, 25, 16, 42, 12]",75,0.9,1476
2,26,81662.0,0.1801447410016408,"[31, 46, 27, 30, 2, 45, 31, 44, 0, 41, 0, 6, 46, 0, 29, 34, 35, 42, 47, 36, 34, 30, 7, 45, 21, 45, 30, 5, 34, 14, 47, 36, 1, 27, 46, 27, 44, 8, 29, 49, 40, 18, 39, 32, 47, 11, 46, 29, 9, 38, 48, 7, 49, 48, 47, 47, 22, 36, 45, 24, 48, 40, 43, 40, 37, 29, 4, 45, 45, 33, 39, 43, 27, 19, 30, 25, 40, 44, 40, 18, 48, 40, 43, 25, 32, 22, 39, 35, 31, 15, 22, 34, 44, 47, 12, 41, 24, 48, 17, 48]",75,0.9,1476
3,51,84678.0,0.35097282500100846,"[31, 46, 27, 46, 2, 25, 31, 44, 34, 41, 0, 6, 46, 22, 29, 47, 35, 42, 47, 36, 34, 44, 7, 45, 21, 45, 30, 5, 34, 14, 47, 36, 1, 27, 46, 27, 44, 8, 29, 49, 40, 18, 39, 32, 47, 11, 46, 29, 9, 38, 48, 7, 49, 48, 47, 48, 22, 36, 45, 24, 48, 40, 43, 40, 37, 29, 4, 45, 45, 33, 39, 43, 27, 19, 30, 25, 40, 44, 40, 18, 48, 40, 43, 25, 32, 22, 39, 35, 3, 15, 24, 34, 44, 47, 12, 41, 44, 48, 17, 48]",75,0.9,1476
4,76,87927.0,0.5219788250014972,"[31, 46, 27, 46, 2, 25, 31, 44, 34, 41, 0, 6, 46, 22, 29, 47, 44, 42, 47, 36, 34, 44, 7, 45, 21, 45, 30, 5, 34, 5, 47, 36, 1, 27, 46, 27, 44, 8, 29, 49, 40, 18, 39, 32, 47, 11, 46, 44, 9, 38, 48, 44, 49, 10, 6, 0, 31, 46, 41, 0, 48, 40, 43, 40, 37, 29, 4, 45, 45, 33, 39, 46, 27, 47, 39, 25, 40, 44, 40, 35, 48, 33, 43, 25, 32, 22, 16, 35, 3, 15, 24, 34, 44, 47, 49, 41, 44, 48, 17, 48]",75,0.9,1476
5,101,89879.0,0.6937663880016771,"[31, 46, 27, 46, 2, 25, 31, 44, 34, 41, 0, 6, 46, 22, 29, 47, 44, 42, 47, 36, 34, 44, 7, 45, 21, 45, 30, 5, 34, 5, 32, 36, 1, 27, 46, 30, 44, 8, 29, 47, 40, 18, 39, 32, 47, 43, 46, 44, 9, 38, 48, 44, 49, 10, 6, 0, 31, 46, 28, 0, 48, 40, 43, 40, 37, 29, 4, 33, 45, 33, 39, 46, 48, 19, 30, 25, 40, 44, 40, 35, 48, 40, 43, 25, 32, 22, 35, 35, 3, 15, 18, 47, 44, 47, 49, 41, 44, 48, 43, 48]",75,0.9,1476
6,126,91297.0,0.8649664810000104,"[20, 46, 27, 46, 2, 49, 31, 44, 34, 41, 0, 6, 46, 22, 29, 47, 33, 42, 47, 45, 34, 44, 7, 49, 21, 45, 30, 5, 34, 27, 32, 36, 1, 27, 46, 47, 46, 8, 29, 49, 40, 18, 39, 7, 47, 43, 47, 44, 9, 38, 48, 44, 49, 10, 6, 0, 31, 46, 28, 0, 48, 40, 43, 40, 37, 29, 4, 33, 45, 33, 39, 46, 48, 19, 30, 25, 40, 44, 40, 35, 48, 40, 43, 25, 32, 22, 35, 35, 3, 15, 18, 47, 44, 47, 49, 41, 44, 48, 43, 48]",75,0.9,1476
7,151,92339.0,1.0373700280015328,"[20, 46, 27, 46, 2, 1, 31, 44, 34, 41, 0, 6, 46, 22, 29, 47, 33, 42, 47, 45, 34, 44, 7, 49, 21, 45, 30, 5, 26, 27, 32, 36, 1, 27, 46, 47, 46, 8, 29, 49, 40, 18, 39, 7, 47, 43, 47, 44, 9, 38, 48, 44, 49, 10, 6, 0, 39, 46, 28, 0, 48, 40, 43, 40, 37, 49, 4, 33, 45, 33, 11, 46, 48, 19, 30, 42, 40, 44, 40, 38, 48, 40, 43, 25, 32, 22, 35, 35, 3, 15, 18, 47, 44, 47, 49, 41, 44, 48, 43, 48]",75,0.9,1476
8,176,93809.0,1.2114716410014807,"[20, 46, 27, 43, 2, 49, 31, 44, 49, 41, 0, 6, 46, 22, 29, 47, 33, 42, 47, 45, 34, 44, 7, 49, 21, 45, 9, 5, 34, 27, 49, 36, 1, 37, 46, 47, 46, 2, 43, 49, 40, 18, 39, 7, 47, 43, 47, 44, 9, 38, 48, 44, 49, 10, 6, 0, 31, 46, 3, 0, 48, 46, 43, 41, 37, 49, 4, 33, 45, 33, 39, 46, 48, 19, 47, 42, 40, 44, 49, 35, 48, 40, 43, 25, 32, 22, 35, 35, 3, 15, 18, 49, 44, 47, 31, 41, 44, 48, 43, 48]",75,0.9,1476
9,201,94283.0,1.385443541001223,"[20, 46, 17, 46, 2, 49, 31, 44, 34, 41, 0, 6, 46, 36, 40, 47, 33, 42, 47, 45, 34, 44, 7, 49, 21, 45, 9, 5, 34, 27, 39, 37, 1, 37, 46, 47, 44, 8, 29, 49, 40, 2, 48, 7, 47, 43, 47, 44, 9, 46, 48, 37, 49, 10, 6, 0, 31, 46, 17, 0, 48, 46, 43, 41, 37, 49, 4, 37, 45, 33, 39, 46, 48, 19, 47, 42, 40, 44, 49, 35, 48, 49, 43, 25, 32, 22, 35, 35, 3, 15, 18, 47, 44, 47, 39, 41, 44, 48, 43, 48]",75,0.9,1476
10,226,95233.0,1.5588029490008921,"[20, 46, 17, 46, 2, 49, 31, 44, 49, 41, 0, 6, 46, 22, 29, 47, 33, 42, 47, 45, 34, 44, 7, 49, 21, 45, 4, 5, 34, 27, 49, 48, 1, 37, 46, 47, 46, 22, 29, 49, 40, 2, 48, 7, 47, 43, 47, 44, 9, 46, 48, 37, 49, 10, 6, 0, 31, 46, 17, 0, 48, 46, 43, 41, 37, 49, 4, 37, 45, 33, 39, 46, 48, 19, 47, 42, 40, 44, 49, 35, 48, 49, 48, 25, 32, 39, 35, 35, 4, 15, 18, 47, 44, 47, 40, 45, 44, 48, 43, 48]",75,0.9,1476
11,251,95865.0,1.7331910000011703,"[20, 46, 17, 46, 2, 49, 31, 49, 49, 41, 0, 11, 46, 22, 29, 47, 45, 42, 47, 45, 34, 44, 7, 49, 21, 45, 4, 5, 34, 27, 49, 48, 1, 37, 46, 47, 46, 22, 29, 49, 40, 2, 48, 7, 47, 43, 47, 44, 3, 46, 48, 37, 49, 10, 4, 0, 38, 46, 17, 0, 48, 46, 43, 41, 37, 49, 4, 37, 45, 38, 39, 46, 48, 19, 47, 42, 40, 44, 49, 35, 48, 49, 48, 31, 35, 22, 35, 35, 3, 15, 18, 47, 44, 47, 40, 45, 44, 48, 43, 49]",75,0.9,1476
12,276,96279.0,1.906055056000696,"[20, 46, 17, 46, 2, 43, 31, 44, 49, 41, 0, 6, 46, 22, 29, 47, 45, 42, 47, 45, 34, 44, 7, 49, 21, 45, 9, 5, 34, 47, 49, 48, 1, 37, 46, 47, 46, 22, 29, 49, 48, 2, 48, 7, 47, 43, 47, 44, 3, 46, 48, 37, 49, 10, 4, 0, 38, 46, 17, 0, 48, 46, 43, 41, 37, 49, 2, 38, 45, 33, 39, 46, 48, 19, 47, 42, 32, 44, 49, 35, 49, 49, 48, 25, 32, 39, 35, 35, 3, 8, 18, 47, 44, 47, 39, 45, 44, 48, 46, 49]",75,0.9,1476
13,301,97059.0,2.0803381850000733,"[16, 46, 14, 46, 2, 49, 31, 49, 49, 41, 0, 6, 46, 22, 29, 47, 45, 42, 47, 45, 34, 44, 7, 49, 32, 45, 9, 5, 34, 47, 49, 48, 1, 37, 46, 47, 46, 22, 29, 49, 48, 2, 48, 7, 47, 43, 47, 44, 3, 46, 48, 37, 49, 10, 4, 0, 38, 46, 17, 0, 48, 46, 43, 41, 37, 49, 2, 47, 45, 33, 39, 46, 48, 19, 47, 42, 32, 44, 49, 35, 49, 48, 48, 25, 32, 39, 35, 35, 3, 3, 10, 47, 44, 47, 40, 39, 49, 48, 46, 49]",75,0.9,1476
14,326,97503.0,2.253558159000022,"[16, 46, 14, 46, 2, 49, 12, 49, 49, 41, 0, 14, 46, 22, 29, 47, 45, 42, 47, 45, 34, 44, 7, 49, 32, 45, 9, 5, 34, 47, 49, 48, 1, 37, 46, 47, 46, 22, 47, 49, 48, 2, 48, 7, 47, 43, 47, 44, 3, 46, 48, 37, 49, 10, 4, 0, 38, 46, 17, 0, 48, 46, 40, 41, 37, 49, 2, 47, 45, 49, 39, 46, 48, 16, 47, 42, 43, 44, 49, 35, 49, 48, 48, 29, 9, 39, 35, 35, 3, 3, 10, 47, 44, 47, 40, 41, 44, 48, 46, 49]",75,0.9,1476
