,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.003724707999936072,67125.0,True,100,0.6,49
1,1,3.1400571699996362,69122.0,True,100,0.6,49
2,2,6.197511398999268,71075.0,True,100,0.6,49
3,3,9.221070241999769,72790.0,True,100,0.6,49
4,4,12.181473864000509,73322.0,True,100,0.6,49
5,5,15.013496280000254,73428.0,True,100,0.6,49
6,6,17.901905467000688,75073.0,True,100,0.6,49
7,7,20.70696588700048,75073.0,True,100,0.6,49
8,8,23.511359868,75769.0,True,100,0.6,49
9,9,26.302054219999263,75769.0,True,100,0.6,49
10,10,29.06668001700018,76141.0,True,100,0.6,49
11,11,31.828635514999405,76141.0,True,100,0.6,49
12,12,34.67914401500093,76141.0,True,100,0.6,49
13,13,37.44118079600048,76141.0,True,100,0.6,49
14,14,40.195294721999744,76141.0,True,100,0.6,49
15,15,42.96019451999928,76141.0,True,100,0.6,49
