,Iteration,Fitness,Time,State,schedule_type,schedule_init_temp,schedule_exp_const,schedule_min_temp,schedule_current_value,Temperature,max_iters
0,0,54022.0,9.365300138597377e-05,"[3, 2, 3, 27, 13, 29, 22, 31, 34, 46, 16, 14, 42, 33, 29, 28, 49, 43, 3, 25, 5, 36, 16, 1, 39, 30, 49, 8, 24, 9, 29, 19, 36, 16, 48, 7, 33, 46, 43, 3, 46, 16, 4, 6, 44, 6, 34, 29, 36, 45, 20, 26, 4, 5, 37, 16, 46, 9, 1, 29, 17, 37, 29, 8, 26, 10, 21, 0, 46, 11, 20, 49, 24, 44, 21, 17, 14, 25, 9, 5, 10, 5, 33, 11, 45, 40, 1, 38, 3, 1, 29, 49, 5, 13, 46, 12, 17, 6, 12, 19]",exponential,1000,0.005,0.001,999.9995317351027,1000,1901
1,1,54022.0,0.00055494000116596,"[3, 2, 3, 27, 13, 29, 22, 31, 34, 46, 16, 14, 42, 33, 29, 28, 49, 43, 3, 25, 5, 36, 16, 1, 39, 30, 49, 8, 24, 9, 29, 19, 36, 16, 48, 7, 33, 46, 43, 3, 46, 16, 4, 6, 44, 6, 34, 29, 36, 45, 20, 26, 4, 5, 37, 16, 46, 9, 1, 29, 17, 37, 29, 8, 26, 10, 21, 0, 46, 11, 20, 49, 24, 44, 21, 17, 14, 25, 9, 5, 10, 5, 33, 11, 45, 40, 1, 38, 3, 1, 29, 49, 5, 13, 46, 12, 17, 6, 12, 19]",exponential,1000,0.005,0.001,999.9972253038436,1000,1901
2,101,63543.0,0.014407554001081735,"[10, 28, 3, 36, 16, 11, 22, 31, 42, 7, 4, 28, 42, 37, 29, 39, 49, 29, 3, 38, 5, 36, 48, 1, 42, 39, 49, 32, 16, 29, 29, 27, 36, 37, 48, 33, 33, 25, 44, 44, 44, 35, 41, 29, 44, 6, 34, 26, 33, 45, 22, 8, 4, 5, 14, 16, 49, 11, 1, 41, 10, 3, 29, 47, 21, 44, 37, 0, 48, 9, 22, 49, 42, 44, 21, 17, 14, 25, 11, 44, 10, 11, 6, 34, 45, 30, 9, 38, 3, 1, 29, 49, 5, 36, 46, 5, 17, 6, 18, 19]",exponential,1000,0.005,0.001,999.9279648246523,1000,1901
3,201,69074.0,0.029683272001420846,"[1, 20, 3, 36, 7, 29, 46, 31, 42, 7, 4, 41, 42, 37, 33, 25, 33, 28, 3, 16, 5, 35, 28, 24, 42, 39, 49, 9, 43, 23, 29, 36, 41, 47, 21, 49, 33, 25, 44, 38, 39, 35, 32, 4, 49, 47, 37, 26, 6, 47, 22, 8, 4, 12, 34, 48, 49, 11, 5, 12, 10, 3, 32, 47, 49, 44, 37, 1, 48, 9, 22, 49, 42, 44, 35, 20, 22, 25, 17, 32, 12, 23, 47, 16, 14, 36, 30, 19, 3, 44, 29, 27, 5, 25, 46, 40, 17, 6, 37, 19]",exponential,1000,0.005,0.001,999.851594653156,1000,1901
4,301,75825.0,0.04564968300110195,"[1, 20, 4, 36, 35, 29, 46, 19, 42, 6, 4, 41, 35, 37, 33, 33, 33, 28, 43, 16, 5, 41, 28, 18, 42, 39, 49, 9, 27, 23, 40, 36, 41, 47, 18, 49, 33, 25, 44, 38, 39, 33, 32, 24, 49, 47, 37, 26, 6, 47, 22, 8, 32, 23, 34, 43, 49, 11, 45, 12, 10, 27, 32, 47, 49, 44, 37, 1, 48, 34, 25, 49, 42, 44, 35, 20, 22, 25, 17, 49, 46, 47, 48, 16, 14, 36, 30, 32, 3, 44, 24, 27, 16, 25, 46, 19, 17, 12, 37, 35]",exponential,1000,0.005,0.001,999.7717776316822,1000,1901
5,401,77413.0,0.06336026200006017,"[17, 20, 4, 45, 18, 29, 37, 19, 39, 29, 4, 41, 35, 37, 42, 41, 36, 28, 43, 16, 5, 41, 30, 18, 42, 39, 49, 9, 47, 19, 41, 16, 42, 47, 16, 44, 33, 25, 44, 38, 47, 30, 49, 21, 49, 47, 37, 26, 7, 47, 22, 8, 32, 23, 17, 43, 49, 11, 45, 12, 10, 27, 32, 47, 49, 44, 37, 1, 48, 46, 9, 49, 42, 44, 35, 25, 22, 22, 17, 49, 46, 47, 48, 16, 14, 36, 25, 42, 3, 44, 24, 27, 16, 29, 46, 19, 17, 12, 37, 40]",exponential,1000,0.005,0.001,999.6832488662359,1000,1901
6,501,78821.0,0.08167466899976716,"[17, 21, 4, 45, 9, 29, 37, 19, 39, 29, 4, 41, 35, 38, 42, 41, 36, 28, 43, 16, 5, 41, 30, 18, 42, 39, 49, 9, 47, 23, 41, 16, 42, 47, 16, 44, 33, 25, 44, 38, 47, 30, 49, 1, 49, 47, 37, 26, 7, 49, 22, 8, 32, 23, 17, 43, 49, 37, 30, 12, 22, 27, 28, 45, 49, 44, 37, 1, 47, 46, 32, 49, 46, 44, 35, 25, 22, 39, 17, 47, 20, 39, 48, 16, 14, 36, 25, 42, 3, 44, 24, 35, 16, 29, 46, 19, 17, 8, 37, 40]",exponential,1000,0.005,0.001,999.5917100280461,1000,1901
7,601,79981.0,0.10112475500136497,"[17, 21, 9, 45, 9, 29, 37, 19, 39, 47, 4, 41, 35, 38, 42, 41, 36, 28, 43, 24, 5, 41, 30, 18, 42, 39, 49, 9, 47, 25, 41, 16, 42, 47, 16, 44, 33, 25, 44, 39, 47, 30, 49, 1, 49, 47, 37, 35, 7, 49, 22, 8, 32, 23, 17, 43, 49, 37, 30, 12, 22, 27, 28, 45, 49, 44, 29, 1, 47, 46, 32, 49, 46, 44, 35, 25, 22, 39, 17, 47, 30, 39, 42, 16, 14, 36, 25, 42, 3, 44, 24, 35, 16, 29, 46, 19, 17, 8, 37, 49]",exponential,1000,0.005,0.001,999.4945040311526,1000,1901
8,701,80289.0,0.12192719800077612,"[17, 21, 8, 45, 9, 44, 37, 19, 39, 47, 4, 41, 30, 38, 42, 41, 36, 28, 43, 24, 5, 41, 30, 18, 42, 39, 49, 9, 47, 25, 41, 16, 42, 47, 16, 44, 33, 25, 44, 39, 47, 30, 49, 1, 49, 47, 37, 44, 7, 49, 22, 8, 32, 23, 17, 43, 49, 37, 30, 12, 22, 27, 28, 45, 49, 44, 29, 1, 47, 46, 32, 49, 46, 44, 35, 25, 22, 39, 17, 47, 30, 39, 42, 16, 14, 36, 25, 42, 3, 44, 24, 35, 16, 29, 46, 19, 17, 8, 37, 49]",exponential,1000,0.005,0.001,999.3905498002596,1000,1901
9,801,80417.0,0.14385374400080764,"[17, 21, 8, 45, 9, 46, 37, 19, 39, 47, 4, 41, 30, 38, 42, 41, 36, 28, 45, 24, 5, 41, 30, 18, 42, 39, 49, 9, 47, 25, 41, 16, 42, 47, 16, 44, 33, 49, 44, 39, 47, 30, 49, 1, 49, 47, 37, 44, 7, 49, 22, 8, 32, 23, 17, 43, 49, 37, 30, 12, 22, 27, 28, 45, 49, 44, 29, 1, 47, 46, 32, 49, 46, 44, 35, 25, 22, 39, 17, 47, 30, 39, 42, 16, 14, 36, 25, 42, 3, 44, 24, 35, 16, 29, 46, 19, 17, 8, 37, 49]",exponential,1000,0.005,0.001,999.2809898917343,1000,1901
10,901,80756.0,0.16719275200011907,"[17, 21, 8, 46, 9, 46, 37, 19, 39, 47, 4, 41, 30, 38, 42, 41, 36, 28, 45, 24, 5, 41, 30, 18, 42, 39, 49, 7, 47, 25, 49, 16, 43, 47, 16, 44, 33, 49, 44, 39, 47, 30, 49, 1, 49, 47, 37, 44, 7, 49, 22, 8, 42, 23, 17, 43, 49, 37, 30, 12, 22, 27, 28, 45, 49, 44, 29, 1, 48, 46, 32, 49, 46, 44, 35, 25, 22, 39, 17, 47, 30, 39, 42, 16, 14, 36, 25, 42, 3, 44, 24, 35, 16, 29, 46, 19, 17, 8, 37, 49]",exponential,1000,0.005,0.001,999.1643855603569,1000,1901
11,1001,80756.0,0.1917154560014751,"[17, 21, 8, 46, 9, 46, 37, 19, 39, 47, 4, 41, 30, 38, 42, 41, 36, 28, 45, 24, 5, 41, 30, 18, 42, 39, 49, 7, 47, 25, 49, 16, 43, 47, 16, 44, 33, 49, 44, 39, 47, 30, 49, 1, 49, 47, 37, 44, 7, 49, 22, 8, 42, 23, 17, 43, 49, 37, 30, 12, 22, 27, 28, 45, 49, 44, 29, 1, 48, 46, 32, 49, 46, 44, 35, 25, 22, 39, 17, 47, 30, 39, 42, 16, 14, 36, 25, 42, 3, 44, 24, 35, 16, 29, 46, 19, 17, 8, 37, 49]",exponential,1000,0.005,0.001,999.0418820084273,1000,1901
