,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0037586799990094732,68679.0,True,100,0.5,49
1,1,2.809814913998707,69687.0,True,100,0.5,49
2,2,5.521149782998691,74108.0,True,100,0.5,49
3,3,8.115693349998764,74108.0,True,100,0.5,49
4,4,10.669993542998782,74108.0,True,100,0.5,49
5,5,13.207722764998834,75359.0,True,100,0.5,49
6,6,15.698384353998335,75359.0,True,100,0.5,49
7,7,18.261954092999076,75758.0,True,100,0.5,49
8,8,20.747084389999145,75902.0,True,100,0.5,49
9,9,23.20335347099899,76516.0,True,100,0.5,49
10,10,25.67212826299874,76516.0,True,100,0.5,49
11,11,28.124551735998466,76516.0,True,100,0.5,49
12,12,30.564596472999256,76516.0,True,100,0.5,49
13,13,33.09851667199837,76516.0,True,100,0.5,49
14,14,36.30786276099934,76516.0,True,100,0.5,49
