,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.003633646003436297,70929.0,True,100,0.4,49
1,1,2.49140958301723,70990.0,True,100,0.4,49
2,2,4.832951692020288,72238.0,True,100,0.4,49
3,3,7.110671652015299,72238.0,True,100,0.4,49
4,4,9.334338882006705,72238.0,True,100,0.4,49
5,5,11.574121212004684,72238.0,True,100,0.4,49
6,6,13.780435546999797,73555.0,True,100,0.4,49
7,7,15.954196396021871,74077.0,True,100,0.4,49
8,8,18.146134866023203,74448.0,True,100,0.4,49
9,9,20.326280249020783,75169.0,True,100,0.4,49
10,10,22.50501576901297,75169.0,True,100,0.4,49
11,11,24.761233035998885,75312.0,True,100,0.4,49
12,12,27.02555954401032,75312.0,True,100,0.4,49
13,13,29.44071274701855,75312.0,True,100,0.4,49
14,14,31.795872764021624,75312.0,True,100,0.4,49
15,15,33.996834538003895,75312.0,True,100,0.4,49
16,16,36.88049518101616,75312.0,True,100,0.4,49
