,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.003620714007411152,68348.0,True,100,0.9,49
1,1,4.141240928991465,68348.0,True,100,0.9,49
2,2,8.169444116996601,68691.0,True,100,0.9,49
3,3,12.16164704199764,68691.0,True,100,0.9,49
4,4,16.040692717011552,68691.0,True,100,0.9,49
5,5,19.869416972011095,68691.0,True,100,0.9,49
6,6,24.30503261400736,68831.0,True,100,0.9,49
7,7,28.321440484985942,68831.0,True,100,0.9,49
8,8,32.324820473993896,68831.0,True,100,0.9,49
9,9,36.04749431199161,68831.0,True,100,0.9,49
10,10,39.91325038598734,68831.0,True,100,0.9,49
11,11,43.638574846991105,68831.0,True,100,0.9,49
