,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0036707399995066226,68476.0,True,100,0.7,49
1,1,3.4693367569998372,69162.0,True,100,0.7,49
2,2,6.80382438498782,69162.0,True,100,0.7,49
3,3,10.21028390401625,69343.0,True,100,0.7,49
4,4,13.421009468002012,70049.0,True,100,0.7,49
5,5,16.575052614993183,70338.0,True,100,0.7,49
6,6,19.702192825003294,70447.0,True,100,0.7,49
7,7,22.805909242015332,71843.0,True,100,0.7,49
8,8,25.90196506099892,72273.0,True,100,0.7,49
9,9,29.375993290013866,72570.0,True,100,0.7,49
10,10,32.94399414700456,72570.0,True,100,0.7,49
11,11,36.10467914500623,73040.0,True,100,0.7,49
12,12,39.21970242599491,73040.0,True,100,0.7,49
13,13,42.249968840013025,73061.0,True,100,0.7,49
14,14,45.3879529130063,73061.0,True,100,0.7,49
15,15,48.44145707399002,73061.0,True,100,0.7,49
16,16,51.55495305999648,73061.0,True,100,0.7,49
17,17,54.60585830899072,73061.0,True,100,0.7,49
18,18,57.77340591599932,73309.0,True,100,0.7,49
19,19,60.767471639992436,73339.0,True,100,0.7,49
20,20,63.76430882100249,73339.0,True,100,0.7,49
21,21,66.79806084599113,73339.0,True,100,0.7,49
22,22,69.8268148440111,73339.0,True,100,0.7,49
23,23,72.88987670998904,73339.0,True,100,0.7,49
24,24,75.96282241301378,73339.0,True,100,0.7,49
