,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.01892071100883186,90.0,True,250,0.5,146
1,1,0.08331393499975093,90.0,True,250,0.5,146
2,2,0.14316598398727365,93.0,True,250,0.5,146
3,3,0.20811803799006157,93.0,True,250,0.5,146
4,4,0.26468087098328397,93.0,True,250,0.5,146
5,5,0.3253888489853125,93.0,True,250,0.5,146
6,6,0.3903905589831993,93.0,True,250,0.5,146
7,7,0.45282082600169815,93.0,True,250,0.5,146
8,8,0.5138561689818744,93.0,True,250,0.5,146
9,9,0.5714439770090394,94.0,True,250,0.5,146
10,10,0.6334457919874694,94.0,True,250,0.5,146
11,11,0.6944813070003875,98.0,True,250,0.5,146
12,12,0.7570450750063173,99.0,True,250,0.5,146
13,13,0.8146179789910093,100.0,True,250,0.5,146
14,14,0.8739370979892556,100.0,True,250,0.5,146
15,15,0.9308971959981136,101.0,True,250,0.5,146
16,16,0.9874634250008967,104.0,True,250,0.5,146
17,17,1.0487238350033294,107.0,True,250,0.5,146
18,18,1.10452863300452,107.0,True,250,0.5,146
19,19,1.1598263389896601,107.0,True,250,0.5,146
20,20,1.2183955369982868,107.0,True,250,0.5,146
21,21,1.2752888789982535,110.0,True,250,0.5,146
22,22,1.3487030660035089,110.0,True,250,0.5,146
23,23,1.410615376982605,110.0,True,250,0.5,146
24,24,1.4899588679836597,110.0,True,250,0.5,146
25,25,1.5531545720004942,110.0,True,250,0.5,146
26,26,1.612722838006448,110.0,True,250,0.5,146
27,27,1.678826630988624,110.0,True,250,0.5,146
28,28,1.761229777999688,110.0,True,250,0.5,146
29,29,1.8456667060090695,111.0,True,250,0.5,146
30,30,1.9054560519871302,111.0,True,250,0.5,146
31,31,1.969417413987685,113.0,True,250,0.5,146
32,32,2.0350634999922477,113.0,True,250,0.5,146
33,33,2.1080949169991072,113.0,True,250,0.5,146
34,34,2.1889980050036684,113.0,True,250,0.5,146
35,35,2.2641007929923944,113.0,True,250,0.5,146
36,36,2.340461294981651,113.0,True,250,0.5,146
37,37,2.422865706990706,113.0,True,250,0.5,146
38,38,2.5041424699884374,113.0,True,250,0.5,146
39,39,2.5806805919855833,113.0,True,250,0.5,146
40,40,2.6645039609866217,114.0,True,250,0.5,146
41,41,2.7422686200006865,114.0,True,250,0.5,146
42,42,2.823231032001786,114.0,True,250,0.5,146
43,43,2.903495448990725,114.0,True,250,0.5,146
44,44,2.9780541000072844,114.0,True,250,0.5,146
45,45,3.0512784699967597,114.0,True,250,0.5,146
46,46,3.125196423003217,114.0,True,250,0.5,146
47,47,3.2121844200009946,114.0,True,250,0.5,146
48,48,3.286993966990849,114.0,True,250,0.5,146
49,49,3.3691668100073002,114.0,True,250,0.5,146
50,50,3.445119918003911,114.0,True,250,0.5,146
51,51,3.52694348199293,114.0,True,250,0.5,146
52,52,3.592302637989633,114.0,True,250,0.5,146
53,53,3.6677605159929954,114.0,True,250,0.5,146
54,54,3.7419033639889676,114.0,True,250,0.5,146
55,55,3.8160510580055416,114.0,True,250,0.5,146
56,56,3.8995631230063736,114.0,True,250,0.5,146
57,57,3.980842508986825,114.0,True,250,0.5,146
58,58,4.060503246990265,114.0,True,250,0.5,146
59,59,4.134241903986549,114.0,True,250,0.5,146
60,60,4.215310530998977,114.0,True,250,0.5,146
61,61,4.291793120006332,114.0,True,250,0.5,146
62,62,4.378414877981413,114.0,True,250,0.5,146
63,63,4.45325561700156,114.0,True,250,0.5,146
64,64,4.528516969003249,114.0,True,250,0.5,146
65,65,4.611592956003733,114.0,True,250,0.5,146
66,66,4.687368863989832,114.0,True,250,0.5,146
67,67,4.775508325983537,114.0,True,250,0.5,146
68,68,4.851628323987825,114.0,True,250,0.5,146
69,69,4.931968594988575,114.0,True,250,0.5,146
70,70,5.006946724985028,114.0,True,250,0.5,146
71,71,5.0863156729901675,114.0,True,250,0.5,146
72,72,5.167322677007178,114.0,True,250,0.5,146
73,73,5.24822665398824,114.0,True,250,0.5,146
74,74,5.322241602989379,114.0,True,250,0.5,146
75,75,5.403397198999301,114.0,True,250,0.5,146
76,76,5.477859810984228,114.0,True,250,0.5,146
77,77,5.563060262007639,114.0,True,250,0.5,146
78,78,5.6381095119868405,114.0,True,250,0.5,146
79,79,5.717546331987251,114.0,True,250,0.5,146
80,80,5.791276467003627,114.0,True,250,0.5,146
81,81,5.870983490982326,114.0,True,250,0.5,146
82,82,5.951438705000328,114.0,True,250,0.5,146
83,83,6.032157359994017,114.0,True,250,0.5,146
84,84,6.105226007988676,114.0,True,250,0.5,146
85,85,6.185552395007107,114.0,True,250,0.5,146
86,86,6.259139433008386,114.0,True,250,0.5,146
87,87,6.3451653239899315,114.0,True,250,0.5,146
88,88,6.418401793984231,114.0,True,250,0.5,146
89,89,6.498713534005219,114.0,True,250,0.5,146
90,90,6.571588755003177,114.0,True,250,0.5,146
