,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.005570402019657195,114031.0,True,150,0.5,49
1,1,8.818669366009999,115807.0,True,150,0.5,49
2,2,17.152097144018626,121665.0,True,150,0.5,49
3,3,25.516980004991638,121665.0,True,150,0.5,49
4,4,33.681118537002476,121665.0,True,150,0.5,49
5,5,41.92198321700562,123055.0,True,150,0.5,49
6,6,50.05724593100604,123055.0,True,150,0.5,49
7,7,59.15168077501585,123746.0,True,150,0.5,49
8,8,67.27262577900547,124634.0,True,150,0.5,49
9,9,75.88487523500226,124634.0,True,150,0.5,49
10,10,84.83191309199901,125184.0,True,150,0.5,49
11,11,94.16862502199365,125202.0,True,150,0.5,49
12,12,103.6170414420194,125310.0,True,150,0.5,49
13,13,112.24399979799637,125633.0,True,150,0.5,49
14,14,120.61203721701168,125713.0,True,150,0.5,49
15,15,128.6428214640182,125713.0,True,150,0.5,49
16,16,136.82636939300573,125725.0,True,150,0.5,49
17,17,144.95783553400543,125741.0,True,150,0.5,49
18,18,153.60938453199924,125741.0,True,150,0.5,49
19,19,161.67694531701272,125741.0,True,150,0.5,49
20,20,171.88525961100822,125741.0,True,150,0.5,49
21,21,185.09374307200778,125741.0,True,150,0.5,49
22,22,198.4592566800129,125741.0,True,150,0.5,49
