,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0036966709994885605,67528.0,True,100,0.7,49
1,1,3.4337429639999755,73586.0,True,100,0.7,49
2,2,6.818873116999384,73586.0,True,100,0.7,49
3,3,10.057306225000502,73586.0,True,100,0.7,49
4,4,13.24853927500044,73586.0,True,100,0.7,49
5,5,16.500014559000192,75623.0,True,100,0.7,49
6,6,19.702759260000676,75623.0,True,100,0.7,49
7,7,22.80033408199961,75623.0,True,100,0.7,49
8,8,25.91806667399942,75623.0,True,100,0.7,49
9,9,29.00831477599968,75623.0,True,100,0.7,49
10,10,32.10625133599933,75623.0,True,100,0.7,49
