,Iteration,Fitness,Time,State,Population Size,Mutation Rate,max_iters
0,0,57420.0,0.0029087549773976207,"[38, 28, 14, 42, 7, 20, 38, 18, 22, 10, 10, 23, 35, 39, 23, 2, 21, 1, 23, 43, 29, 37, 1, 20, 32, 11, 21, 43, 24, 48, 26, 41, 27, 15, 14, 46, 43, 2, 36, 6, 20, 8, 38, 17, 3, 24, 13, 49, 8, 25, 1, 19, 27, 46, 6, 43, 7, 46, 34, 13, 16, 35, 49, 39, 3, 1, 5, 41, 3, 28, 17, 25, 43, 33, 9, 35, 13, 30, 47, 14, 7, 13, 22, 39, 20, 15, 44, 17, 46, 23, 25, 24, 44, 40, 28, 14, 44, 0, 24, 6]",75,0.2,1476
1,1,67551.0,0.009806588001083583,"[16, 9, 29, 45, 22, 31, 16, 49, 16, 13, 8, 39, 1, 44, 24, 38, 8, 21, 42, 45, 3, 25, 28, 44, 33, 22, 36, 10, 5, 17, 20, 41, 35, 40, 37, 33, 16, 36, 24, 37, 11, 22, 41, 21, 20, 26, 30, 5, 26, 39, 33, 11, 42, 46, 44, 17, 37, 34, 14, 24, 36, 27, 9, 38, 16, 38, 21, 25, 43, 24, 16, 12, 19, 24, 3, 9, 2, 40, 44, 17, 46, 35, 46, 21, 33, 46, 7, 39, 48, 43, 18, 41, 40, 36, 5, 25, 33, 44, 5, 36]",75,0.2,1476
2,26,77327.0,0.17585374499321915,"[39, 11, 11, 45, 46, 48, 8, 35, 18, 0, 9, 35, 8, 44, 45, 41, 31, 31, 42, 45, 0, 25, 28, 44, 33, 40, 36, 10, 5, 24, 20, 41, 35, 40, 37, 26, 25, 18, 27, 16, 42, 40, 41, 49, 19, 44, 39, 38, 48, 22, 46, 31, 46, 42, 45, 4, 42, 47, 45, 31, 31, 4, 35, 45, 41, 48, 17, 29, 47, 9, 17, 37, 18, 35, 12, 45, 2, 40, 44, 17, 46, 35, 46, 45, 41, 16, 8, 5, 48, 28, 18, 32, 35, 13, 13, 8, 17, 46, 47, 49]",75,0.2,1476
3,51,80463.0,0.3440003019932192,"[24, 42, 29, 45, 6, 31, 16, 49, 16, 13, 8, 24, 33, 44, 44, 41, 48, 38, 42, 45, 0, 25, 28, 44, 33, 40, 36, 10, 5, 17, 20, 41, 35, 40, 37, 26, 25, 18, 27, 27, 42, 40, 41, 49, 19, 44, 39, 38, 8, 22, 46, 31, 46, 32, 45, 4, 42, 47, 33, 31, 31, 4, 35, 45, 41, 48, 17, 41, 47, 9, 17, 37, 18, 39, 12, 45, 2, 40, 44, 17, 49, 35, 46, 49, 27, 42, 46, 25, 24, 28, 18, 32, 35, 13, 13, 8, 17, 46, 47, 49]",75,0.2,1476
4,76,81855.0,0.5122944519971497,"[24, 42, 29, 45, 6, 31, 16, 49, 16, 13, 8, 24, 33, 44, 44, 41, 48, 38, 42, 45, 0, 25, 28, 44, 33, 40, 36, 10, 5, 17, 20, 41, 35, 40, 46, 26, 25, 18, 27, 27, 42, 40, 41, 49, 19, 44, 39, 38, 8, 39, 46, 31, 46, 32, 45, 4, 42, 47, 45, 18, 31, 4, 35, 45, 41, 48, 17, 29, 47, 9, 17, 37, 39, 39, 12, 45, 2, 40, 44, 17, 46, 35, 46, 45, 41, 42, 46, 25, 24, 28, 18, 32, 47, 13, 13, 8, 17, 46, 47, 49]",75,0.2,1476
5,101,83982.0,0.6807076339900959,"[24, 48, 29, 45, 6, 31, 16, 49, 16, 13, 8, 24, 49, 44, 44, 41, 48, 38, 42, 45, 0, 25, 28, 44, 33, 40, 36, 10, 5, 17, 20, 41, 18, 40, 37, 26, 25, 18, 27, 27, 42, 40, 41, 49, 19, 44, 39, 38, 8, 39, 46, 31, 46, 1, 45, 20, 42, 47, 45, 18, 31, 4, 35, 45, 41, 48, 17, 41, 47, 9, 17, 37, 39, 39, 47, 45, 2, 40, 44, 17, 49, 35, 46, 49, 41, 42, 46, 25, 24, 28, 18, 32, 47, 13, 13, 29, 17, 46, 47, 49]",75,0.2,1476
6,126,84945.0,0.8489028129843064,"[24, 48, 29, 45, 6, 31, 16, 49, 16, 13, 8, 24, 49, 44, 44, 41, 48, 14, 42, 45, 0, 45, 28, 44, 33, 40, 36, 10, 5, 17, 20, 41, 35, 40, 37, 26, 25, 18, 27, 27, 42, 40, 41, 49, 19, 44, 39, 38, 8, 39, 46, 31, 46, 1, 45, 4, 42, 47, 45, 18, 31, 4, 35, 45, 41, 48, 17, 41, 47, 9, 17, 37, 39, 39, 47, 45, 2, 40, 44, 17, 49, 35, 46, 49, 33, 42, 46, 25, 24, 28, 18, 32, 47, 13, 13, 29, 47, 46, 47, 49]",75,0.2,1476
7,151,86205.0,1.017584305984201,"[24, 48, 29, 45, 6, 31, 16, 49, 16, 13, 8, 24, 49, 44, 44, 41, 48, 14, 42, 45, 0, 45, 28, 44, 33, 40, 36, 10, 5, 17, 20, 41, 35, 40, 37, 26, 37, 18, 48, 27, 42, 40, 41, 4, 19, 44, 39, 38, 8, 39, 46, 31, 46, 1, 45, 4, 42, 47, 38, 18, 31, 4, 35, 45, 41, 48, 17, 41, 47, 9, 17, 37, 39, 39, 47, 45, 37, 40, 44, 17, 49, 35, 46, 49, 33, 42, 46, 25, 24, 28, 18, 32, 47, 13, 13, 29, 47, 46, 47, 49]",75,0.2,1476
8,176,87464.0,1.1873874469893053,"[24, 48, 29, 45, 6, 31, 16, 49, 16, 13, 8, 24, 49, 44, 44, 41, 48, 14, 42, 45, 0, 45, 28, 44, 33, 40, 36, 10, 5, 17, 20, 41, 32, 40, 37, 26, 37, 18, 48, 27, 42, 40, 41, 4, 19, 44, 39, 38, 8, 46, 46, 31, 46, 1, 45, 4, 42, 47, 38, 18, 31, 4, 35, 45, 41, 48, 17, 41, 47, 9, 17, 45, 39, 39, 47, 45, 37, 40, 44, 17, 49, 35, 46, 49, 33, 42, 46, 25, 3, 28, 18, 32, 47, 47, 13, 37, 47, 46, 47, 49]",75,0.2,1476
9,201,88234.0,1.3568755500018597,"[24, 48, 12, 45, 6, 31, 16, 49, 16, 24, 8, 24, 49, 44, 44, 41, 48, 14, 42, 45, 0, 45, 28, 44, 33, 40, 36, 10, 5, 17, 20, 41, 35, 40, 37, 26, 37, 18, 48, 27, 42, 40, 41, 4, 19, 44, 39, 38, 8, 46, 46, 31, 46, 1, 45, 4, 42, 47, 38, 18, 31, 4, 35, 45, 41, 48, 17, 41, 47, 33, 17, 45, 39, 39, 47, 45, 37, 40, 44, 17, 49, 35, 46, 49, 33, 42, 46, 47, 3, 28, 18, 32, 47, 47, 13, 37, 47, 46, 47, 49]",75,0.2,1476
