,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0037347140023484826,66794.0,True,100,0.3,49
1,1,2.152831037994474,67392.0,True,100,0.3,49
2,2,4.195902245002799,69009.0,True,100,0.3,49
3,3,6.159278667997569,69009.0,True,100,0.3,49
4,4,8.184181305987295,69009.0,True,100,0.3,49
5,5,10.106031529983738,69009.0,True,100,0.3,49
6,6,12.340716242993949,69902.0,True,100,0.3,49
7,7,14.691132456006017,69902.0,True,100,0.3,49
8,8,16.64312444499228,69902.0,True,100,0.3,49
9,9,18.554303009004798,69902.0,True,100,0.3,49
10,10,20.849681232997682,69902.0,True,100,0.3,49
11,11,22.759511506999843,69902.0,True,100,0.3,49
