,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.003671430999020231,67030.0,True,100,0.8,49
1,1,3.7964735370005656,70650.0,True,100,0.8,49
2,2,7.468889260000651,70650.0,True,100,0.8,49
3,3,11.08062817300015,72914.0,True,100,0.8,49
4,4,14.63555105299929,72914.0,True,100,0.8,49
5,5,18.151729320999948,73231.0,True,100,0.8,49
6,6,21.60967472700031,73231.0,True,100,0.8,49
7,7,25.021063461999802,73231.0,True,100,0.8,49
8,8,28.40254642599939,73231.0,True,100,0.8,49
9,9,31.83727147999889,73231.0,True,100,0.8,49
10,10,35.166529983000146,73231.0,True,100,0.8,49
