,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0038286100007098867,67079.0,True,100,0.5,146
1,1,2.7981263720012066,69645.0,True,100,0.5,146
2,2,5.549032303000786,70361.0,True,100,0.5,146
3,3,8.170518413000536,71234.0,True,100,0.5,146
4,4,10.717401963000157,71719.0,True,100,0.5,146
5,5,13.235789166999893,72029.0,True,100,0.5,146
6,6,15.711141673000384,72790.0,True,100,0.5,146
7,7,18.20642221700109,72790.0,True,100,0.5,146
8,8,20.651875859999564,72913.0,True,100,0.5,146
9,9,23.108078315000967,72976.0,True,100,0.5,146
10,10,25.52093627800059,73324.0,True,100,0.5,146
11,11,27.959996936000607,73554.0,True,100,0.5,146
12,12,30.377007774999583,73866.0,True,100,0.5,146
13,13,32.85360453700014,73937.0,True,100,0.5,146
14,14,35.27283323099982,74024.0,True,100,0.5,146
15,15,37.742987375000666,74024.0,True,100,0.5,146
16,16,40.149903825000365,74024.0,True,100,0.5,146
17,17,42.5911878980005,74024.0,True,100,0.5,146
18,18,45.18088401500063,74024.0,True,100,0.5,146
19,19,47.69507170799989,74024.0,True,100,0.5,146
