,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0036632650007959455,69700.0,True,100,0.6,49
1,1,3.1416287789761554,70541.0,True,100,0.6,49
2,2,6.182060801977059,72193.0,True,100,0.6,49
3,3,9.191610745998332,73958.0,True,100,0.6,49
4,4,12.085158308997052,73958.0,True,100,0.6,49
5,5,14.949249983998016,75516.0,True,100,0.6,49
6,6,17.757739861990558,75516.0,True,100,0.6,49
7,7,20.556463482993422,75516.0,True,100,0.6,49
8,8,23.310250103997532,75710.0,True,100,0.6,49
9,9,26.111127704993123,75969.0,True,100,0.6,49
10,10,28.98301013998571,76692.0,True,100,0.6,49
11,11,31.832233496999834,76692.0,True,100,0.6,49
12,12,34.600852055998985,76696.0,True,100,0.6,49
13,13,37.411119823984336,76696.0,True,100,0.6,49
14,14,40.174295059987344,76696.0,True,100,0.6,49
15,15,42.91438667898183,76736.0,True,100,0.6,49
16,16,45.70156407999457,76766.0,True,100,0.6,49
17,17,48.45421596500091,76823.0,True,100,0.6,49
18,18,51.22803743000259,76860.0,True,100,0.6,49
19,19,54.04325211097603,76950.0,True,100,0.6,49
20,20,56.93577774098958,76954.0,True,100,0.6,49
21,21,59.693379434989765,76954.0,True,100,0.6,49
22,22,62.478517197974725,76954.0,True,100,0.6,49
23,23,65.33672331299749,76954.0,True,100,0.6,49
24,24,68.16108315598103,76954.0,True,100,0.6,49
25,25,71.07360011799028,76954.0,True,100,0.6,49
