,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0036885379995510448,68507.0,True,100,0.3,49
1,1,2.125256592998994,71299.0,True,100,0.3,49
2,2,4.119165038999199,71949.0,True,100,0.3,49
3,3,6.184515276998354,72025.0,True,100,0.3,49
4,4,8.148094579999452,72025.0,True,100,0.3,49
5,5,10.077739781998389,72645.0,True,100,0.3,49
6,6,11.978737610999815,72924.0,True,100,0.3,49
7,7,13.879608608998751,72924.0,True,100,0.3,49
8,8,15.849530825998954,73043.0,True,100,0.3,49
9,9,18.243727994999063,73043.0,True,100,0.3,49
10,10,20.155351272998814,73043.0,True,100,0.3,49
11,11,23.528431931999876,73043.0,True,100,0.3,49
12,12,25.502762024998447,73043.0,True,100,0.3,49
13,13,28.237978360999477,73043.0,True,100,0.3,49
