,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0036355220072437078,70393.0,True,100,0.5,49
1,1,2.787416449020384,70855.0,True,100,0.5,49
2,2,5.503210658003809,70855.0,True,100,0.5,49
3,3,8.160353223007405,70855.0,True,100,0.5,49
4,4,10.842090156016639,72142.0,True,100,0.5,49
5,5,13.41238507401431,72223.0,True,100,0.5,49
6,6,16.00246765301563,73030.0,True,100,0.5,49
7,7,18.56200069800252,73030.0,True,100,0.5,49
8,8,21.15655972401146,73379.0,True,100,0.5,49
9,9,23.716004782996606,73405.0,True,100,0.5,49
10,10,26.278216108999914,73493.0,True,100,0.5,49
11,11,28.74153091700282,73493.0,True,100,0.5,49
12,12,31.189601470017806,73493.0,True,100,0.5,49
13,13,33.67500505800126,73493.0,True,100,0.5,49
14,14,36.186451320012566,73493.0,True,100,0.5,49
15,15,39.08102057001088,73493.0,True,100,0.5,49
