,Iteration,Fitness,Time,State,schedule_type,schedule_init_temp,schedule_exp_const,schedule_min_temp,schedule_current_value,Temperature,max_iters
0,0,59205.0,9.406599929207005e-05,"[47, 49, 15, 6, 22, 48, 45, 22, 31, 4, 39, 20, 44, 7, 1, 46, 17, 41, 10, 34, 3, 6, 27, 38, 27, 41, 30, 17, 46, 45, 37, 49, 32, 5, 38, 38, 2, 44, 13, 27, 42, 19, 49, 8, 27, 23, 43, 26, 27, 15, 46, 10, 2, 49, 24, 49, 8, 0, 12, 20, 15, 26, 36, 36, 29, 27, 35, 19, 13, 7, 40, 21, 12, 17, 25, 43, 20, 25, 3, 10, 35, 33, 47, 13, 6, 45, 46, 1, 46, 43, 35, 14, 24, 3, 10, 18, 1, 32, 4, 40]",exponential,4500,0.005,0.001,4499.997883515513,4500,1901
1,1,59317.0,0.0005339390008884948,"[47, 49, 15, 6, 22, 48, 45, 22, 31, 4, 39, 20, 44, 7, 1, 46, 17, 41, 10, 34, 3, 6, 27, 38, 27, 41, 30, 17, 46, 45, 37, 49, 32, 5, 38, 38, 2, 44, 13, 27, 42, 19, 49, 8, 27, 23, 43, 26, 27, 15, 46, 10, 2, 49, 24, 49, 8, 0, 12, 20, 15, 26, 36, 36, 29, 27, 43, 19, 13, 7, 40, 21, 12, 17, 25, 43, 20, 25, 3, 10, 35, 33, 47, 13, 6, 45, 46, 1, 46, 43, 35, 14, 24, 3, 10, 18, 1, 32, 4, 40]",exponential,4500,0.005,0.001,4499.987986388516,4500,1901
2,101,59382.0,0.01449089199923037,"[47, 32, 11, 6, 48, 41, 45, 22, 31, 4, 39, 20, 44, 7, 32, 35, 26, 11, 48, 4, 10, 6, 29, 21, 5, 33, 35, 14, 46, 32, 37, 8, 40, 5, 49, 25, 2, 33, 13, 27, 12, 19, 40, 40, 0, 29, 20, 6, 46, 26, 25, 22, 2, 49, 23, 21, 9, 39, 15, 20, 4, 26, 36, 37, 29, 40, 43, 43, 13, 9, 9, 29, 5, 17, 31, 47, 25, 32, 25, 48, 24, 33, 47, 9, 33, 26, 46, 1, 2, 43, 6, 36, 43, 34, 14, 18, 1, 4, 30, 40]",exponential,4500,0.005,0.001,4499.673966741441,4500,1901
3,201,60851.0,0.030038016999242245,"[11, 32, 29, 49, 48, 41, 28, 22, 2, 4, 48, 20, 44, 30, 40, 5, 2, 11, 37, 32, 42, 14, 29, 26, 3, 35, 35, 3, 46, 19, 37, 2, 40, 5, 30, 41, 13, 33, 19, 27, 12, 19, 40, 40, 0, 29, 33, 37, 46, 46, 37, 20, 38, 49, 23, 12, 36, 23, 15, 13, 15, 26, 46, 33, 42, 1, 43, 43, 13, 9, 9, 29, 6, 17, 43, 37, 25, 32, 21, 49, 1, 33, 5, 18, 2, 1, 46, 1, 2, 26, 6, 39, 43, 46, 20, 43, 1, 35, 30, 17]",exponential,4500,0.005,0.001,4499.324195368365,4500,1901
4,301,68986.0,0.04683438800020667,"[34, 32, 35, 49, 48, 41, 41, 39, 38, 5, 48, 27, 44, 47, 40, 31, 26, 21, 37, 32, 38, 31, 29, 26, 37, 35, 39, 11, 24, 33, 21, 2, 40, 27, 30, 41, 43, 33, 30, 27, 12, 19, 14, 40, 0, 29, 33, 37, 24, 46, 37, 26, 38, 41, 23, 10, 44, 29, 15, 13, 15, 29, 23, 13, 42, 38, 34, 20, 30, 9, 9, 28, 18, 44, 43, 4, 25, 27, 35, 34, 19, 33, 36, 18, 2, 26, 46, 31, 13, 26, 13, 39, 47, 34, 20, 37, 2, 39, 38, 17]",exponential,4500,0.005,0.001,4498.946349642484,4500,1901
5,401,68311.0,0.06504698299977463,"[34, 35, 35, 49, 38, 49, 41, 34, 19, 48, 36, 27, 44, 41, 6, 31, 22, 21, 37, 35, 38, 31, 15, 26, 43, 3, 39, 2, 36, 33, 47, 2, 34, 26, 19, 41, 4, 33, 30, 48, 40, 16, 14, 40, 0, 29, 37, 40, 45, 46, 37, 8, 37, 25, 42, 10, 37, 29, 35, 32, 15, 29, 9, 33, 42, 24, 44, 20, 39, 38, 4, 25, 18, 44, 43, 4, 25, 27, 35, 35, 23, 7, 24, 18, 2, 15, 46, 31, 3, 24, 27, 42, 47, 34, 41, 4, 2, 39, 29, 10]",exponential,4500,0.005,0.001,4498.536680856643,4500,1901
6,501,71381.0,0.08461735300079454,"[34, 35, 41, 45, 38, 49, 41, 34, 27, 23, 43, 11, 44, 41, 30, 31, 22, 42, 37, 46, 18, 31, 11, 38, 43, 2, 35, 2, 36, 34, 47, 2, 34, 26, 41, 44, 8, 33, 30, 48, 40, 16, 35, 40, 37, 29, 24, 40, 49, 42, 37, 8, 37, 13, 42, 10, 8, 29, 42, 32, 15, 29, 23, 33, 33, 30, 33, 39, 39, 38, 4, 5, 46, 9, 43, 4, 25, 27, 47, 20, 23, 7, 45, 18, 2, 1, 20, 5, 38, 24, 28, 39, 47, 23, 49, 14, 2, 39, 29, 2]",exponential,4500,0.005,0.001,4498.096512256112,4500,1901
7,601,74456.0,0.10546325799987244,"[20, 13, 41, 45, 38, 49, 41, 31, 29, 23, 43, 33, 44, 34, 46, 31, 29, 42, 37, 46, 21, 31, 11, 38, 29, 44, 16, 2, 41, 34, 37, 2, 25, 26, 41, 44, 8, 20, 30, 48, 41, 18, 35, 40, 37, 38, 24, 40, 49, 42, 37, 33, 37, 13, 2, 7, 8, 39, 42, 32, 11, 29, 29, 25, 33, 30, 5, 43, 39, 43, 27, 20, 46, 28, 43, 4, 23, 27, 47, 20, 23, 7, 45, 33, 2, 1, 7, 13, 36, 24, 28, 34, 47, 34, 49, 14, 13, 39, 29, 2]",exponential,4500,0.005,0.001,4497.6277022256045,4500,1901
8,701,76388.0,0.12695390199951362,"[20, 17, 37, 45, 43, 49, 41, 31, 18, 46, 43, 33, 44, 47, 46, 42, 29, 42, 37, 46, 8, 31, 11, 38, 29, 44, 16, 2, 41, 34, 39, 2, 33, 26, 41, 44, 13, 5, 30, 48, 41, 21, 35, 40, 37, 38, 28, 42, 49, 42, 39, 33, 37, 8, 2, 0, 8, 39, 42, 25, 3, 29, 29, 25, 33, 30, 16, 41, 39, 43, 27, 19, 46, 9, 49, 4, 9, 27, 47, 30, 23, 7, 45, 39, 2, 33, 8, 12, 36, 24, 28, 34, 36, 43, 49, 37, 17, 36, 29, 17]",exponential,4500,0.005,0.001,4497.144443610959,4500,1901
9,801,77273.0,0.14995506900049804,"[20, 40, 37, 45, 43, 49, 41, 31, 18, 46, 43, 33, 42, 47, 46, 42, 46, 42, 37, 46, 8, 29, 11, 38, 29, 44, 1, 1, 41, 16, 13, 14, 33, 26, 41, 44, 13, 20, 30, 48, 41, 21, 35, 40, 37, 38, 28, 42, 49, 42, 39, 33, 37, 21, 2, 0, 8, 39, 42, 25, 3, 29, 29, 25, 33, 30, 16, 41, 39, 43, 27, 19, 46, 9, 49, 4, 33, 27, 47, 30, 23, 7, 45, 39, 2, 46, 8, 39, 36, 15, 28, 34, 36, 43, 49, 28, 13, 36, 29, 17]",exponential,4500,0.005,0.001,4496.627275498329,4500,1901
