,Iteration,Time,Fitness,Restarts,max_iters,current_restart
0,0,9.463499918638263e-05,56495.0,0,901,0
1,1,0.0005064830002083909,56495.0,0,901,0
2,2,0.0044490079999377485,57056.0,0,901,0
3,3,0.004571412999212043,57056.0,0,901,0
4,4,0.004641732999516535,57056.0,0,901,0
5,5,0.004707875999883981,57656.0,0,901,0
6,6,0.004791405999640119,58438.0,0,901,0
7,7,0.004875536998952157,58438.0,0,901,0
8,8,0.004939824999382836,58506.0,0,901,0
9,9,0.005025061998821911,58506.0,0,901,0
10,10,0.005089962000056403,58506.0,0,901,0
11,11,0.005154050999408355,58506.0,0,901,0
12,12,0.005218058999162167,59178.0,0,901,0
13,13,0.005302326999299112,59210.0,0,901,0
14,14,0.005386943999837968,59210.0,0,901,0
15,15,0.005451772998640081,59210.0,0,901,0
16,16,0.005516261999218841,59562.0,0,901,0
17,17,0.005600155000138329,60003.0,0,901,0
18,18,0.005684558000211837,60003.0,0,901,0
19,19,0.0057492180003464455,60003.0,0,901,0
20,20,0.00581493999925442,60159.0,0,901,0
21,21,0.0058993169986933935,60159.0,0,901,0
22,22,0.0059648249989550095,60239.0,0,901,0
23,23,0.006048713999916799,61039.0,0,901,0
24,24,0.0061331859997153515,61039.0,0,901,0
25,25,0.00619869999900402,61039.0,0,901,0
26,26,0.006266361999223591,61039.0,0,901,0
27,27,0.006332199998723809,61759.0,0,901,0
28,28,0.006432758998926147,61759.0,0,901,0
29,29,0.006503511000119033,61983.0,0,901,0
30,30,0.00658902499890246,62154.0,0,901,0
31,31,0.006674147998637636,62154.0,0,901,0
32,32,0.006738931999279885,62154.0,0,901,0
33,33,0.006804171000112547,62154.0,0,901,0
34,34,0.006869307999295415,63412.0,0,901,0
35,35,0.006967844999962836,63412.0,0,901,0
36,36,0.00703584300026705,63444.0,0,901,0
37,37,0.00712185500015039,63648.0,0,901,0
38,38,0.007207410999399144,64173.0,0,901,0
39,39,0.007291937999980291,64173.0,0,901,0
40,40,0.007358676999501768,64251.0,0,901,0
41,41,0.007444401999237016,64251.0,0,901,0
42,42,0.007511017998695024,64441.0,0,901,0
43,43,0.0075974880001012934,64441.0,0,901,0
44,44,0.007664340999326669,64525.0,0,901,0
45,45,0.007751676999760093,66065.0,0,901,0
46,46,0.007839373998649535,66155.0,0,901,0
47,47,0.007927724000182934,66155.0,0,901,0
48,48,0.007995648998985416,66331.0,0,901,0
49,49,0.008083159998932388,66331.0,0,901,0
50,50,0.008152004000294255,66411.0,0,901,0
51,51,0.008241108998845448,67027.0,0,901,0
52,52,0.00832801899923652,67412.0,0,901,0
53,53,0.00841599199884513,67780.0,0,901,0
54,54,0.00850379399889789,67780.0,0,901,0
55,55,0.008582948999901419,68008.0,0,901,0
56,56,0.008671241999763879,68018.0,0,901,0
57,57,0.008759813999859034,68018.0,0,901,0
58,58,0.008828492998873116,68018.0,0,901,0
