,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.005553860013606027,112823.0,True,150,0.6,49
1,1,9.897988982993411,114676.0,True,150,0.6,49
2,2,19.59345131801092,114676.0,True,150,0.6,49
3,3,29.028028628992615,118244.0,True,150,0.6,49
4,4,38.33595075199264,118810.0,True,150,0.6,49
5,5,47.52614054500009,119623.0,True,150,0.6,49
6,6,56.79453793700668,120601.0,True,150,0.6,49
7,7,65.83423862300697,120907.0,True,150,0.6,49
8,8,74.91150725400075,120907.0,True,150,0.6,49
9,9,83.90611989900935,121683.0,True,150,0.6,49
10,10,92.92329550700379,122202.0,True,150,0.6,49
11,11,101.98542978000478,122202.0,True,150,0.6,49
12,12,111.0491335010156,123009.0,True,150,0.6,49
13,13,119.92335956700845,123064.0,True,150,0.6,49
14,14,128.95944391799276,123969.0,True,150,0.6,49
15,15,137.89490751700941,123969.0,True,150,0.6,49
16,16,147.20775733501068,124003.0,True,150,0.6,49
17,17,156.01778587402077,124003.0,True,150,0.6,49
18,18,165.72705953000695,124003.0,True,150,0.6,49
19,19,174.9442824050202,124003.0,True,150,0.6,49
20,20,184.2471990030026,124089.0,True,150,0.6,49
21,21,193.10138119501062,124266.0,True,150,0.6,49
22,22,201.90809888299555,124357.0,True,150,0.6,49
23,23,210.82842385399272,124357.0,True,150,0.6,49
24,24,220.3903619100165,124375.0,True,150,0.6,49
25,25,229.23989751699264,124375.0,True,150,0.6,49
26,26,237.9645386270131,124375.0,True,150,0.6,49
27,27,247.35645495000063,124375.0,True,150,0.6,49
28,28,257.0233969349938,124375.0,True,150,0.6,49
29,29,267.2105810960056,124375.0,True,150,0.6,49
