,Iteration,Time,Fitness,Restarts,max_iters,current_restart
0,0,0.00017701598699204624,10.0,0,2101,0
1,1,0.0007591309840790927,10.0,0,2101,0
2,2,0.004804714990314096,10.0,0,2101,0
3,3,0.004953177995048463,10.0,0,2101,0
4,4,0.005105474992888048,10.0,0,2101,0
5,5,0.005243388994131237,10.0,0,2101,0
6,6,0.005379479000112042,10.0,0,2101,0
7,7,0.005513454991159961,10.0,0,2101,0
8,8,0.00564565000240691,10.0,0,2101,0
9,9,0.005780250998213887,10.0,0,2101,0
10,10,0.005913205997785553,10.0,0,2101,0
11,11,0.006059948995243758,10.0,0,2101,0
12,12,0.006196525995619595,10.0,0,2101,0
13,13,0.006329822004772723,10.0,0,2101,0
14,14,0.006462572986492887,10.0,0,2101,0
15,15,0.0065953189914580435,10.0,0,2101,0
16,16,0.00672797198058106,10.0,0,2101,0
17,17,0.0068616959906648844,10.0,0,2101,0
18,18,0.006992802984314039,10.0,0,2101,0
19,19,0.007125937001546845,10.0,0,2101,0
20,20,0.007258062978507951,10.0,0,2101,0
21,21,0.007390209997538477,10.0,0,2101,0
22,22,0.007522170984884724,10.0,0,2101,0
23,23,0.007654758985154331,10.0,0,2101,0
24,24,0.007784157001879066,10.0,0,2101,0
25,25,0.007913465000456199,10.0,0,2101,0
26,26,0.008047151990467682,10.0,0,2101,0
27,27,0.008179808006389067,10.0,0,2101,0
28,28,0.008311960002174601,10.0,0,2101,0
29,29,0.008439297991571948,10.0,0,2101,0
30,30,0.008571637998102233,10.0,0,2101,0
31,31,0.008704359992407262,10.0,0,2101,0
32,32,0.008840505994157866,10.0,0,2101,0
33,33,0.008974970987765118,10.0,0,2101,0
34,34,0.009121323004364967,10.0,0,2101,0
35,35,0.009250996983610094,10.0,0,2101,0
36,36,0.009386177000124007,10.0,0,2101,0
37,37,0.009514390985714272,10.0,0,2101,0
38,38,0.009654108987888321,10.0,0,2101,0
39,39,0.00979124999139458,10.0,0,2101,0
40,40,0.009927050996338949,10.0,0,2101,0
41,41,0.01005442498717457,10.0,0,2101,0
42,42,0.010181835998082533,10.0,0,2101,0
43,43,0.010318508982891217,10.0,0,2101,0
44,44,0.010454756004037336,10.0,0,2101,0
45,45,0.010584700998151675,10.0,0,2101,0
46,46,0.010718527977587655,11.0,0,2101,0
47,47,0.010956106998492032,11.0,0,2101,0
48,48,0.0110917039855849,11.0,0,2101,0
49,49,0.011231515993131325,11.0,0,2101,0
50,50,0.01136956800473854,11.0,0,2101,0
51,51,0.011498277977807447,11.0,0,2101,0
52,52,0.011633618996711448,11.0,0,2101,0
53,53,0.0117619679949712,11.0,0,2101,0
54,54,0.01191134299733676,11.0,0,2101,0
55,55,0.012040031986543909,11.0,0,2101,0
56,56,0.012168963003205135,11.0,0,2101,0
57,57,0.012297626992221922,11.0,0,2101,0
58,58,0.012427571986336261,11.0,0,2101,0
59,59,0.012564000993734226,11.0,0,2101,0
60,60,0.01269295800011605,11.0,0,2101,0
61,61,0.012827426980948076,11.0,0,2101,0
62,62,0.01295697398018092,11.0,0,2101,0
63,63,0.013106389000313357,11.0,0,2101,0
64,64,0.013242146000266075,11.0,0,2101,0
65,65,0.013372518995311111,11.0,0,2101,0
66,66,0.013502803980372846,11.0,0,2101,0
67,67,0.013632583984872326,11.0,0,2101,0
68,68,0.013767939992249012,11.0,0,2101,0
69,69,0.013902278995374218,11.0,0,2101,0
