,Iteration,Fitness,Time,State,schedule_type,schedule_init_temp,schedule_exp_const,schedule_min_temp,schedule_current_value,Temperature,max_iters
0,0,61518.0,9.73249989328906e-05,"[4, 38, 38, 49, 21, 48, 31, 10, 29, 8, 34, 16, 49, 30, 36, 2, 6, 20, 15, 27, 12, 46, 32, 10, 37, 25, 14, 6, 44, 18, 29, 15, 12, 38, 14, 18, 11, 26, 29, 35, 43, 27, 43, 8, 7, 44, 0, 36, 31, 46, 27, 21, 34, 41, 21, 15, 35, 37, 41, 42, 41, 42, 7, 33, 39, 13, 26, 36, 25, 7, 14, 31, 12, 29, 0, 41, 24, 28, 40, 40, 18, 4, 11, 23, 47, 15, 24, 32, 2, 29, 2, 37, 41, 9, 19, 6, 1, 37, 13, 41]",exponential,500,0.005,0.001,499.99975668756184,500,1901
1,1,61434.0,0.0005705139992642216,"[4, 38, 38, 49, 21, 48, 31, 10, 29, 8, 34, 16, 49, 30, 36, 2, 6, 20, 15, 27, 12, 46, 32, 10, 37, 25, 14, 6, 44, 18, 29, 15, 12, 38, 14, 18, 11, 26, 29, 35, 43, 27, 43, 8, 7, 44, 0, 36, 31, 46, 27, 21, 34, 41, 21, 15, 35, 37, 41, 42, 41, 42, 3, 33, 39, 13, 26, 36, 25, 7, 14, 31, 12, 29, 0, 41, 24, 28, 40, 40, 18, 4, 11, 23, 47, 15, 24, 32, 2, 29, 2, 37, 41, 9, 19, 6, 1, 37, 13, 41]",exponential,500,0.005,0.001,499.9985737170361,500,1901
2,101,71423.0,0.014308243999039405,"[35, 38, 38, 49, 28, 33, 31, 10, 46, 28, 23, 37, 49, 30, 36, 2, 47, 46, 25, 27, 8, 46, 15, 39, 20, 39, 14, 32, 44, 33, 29, 15, 37, 38, 4, 42, 5, 26, 25, 46, 46, 18, 43, 44, 38, 44, 0, 36, 16, 41, 27, 21, 41, 41, 21, 15, 35, 37, 41, 42, 41, 42, 23, 33, 42, 13, 31, 34, 25, 10, 14, 3, 17, 29, 19, 41, 44, 44, 40, 40, 18, 4, 34, 23, 43, 15, 37, 15, 26, 29, 12, 37, 41, 9, 19, 20, 1, 37, 13, 41]",exponential,500,0.005,0.001,499.9642306695084,500,1901
3,201,74078.0,0.029007514000113588,"[30, 38, 38, 49, 28, 2, 17, 10, 44, 34, 22, 37, 49, 30, 48, 22, 47, 44, 40, 27, 8, 46, 15, 39, 20, 43, 26, 27, 44, 39, 29, 31, 37, 38, 4, 42, 48, 26, 20, 49, 46, 15, 43, 44, 38, 44, 0, 36, 16, 41, 27, 21, 19, 21, 21, 0, 35, 37, 41, 42, 41, 42, 23, 36, 42, 19, 31, 34, 24, 10, 14, 3, 34, 8, 20, 41, 44, 44, 40, 40, 18, 30, 34, 23, 43, 20, 12, 15, 26, 34, 41, 37, 41, 9, 19, 45, 1, 37, 13, 41]",exponential,500,0.005,0.001,499.9274864737196,500,1901
4,301,76447.0,0.04515249399992172,"[30, 38, 38, 49, 28, 8, 29, 10, 42, 29, 34, 37, 48, 30, 48, 22, 47, 44, 41, 27, 8, 46, 15, 39, 20, 48, 26, 27, 44, 42, 36, 31, 13, 38, 4, 42, 48, 12, 20, 49, 46, 15, 43, 34, 38, 44, 0, 36, 16, 41, 26, 9, 35, 21, 21, 20, 39, 37, 41, 42, 41, 42, 42, 36, 42, 19, 31, 34, 24, 10, 14, 3, 34, 8, 20, 40, 44, 44, 44, 40, 25, 29, 49, 29, 46, 36, 17, 21, 26, 13, 41, 37, 41, 9, 19, 45, 1, 37, 13, 44]",exponential,500,0.005,0.001,499.88713150621453,500,1901
5,401,77807.0,0.0623593410000467,"[2, 23, 38, 49, 28, 7, 14, 10, 42, 41, 34, 37, 48, 30, 43, 22, 47, 44, 41, 27, 13, 46, 15, 41, 20, 48, 30, 27, 44, 42, 36, 31, 13, 38, 40, 42, 48, 26, 33, 49, 46, 15, 43, 20, 38, 44, 0, 36, 17, 41, 26, 9, 35, 21, 38, 20, 39, 37, 47, 42, 41, 42, 42, 36, 42, 19, 31, 31, 24, 15, 14, 3, 34, 6, 20, 40, 44, 44, 44, 40, 16, 29, 49, 42, 46, 36, 17, 25, 26, 13, 41, 37, 49, 9, 19, 45, 1, 37, 13, 44]",exponential,500,0.005,0.001,499.8441259492704,500,1901
6,501,78519.0,0.08082183799888298,"[2, 23, 38, 49, 28, 7, 14, 10, 43, 38, 34, 37, 48, 30, 44, 22, 49, 44, 41, 27, 13, 46, 25, 41, 20, 48, 30, 27, 44, 42, 36, 31, 13, 38, 40, 42, 48, 3, 33, 49, 46, 15, 43, 9, 38, 44, 0, 36, 17, 41, 26, 18, 35, 21, 38, 20, 39, 37, 47, 42, 41, 42, 42, 36, 42, 19, 25, 31, 25, 15, 14, 2, 45, 6, 20, 40, 44, 44, 44, 40, 16, 29, 49, 42, 46, 36, 17, 25, 24, 13, 35, 45, 49, 9, 19, 43, 1, 39, 13, 44]",exponential,500,0.005,0.001,499.7979862255633,500,1901
7,601,79465.0,0.10051275600017107,"[2, 38, 38, 49, 28, 44, 14, 10, 43, 38, 34, 37, 48, 30, 44, 22, 49, 44, 40, 27, 13, 46, 13, 41, 20, 48, 30, 27, 44, 42, 36, 31, 13, 38, 40, 42, 48, 3, 33, 49, 46, 15, 43, 9, 38, 44, 0, 36, 17, 41, 31, 18, 35, 15, 38, 20, 39, 37, 47, 42, 41, 42, 42, 36, 42, 19, 25, 31, 25, 15, 14, 2, 45, 6, 22, 40, 44, 44, 44, 40, 26, 29, 49, 42, 46, 45, 17, 25, 20, 13, 35, 45, 49, 9, 19, 43, 1, 44, 13, 43]",exponential,500,0.005,0.001,499.74878124201143,500,1901
8,701,80246.0,0.12136476799969387,"[2, 38, 38, 49, 28, 44, 14, 10, 43, 38, 34, 37, 48, 23, 44, 22, 49, 44, 40, 27, 13, 46, 13, 47, 20, 48, 30, 27, 44, 42, 36, 31, 13, 48, 40, 42, 48, 25, 33, 49, 46, 15, 43, 9, 38, 44, 0, 36, 17, 41, 31, 18, 35, 15, 38, 20, 39, 37, 47, 42, 41, 42, 42, 36, 42, 19, 25, 31, 25, 15, 14, 9, 45, 6, 22, 40, 44, 44, 44, 40, 26, 29, 49, 42, 46, 45, 17, 25, 6, 13, 35, 45, 49, 9, 19, 43, 1, 44, 13, 44]",exponential,500,0.005,0.001,499.69668012017564,500,1901
9,801,80794.0,0.14350892699985707,"[2, 45, 38, 49, 22, 44, 14, 11, 43, 38, 34, 37, 48, 23, 44, 22, 49, 44, 40, 32, 13, 49, 13, 47, 20, 48, 30, 27, 44, 42, 36, 31, 13, 48, 44, 42, 48, 25, 33, 49, 46, 15, 43, 9, 38, 44, 0, 36, 17, 41, 31, 18, 35, 15, 38, 20, 39, 37, 47, 42, 41, 42, 44, 36, 42, 19, 25, 31, 25, 15, 14, 9, 45, 6, 22, 40, 44, 44, 44, 40, 26, 29, 49, 42, 46, 45, 17, 25, 6, 13, 35, 45, 49, 9, 19, 43, 1, 44, 13, 44]",exponential,500,0.005,0.001,499.6413563692948,500,1901
10,901,80794.0,0.16710165000040433,"[2, 45, 38, 49, 22, 44, 14, 11, 43, 38, 34, 37, 48, 23, 44, 22, 49, 44, 40, 32, 13, 49, 13, 47, 20, 48, 30, 27, 44, 42, 36, 31, 13, 48, 44, 42, 48, 25, 33, 49, 46, 15, 43, 9, 38, 44, 0, 36, 17, 41, 31, 18, 35, 15, 38, 20, 39, 37, 47, 42, 41, 42, 44, 36, 42, 19, 25, 31, 25, 15, 14, 9, 45, 6, 22, 40, 44, 44, 44, 40, 26, 29, 49, 42, 46, 45, 17, 25, 6, 13, 35, 45, 49, 9, 19, 43, 1, 44, 13, 44]",exponential,500,0.005,0.001,499.5824203449142,500,1901
11,1001,80815.0,0.19194778199926077,"[2, 45, 38, 49, 22, 44, 14, 11, 43, 38, 34, 37, 48, 23, 44, 22, 49, 44, 40, 32, 13, 49, 13, 47, 20, 48, 30, 27, 44, 42, 36, 31, 13, 48, 44, 42, 48, 25, 33, 49, 46, 15, 43, 9, 38, 44, 0, 36, 17, 41, 31, 18, 35, 15, 38, 20, 39, 37, 47, 42, 41, 42, 44, 36, 42, 19, 25, 31, 25, 16, 14, 9, 45, 6, 22, 40, 44, 44, 44, 40, 26, 29, 49, 42, 46, 45, 17, 25, 6, 13, 35, 45, 49, 9, 19, 43, 1, 44, 13, 44]",exponential,500,0.005,0.001,499.5203607460455,500,1901
12,1101,80815.0,0.2180704419988615,"[2, 45, 38, 49, 22, 44, 14, 11, 43, 38, 34, 37, 48, 23, 44, 22, 49, 44, 40, 32, 13, 49, 13, 47, 20, 48, 30, 27, 44, 42, 36, 31, 13, 48, 44, 42, 48, 25, 33, 49, 46, 15, 43, 9, 38, 44, 0, 36, 17, 41, 31, 18, 35, 15, 38, 20, 39, 37, 47, 42, 41, 42, 44, 36, 42, 19, 25, 31, 25, 16, 14, 9, 45, 6, 22, 40, 44, 44, 44, 40, 26, 29, 49, 42, 46, 45, 17, 25, 6, 13, 35, 45, 49, 9, 19, 43, 1, 44, 13, 44]",exponential,500,0.005,0.001,499.455121003994,500,1901
13,1201,80815.0,0.24535623299925646,"[2, 45, 38, 49, 22, 44, 14, 11, 43, 38, 34, 37, 48, 23, 44, 22, 49, 44, 40, 32, 13, 49, 13, 47, 20, 48, 30, 27, 44, 42, 36, 31, 13, 48, 44, 42, 48, 25, 33, 49, 46, 15, 43, 9, 38, 44, 0, 36, 17, 41, 31, 18, 35, 15, 38, 20, 39, 37, 47, 42, 41, 42, 44, 36, 42, 19, 25, 31, 25, 16, 14, 9, 45, 6, 22, 40, 44, 44, 44, 40, 26, 29, 49, 42, 46, 45, 17, 25, 6, 13, 35, 45, 49, 9, 19, 43, 1, 44, 13, 44]",exponential,500,0.005,0.001,499.38698551169773,500,1901
