,Iteration,Time,Fitness,Restarts,max_iters,current_restart
0,0,0.00012208700354676694,10.0,0,3401,0
1,1,0.0005261369951767847,10.0,0,3401,0
2,2,0.004957740995450877,10.0,0,3401,0
3,3,0.005056231006165035,10.0,0,3401,0
4,4,0.005142769005033188,10.0,0,3401,0
5,5,0.005229479997069575,10.0,0,3401,0
6,6,0.005328604005626403,10.0,0,3401,0
7,7,0.0054387919954024255,10.0,0,3401,0
8,8,0.005541942999116145,10.0,0,3401,0
9,9,0.0056311639928026125,12.0,0,3401,0
10,10,0.005776770994998515,12.0,0,3401,0
11,11,0.005862723002792336,12.0,0,3401,0
12,12,0.005962605006061494,12.0,0,3401,0
13,13,0.006063509004889056,12.0,0,3401,0
14,14,0.006161876997794025,12.0,0,3401,0
15,15,0.006249514000955969,12.0,0,3401,0
16,16,0.006335179001325741,12.0,0,3401,0
17,17,0.006444251004722901,12.0,0,3401,0
18,18,0.006536661006975919,12.0,0,3401,0
19,19,0.006626189002417959,12.0,0,3401,0
20,20,0.006733725997037254,12.0,0,3401,0
21,21,0.006819178001023829,12.0,0,3401,0
22,22,0.006903399000293575,12.0,0,3401,0
23,23,0.006990370005951263,12.0,0,3401,0
24,24,0.007074091001413763,12.0,0,3401,0
25,25,0.007160729001043364,12.0,0,3401,0
26,26,0.007245765998959541,12.0,0,3401,0
27,27,0.007352746004471555,12.0,0,3401,0
28,28,0.007440998000674881,12.0,0,3401,0
29,29,0.007559441000921652,12.0,0,3401,0
30,30,0.0076496620022226125,12.0,0,3401,0
31,31,0.00773474300513044,92.0,0,3401,0
32,32,0.007879580996814184,92.0,0,3401,0
33,33,0.007964998003444634,92.0,0,3401,0
34,34,0.008106223001959734,92.0,0,3401,0
35,35,0.008239282993599772,95.0,0,3401,0
36,36,0.008469870997942053,95.0,0,3401,0
37,37,0.008628601004602388,95.0,0,3401,0
38,38,0.0087635770032648,95.0,0,3401,0
39,39,0.008850437996443361,95.0,0,3401,0
40,40,0.008947584006818943,95.0,0,3401,0
41,41,0.009034458998939954,95.0,0,3401,0
42,42,0.00911938599892892,95.0,0,3401,0
43,43,0.009204119996866211,95.0,0,3401,0
44,44,0.009289039997383952,95.0,0,3401,0
45,45,0.009374161993036978,95.0,0,3401,0
46,46,0.009470787001191638,95.0,0,3401,0
47,47,0.009559715006616898,95.0,0,3401,0
48,48,0.009650660998886451,95.0,0,3401,0
49,49,0.009749410004587844,95.0,0,3401,0
50,50,0.009837617995799519,95.0,0,3401,0
51,51,0.009926094993716106,95.0,0,3401,0
52,52,0.01001215299766045,95.0,0,3401,0
53,53,0.010102672997163609,95.0,0,3401,0
54,54,0.010189070002525114,95.0,0,3401,0
55,55,0.01027725099993404,95.0,0,3401,0
56,56,0.010366033995524049,95.0,0,3401,0
57,57,0.010454400005983189,95.0,0,3401,0
58,58,0.01054400899738539,95.0,0,3401,0
59,59,0.010644617999787442,95.0,0,3401,0
60,60,0.0107707749994006,95.0,0,3401,0
61,61,0.010876005006139167,95.0,0,3401,0
62,62,0.011001292994478717,95.0,0,3401,0
63,63,0.011114177003037184,95.0,0,3401,0
64,64,0.011205410002730787,96.0,0,3401,0
65,65,0.011352297005942091,96.0,0,3401,0
66,66,0.01144246400508564,96.0,0,3401,0
67,67,0.011529342998983338,96.0,0,3401,0
68,68,0.011616450996370986,96.0,0,3401,0
69,69,0.011706905002938583,96.0,0,3401,0
70,70,0.011815833000582643,96.0,0,3401,0
71,71,0.011905762992682867,96.0,0,3401,0
72,72,0.011992608997388743,96.0,0,3401,0
73,73,0.012083602996426634,96.0,0,3401,0
74,74,0.012170535992481746,96.0,0,3401,0
75,75,0.012260153001989238,96.0,0,3401,0
76,76,0.012346895004156977,96.0,0,3401,0
77,77,0.012433498006430455,96.0,0,3401,0
78,78,0.012520214993855916,96.0,0,3401,0
79,79,0.012609789002453908,96.0,0,3401,0
80,80,0.012702024992904626,96.0,0,3401,0
81,81,0.012863572992500849,96.0,0,3401,0
82,82,0.013044445004197769,96.0,0,3401,0
83,83,0.013218405001680367,96.0,0,3401,0
84,84,0.013386446997174062,96.0,0,3401,0
85,85,0.013579488993855193,96.0,0,3401,0
86,86,0.013760365996859036,96.0,0,3401,0
87,87,0.013939002004917711,96.0,0,3401,0
88,88,0.014122784006758593,96.0,0,3401,0
89,89,0.014307705001556315,96.0,0,3401,0
90,90,0.014480266996542923,96.0,0,3401,0
91,91,0.014641847999882884,96.0,0,3401,0
92,92,0.014833534994977526,96.0,0,3401,0
93,93,0.014993876000517048,96.0,0,3401,0
94,94,0.015163100993959233,96.0,0,3401,0
95,95,0.015332369002862833,96.0,0,3401,0
96,96,0.01552117700339295,96.0,0,3401,0
97,97,0.015677892995881848,96.0,0,3401,0
98,98,0.015824339003302157,96.0,0,3401,0
99,99,0.016071313002612442,96.0,0,3401,0
100,100,0.016242526995483786,96.0,0,3401,0
101,101,0.016353023995179683,96.0,0,3401,0
102,102,0.021893070996156894,96.0,0,3401,0
103,103,0.022007678999216296,96.0,0,3401,0
104,104,0.022107294003944844,96.0,0,3401,0
105,105,0.022211752002476715,96.0,0,3401,0
106,106,0.022315252004773356,96.0,0,3401,0
107,107,0.022411187004763633,96.0,0,3401,0
108,108,0.02250270599324722,96.0,0,3401,0
109,109,0.022593464993406087,96.0,0,3401,0
110,110,0.022763904999010265,96.0,0,3401,0
111,111,0.022879049996845424,96.0,0,3401,0
112,112,0.022985011004493572,96.0,0,3401,0
113,113,0.023077267993357964,96.0,0,3401,0
114,114,0.023170478001702577,96.0,0,3401,0
115,115,0.023265134004759602,96.0,0,3401,0
116,116,0.023356443998636678,96.0,0,3401,0
117,117,0.02344975199957844,96.0,0,3401,0
118,118,0.023540726004284807,96.0,0,3401,0
119,119,0.023632148004253395,96.0,0,3401,0
120,120,0.023746338993078098,96.0,0,3401,0
121,121,0.02385051299643237,96.0,0,3401,0
122,122,0.02394090399320703,96.0,0,3401,0
123,123,0.024033940993831493,96.0,0,3401,0
124,124,0.02412567900319118,96.0,0,3401,0
125,125,0.02421839500311762,96.0,0,3401,0
126,126,0.02431175799574703,96.0,0,3401,0
127,127,0.024405019998084754,96.0,0,3401,0
128,128,0.024496629994246177,96.0,0,3401,0
129,129,0.024588411004515365,96.0,0,3401,0
130,130,0.024682789997314103,96.0,0,3401,0
131,131,0.02479982899967581,96.0,0,3401,0
132,132,0.02490864400169812,96.0,0,3401,0
133,133,0.025067203998332843,96.0,0,3401,0
134,134,0.025222622993169352,96.0,0,3401,0
135,135,0.025379986996995285,96.0,0,3401,0
136,136,0.025541512994095683,96.0,0,3401,0
137,137,0.02569947599840816,96.0,0,3401,0
138,138,0.025860855006612837,96.0,0,3401,0
139,139,0.026036591996671632,96.0,0,3401,0
140,140,0.02626826699997764,96.0,0,3401,0
141,141,0.026421600006869994,96.0,0,3401,0
142,142,0.02653002500301227,96.0,0,3401,0
143,143,0.026627850995282643,96.0,0,3401,0
144,144,0.026767325995024294,96.0,0,3401,0
145,145,0.026878817996475846,96.0,0,3401,0
146,146,0.02698337500623893,96.0,0,3401,0
147,147,0.027081958993221633,96.0,0,3401,0
148,148,0.02717843500431627,96.0,0,3401,0
149,149,0.027274849999230355,96.0,0,3401,0
150,150,0.027368815994122997,96.0,0,3401,0
151,151,0.027462045996799134,96.0,0,3401,0
152,152,0.027555567998206243,96.0,0,3401,0
153,153,0.027649983996525407,96.0,0,3401,0
154,154,0.02774323099583853,96.0,0,3401,0
155,155,0.02783882500079926,96.0,0,3401,0
156,156,0.027935617996263318,97.0,0,3401,0
157,157,0.0281521500000963,97.0,0,3401,0
158,158,0.028254739998374134,97.0,0,3401,0
159,159,0.02835005900124088,97.0,0,3401,0
160,160,0.028445853997254744,97.0,0,3401,0
161,161,0.02854280899919104,97.0,0,3401,0
162,162,0.028637543000513688,97.0,0,3401,0
163,163,0.028731725993566215,97.0,0,3401,0
164,164,0.028828772992710583,97.0,0,3401,0
165,165,0.028923788995598443,97.0,0,3401,0
166,166,0.029029597993940115,97.0,0,3401,0
167,167,0.029148433997761458,97.0,0,3401,0
168,168,0.029246220001368783,97.0,0,3401,0
169,169,0.02934311299759429,97.0,0,3401,0
170,170,0.029440059006446972,97.0,0,3401,0
171,171,0.029537608003010973,97.0,0,3401,0
172,172,0.02965152899560053,97.0,0,3401,0
173,173,0.029746204003458843,97.0,0,3401,0
174,174,0.029844119999324903,97.0,0,3401,0
175,175,0.029939369997009635,97.0,0,3401,0
176,176,0.030048879998503253,97.0,0,3401,0
177,177,0.03016211600333918,97.0,0,3401,0
178,178,0.030264215005445294,97.0,0,3401,0
179,179,0.030365561004146002,97.0,0,3401,0
180,180,0.03046670700132381,97.0,0,3401,0
181,181,0.030568753005354665,98.0,0,3401,0
182,182,0.030739484005607665,98.0,0,3401,0
183,183,0.03085094000562094,98.0,0,3401,0
184,184,0.030984097000327893,98.0,0,3401,0
185,185,0.031084250993444584,98.0,0,3401,0
186,186,0.03121230199758429,98.0,0,3401,0
187,187,0.031312459002947435,98.0,0,3401,0
188,188,0.031431911993422545,98.0,0,3401,0
189,189,0.031545702993753366,98.0,0,3401,0
190,190,0.03164162799657788,98.0,0,3401,0
191,191,0.03173766500549391,98.0,0,3401,0
192,192,0.03183376899687573,98.0,0,3401,0
193,193,0.03193250100594014,98.0,0,3401,0
194,194,0.032030237998696975,98.0,0,3401,0
195,195,0.03212649100169074,98.0,0,3401,0
196,196,0.03222243799245916,98.0,0,3401,0
197,197,0.0323513049952453,98.0,0,3401,0
198,198,0.03245285000593867,98.0,0,3401,0
199,199,0.03255210899806116,98.0,0,3401,0
200,200,0.032651540997903794,98.0,0,3401,0
201,201,0.03275118699821178,98.0,0,3401,0
202,202,0.03948847300489433,99.0,0,3401,0
203,203,0.03967027900216635,99.0,0,3401,0
204,204,0.03979078200063668,99.0,0,3401,0
205,205,0.03990948499995284,99.0,0,3401,0
206,206,0.04001503100153059,99.0,0,3401,0
207,207,0.040115302996127866,99.0,0,3401,0
208,208,0.040214887994807214,99.0,0,3401,0
209,209,0.04031734200543724,99.0,0,3401,0
210,210,0.04041644299286418,99.0,0,3401,0
211,211,0.040514759995858185,99.0,0,3401,0
212,212,0.04061490300227888,99.0,0,3401,0
213,213,0.04071417500381358,99.0,0,3401,0
214,214,0.040824612995493226,99.0,0,3401,0
215,215,0.04094389399688225,99.0,0,3401,0
216,216,0.04106707499886397,99.0,0,3401,0
217,217,0.041174197001964785,99.0,0,3401,0
218,218,0.04127611999865621,99.0,0,3401,0
219,219,0.041376701003173366,99.0,0,3401,0
220,220,0.04147945900331251,99.0,0,3401,0
221,221,0.041602786994189955,99.0,0,3401,0
222,222,0.041735500999493524,99.0,0,3401,0
223,223,0.04183682499569841,99.0,0,3401,0
224,224,0.04196744799264707,99.0,0,3401,0
225,225,0.042071917996509,99.0,0,3401,0
226,226,0.042170418993919156,99.0,0,3401,0
227,227,0.042270260004443116,99.0,0,3401,0
228,228,0.04237013300007675,99.0,0,3401,0
229,229,0.04247036400192883,99.0,0,3401,0
230,230,0.04257108099409379,99.0,0,3401,0
231,231,0.04269669100176543,99.0,0,3401,0
232,232,0.0428132840024773,99.0,0,3401,0
233,233,0.042943808002746664,99.0,0,3401,0
234,234,0.04308020600001328,99.0,0,3401,0
235,235,0.0431861279939767,99.0,0,3401,0
236,236,0.043288282002322376,99.0,0,3401,0
237,237,0.043389245998696424,99.0,0,3401,0
238,238,0.04349057699437253,99.0,0,3401,0
239,239,0.04359176699654199,99.0,0,3401,0
240,240,0.04369414399843663,99.0,0,3401,0
241,241,0.04379522400267888,99.0,0,3401,0
242,242,0.04389659500156995,99.0,0,3401,0
243,243,0.04399832400667947,99.0,0,3401,0
244,244,0.04413092399772722,99.0,0,3401,0
245,245,0.04423544199380558,99.0,0,3401,0
246,246,0.044334877995424904,99.0,0,3401,0
247,247,0.04443769599311054,99.0,0,3401,0
248,248,0.04453964499407448,99.0,0,3401,0
249,249,0.04464102900237776,99.0,0,3401,0
250,250,0.044754237998859026,99.0,0,3401,0
251,251,0.04486116400221363,99.0,0,3401,0
252,252,0.04503189999377355,99.0,0,3401,0
253,253,0.04520677900291048,99.0,0,3401,0
254,254,0.04538826299540233,99.0,0,3401,0
255,255,0.04555949699715711,99.0,0,3401,0
256,256,0.04573945100128185,99.0,0,3401,0
257,257,0.04589329099690076,99.0,0,3401,0
258,258,0.04616423399420455,99.0,0,3401,0
259,259,0.04632252099690959,99.0,0,3401,0
260,260,0.0464609990012832,99.0,0,3401,0
261,261,0.04656520500429906,99.0,0,3401,0
262,262,0.04678882399457507,99.0,0,3401,0
263,263,0.0468986610067077,99.0,0,3401,0
264,264,0.04700022800534498,99.0,0,3401,0
265,265,0.04710303399770055,99.0,0,3401,0
266,266,0.047206072995322756,99.0,0,3401,0
267,267,0.047343127997010015,99.0,0,3401,0
268,268,0.04744849799317308,99.0,0,3401,0
269,269,0.04754986599436961,99.0,0,3401,0
270,270,0.04765801200119313,99.0,0,3401,0
271,271,0.047762702000909485,99.0,0,3401,0
