,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.005909137020353228,111945.0,True,150,0.6,49
1,1,9.95333353499882,118350.0,True,150,0.6,49
2,2,19.786444506025873,118350.0,True,150,0.6,49
3,3,29.18512757800636,118350.0,True,150,0.6,49
4,4,38.503411894023884,118350.0,True,150,0.6,49
5,5,47.7349922650028,119405.0,True,150,0.6,49
6,6,56.952200158004416,120226.0,True,150,0.6,49
7,7,66.23745529699954,121213.0,True,150,0.6,49
8,8,75.21356903199921,122604.0,True,150,0.6,49
9,9,84.24707356400904,122604.0,True,150,0.6,49
10,10,93.17481924101594,122604.0,True,150,0.6,49
11,11,102.12045629500062,122988.0,True,150,0.6,49
12,12,110.96921175500029,123089.0,True,150,0.6,49
13,13,120.08783259001211,123089.0,True,150,0.6,49
14,14,128.92016762201092,123736.0,True,150,0.6,49
15,15,137.80768951200298,124049.0,True,150,0.6,49
16,16,146.66288538702065,124260.0,True,150,0.6,49
17,17,155.5741195170267,124461.0,True,150,0.6,49
18,18,165.13504685202497,124461.0,True,150,0.6,49
19,19,174.15111835001153,124461.0,True,150,0.6,49
20,20,182.98751912501757,124461.0,True,150,0.6,49
21,21,191.847170973022,124499.0,True,150,0.6,49
22,22,200.64158139302162,124499.0,True,150,0.6,49
23,23,209.43450102300267,124652.0,True,150,0.6,49
24,24,218.36697022101725,124652.0,True,150,0.6,49
25,25,227.17061525399913,124652.0,True,150,0.6,49
26,26,236.00249053601874,124652.0,True,150,0.6,49
27,27,244.88179900601972,124652.0,True,150,0.6,49
28,28,253.86386671100627,124660.0,True,150,0.6,49
29,29,262.7198587360035,124660.0,True,150,0.6,49
30,30,271.465406850999,124660.0,True,150,0.6,49
31,31,280.86070154301706,124660.0,True,150,0.6,49
32,32,291.4624507460103,124660.0,True,150,0.6,49
33,33,300.3340672320046,124660.0,True,150,0.6,49
