,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0058116970176342875,115535.0,True,150,0.6,49
1,1,9.941270109993638,115535.0,True,150,0.6,49
2,2,19.55896011000732,116175.0,True,150,0.6,49
3,3,28.9383533539949,119349.0,True,150,0.6,49
4,4,38.30619310299517,120795.0,True,150,0.6,49
5,5,47.563035660015885,121428.0,True,150,0.6,49
6,6,56.76152368201292,123234.0,True,150,0.6,49
7,7,65.85431643700576,124906.0,True,150,0.6,49
8,8,74.80540223099524,124906.0,True,150,0.6,49
9,9,83.83402560700779,125076.0,True,150,0.6,49
10,10,92.79042297799606,126654.0,True,150,0.6,49
11,11,101.71402934001526,126654.0,True,150,0.6,49
12,12,110.62543763499707,126846.0,True,150,0.6,49
13,13,119.44310286600376,127467.0,True,150,0.6,49
14,14,128.32647371001076,127467.0,True,150,0.6,49
15,15,137.50084127299488,127763.0,True,150,0.6,49
16,16,147.43206081699464,128045.0,True,150,0.6,49
17,17,157.27788957802113,128457.0,True,150,0.6,49
18,18,166.30367918801494,128521.0,True,150,0.6,49
19,19,175.33423545400728,128791.0,True,150,0.6,49
20,20,184.64028912500362,128865.0,True,150,0.6,49
21,21,193.65545575300348,128991.0,True,150,0.6,49
22,22,202.59887700900435,129259.0,True,150,0.6,49
23,23,211.51305464701727,129259.0,True,150,0.6,49
24,24,220.370583084994,129390.0,True,150,0.6,49
25,25,229.27215207001427,129390.0,True,150,0.6,49
26,26,238.1963479380065,129588.0,True,150,0.6,49
27,27,247.19975302100647,129592.0,True,150,0.6,49
28,28,256.0936096959922,129736.0,True,150,0.6,49
29,29,264.86061786700157,129736.0,True,150,0.6,49
30,30,273.9393736880156,129736.0,True,150,0.6,49
31,31,282.88336264301324,129736.0,True,150,0.6,49
32,32,291.9966079040023,129736.0,True,150,0.6,49
33,33,300.8760131220042,129736.0,True,150,0.6,49
