,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.005578731012064964,111391.0,True,150,0.9,49
1,1,13.342784003994893,111391.0,True,150,0.9,49
2,2,26.398749385989504,113343.0,True,150,0.9,49
3,3,39.36016256798757,115340.0,True,150,0.9,49
4,4,52.14764078200096,115340.0,True,150,0.9,49
5,5,64.74762712500524,115340.0,True,150,0.9,49
6,6,77.38647718800348,115340.0,True,150,0.9,49
7,7,90.07192364300136,115712.0,True,150,0.9,49
8,8,102.51830798998708,115712.0,True,150,0.9,49
9,9,115.1738466550014,116473.0,True,150,0.9,49
10,10,127.52322424101294,116473.0,True,150,0.9,49
11,11,139.90146056600497,116473.0,True,150,0.9,49
12,12,152.28333855900564,116938.0,True,150,0.9,49
13,13,164.63753303300473,116938.0,True,150,0.9,49
14,14,176.93126360999304,116938.0,True,150,0.9,49
15,15,189.15617875399766,116938.0,True,150,0.9,49
16,16,201.3554617089976,117186.0,True,150,0.9,49
17,17,213.57495777800796,117186.0,True,150,0.9,49
18,18,225.7688795689901,117958.0,True,150,0.9,49
19,19,238.3281760539976,117958.0,True,150,0.9,49
20,20,250.54491225400125,117958.0,True,150,0.9,49
21,21,262.7014335220156,117958.0,True,150,0.9,49
22,22,275.2567452559888,118824.0,True,150,0.9,49
23,23,287.41356527700555,118824.0,True,150,0.9,49
24,24,299.60042949501076,118824.0,True,150,0.9,49
25,25,311.7551635960117,118824.0,True,150,0.9,49
26,26,323.8312349480111,118824.0,True,150,0.9,49
27,27,335.97226080900873,120673.0,True,150,0.9,49
28,28,348.10272255699965,120673.0,True,150,0.9,49
29,29,360.1737008350028,120673.0,True,150,0.9,49
30,30,372.88115723099327,120673.0,True,150,0.9,49
31,31,385.5437208630028,120673.0,True,150,0.9,49
32,32,397.7909651680093,120673.0,True,150,0.9,49
