Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Miles per hour,Miss Dist.(Astronomical),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,class
21.1,0.160160338,0.358129403,39460.1074535818,0.4352037895,1,0.316524,4.189,0.193873448638906,1.58958446875738,32.3616259053484,308.440674963887,732.021510566649,1.28140624589655,42.7205340503665,1.89776269161822,2458014.37466694,353.176593822951,0.491788826972213,False
16.9,1.1080388213,2.4776501261,21811.3130909188,0.321239385,0,0.0203525,5.676,0.483169323016379,1.06329825368974,8.88515554138232,325.577320286047,400.480226408704,0.549545156289968,121.367469084873,1.57705135108951,2457837.45398711,146.565450100798,0.898920786247776,True
18.9,0.4411182,0.9863702813,36926.0109172671,0.2385054969,0,0.00433054,3.539,0.532484748260494,2.10401812174821,8.16852452420912,299.021681567557,1114.73757650141,0.983660561853597,332.952029457655,3.22437568164282,2457678.05352411,104.132787631854,0.322945962878416,True
24.4,0.0350392641,0.0783501764,11913.9353834044,0.0089827517,6,0.00658783,5.724,0.15865371248262,1.07818953876837,3.03510521797187,148.422450939529,408.922584950861,0.907130765682842,96.2562730386334,1.24924831185389,2458200.19722247,184.194107309617,0.880362232971946,False
19.2,0.3841978911,0.8590926012,12542.1284875274,0.3624923438,1,0.210193,3.373,0.484338254267315,2.35993313985225,7.38481039792044,135.445806833896,1324.18290024911,1.21692724270863,199.415590342781,3.50293903699587,2457476.75162672,142.389253286085,0.271865767132529,False
24.1,0.040230458,0.0899580388,23775.3018878901,0.3649112516,7,0.0579241,5.286,0.10317046111536,1.19383214791518,13.2066362216563,139.031976138057,476.445611641935,1.07066393472043,172.467827430863,1.31700036110993,2457824.07700064,133.304365113743,0.75559516386217,False
22.4,0.0880146521,0.1968067451,15430.4739771209,0.2106895618,5,0.176799,3.406,0.484043001605526,2.30221351145759,10.2379372625499,316.273613045034,1275.90054957472,1.18784317303486,9.35939973741529,3.41658384988032,2458531.94315097,210.051373978058,0.282153652273285,False
20.5,0.2111324448,0.4721064988,35927.0139648282,0.0962147192,0,0.0886756,3.79,0.451712223508339,1.83867645085042,25.1097622441565,326.293560887549,910.660286478267,1.00812382292435,45.8456770197286,2.66922907877648,2457647.73493665,139.454223152656,0.395317557321186,False
24.7,0.0305179233,0.0682401509,14560.3301694777,0.3130194531,5,0.0399666,5.607,0.195811155135872,1.10551737305486,4.86666151551914,123.016956662593,424.567537269898,0.889044739214209,32.7494389444707,1.3219900068955,2457880.3884738,101.845161570839,0.84792163412896,False
22.1,0.1010543415,0.2259643771,8382.2682969032,0.3187976407,0,0.218335,3.436,0.465607025475062,2.30345987232923,1.59739267893208,134.529466619005,1276.93680080976,1.23095277287285,189.221336293345,3.3759669717856,2458519.83895591,213.58553061503,0.281924680823443,False
25.6,0.0201629919,0.0450858206,12041.9482135516,0.1540273609,7,0.0106174,5.933,0.227255363680444,1.02562703678949,6.13419709830014,313.491231770137,379.387150956853,0.792547791543401,80.8790433590664,1.25870628203559,2457880.8284124,113.55622199784,0.948898767636288,False
21.2,0.1529519353,0.3420109247,8084.1440764338,0.2869849246,0,0.256524,3.122,0.542486668720713,2.71999060819948,5.44472300910708,287.695213563696,1638.51164986312,1.24443196420572,65.3344775783253,4.19554925219325,2458721.95624407,201.487701421912,0.219711590106835,False
22.9,0.0699125232,0.1563291544,37225.1181734036,0.2490892615,6,0.139184,3.567,0.52462203289205,2.07283456726435,10.491772845783,192.378715011858,1090.04741811677,0.985379882737215,98.7395294091229,3.16028925179149,2457573.80480973,140.920721378322,0.330260862065943,False
18.6,0.5064714588,1.1325046106,53361.4313202536,0.4895789261,0,0.0656486,4.688,0.335197960601091,1.31129996904836,40.4811195375151,200.501055868832,548.468264298147,0.871754893687076,139.016093890394,1.75084504440964,2458170.14830056,248.64736179277,0.656373437505409,False
21.4,0.1394938229,0.3119176705,14699.8806882096,0.0328423808,0,0.0321026,5.128,0.229796527837458,1.24205972892898,9.11111527396481,358.484739039762,505.605917641782,0.956638715854365,21.731253400944,1.52748074200359,2457752.16524038,176.818566282719,0.712016982868973,True
22.5,0.0840533402,0.1879489824,15073.5570032567,0.223350729,0,0.0138531,6.383,0.177246192279478,0.937909447964762,1.25841071809497,30.7926108358082,331.772047460123,0.771668569610061,344.373714998887,1.10415032631946,2457835.57920721,178.952644918503,1.08508237133289,False
24.8,0.0291443905,0.0651688382,6593.2725587821,0.0408412951,3,0.0032375,6.159,0.027959993674262,0.982880237455512,5.24538671265653,183.054034937196,355.917490979404,0.955398912233698,233.617203076761,1.01036156267733,2457922.194004,79.2041955668329,1.01147038042262,False
21.6,0.1272198785,0.2844722965,30956.5687639274,0.0582932125,0,0.0303541,5.504,0.254507446180297,1.11019343943666,23.897139929392,356.177527258946,427.264107985456,0.827640942399515,268.177496841016,1.3927459364738,2458074.74903715,297.43997477661,0.842570188489258,True
22.6,0.0802703167,0.1794898848,45954.369799341,0.4394894405,2,0.248486,6.182,0.410633001153082,0.957123930051977,17.5159654709173,341.732648608784,342.019359060596,0.564097258179301,358.416784313928,1.35015060192465,2457976.31844547,25.4528271538743,1.05257199764595,False
25.3,0.0231502122,0.0517654482,28519.8444481794,0.0204384853,9,0.011159,3.534,0.566083008400937,2.08448128702096,6.23757988728246,182.583187323213,1099.24735149583,0.904491849108679,130.188121589474,3.26447072493325,2452140.31363184,12.8334105311652,0.327496809075883,False
25.1,0.0253837029,0.0567596853,31247.26637545,0.4104269407,0,0.0255378,7.04,0.307568011941385,0.828272748134016,3.40806901684311,160.112410892188,275.333138636262,0.573522545645209,169.669316364615,1.08302295062282,2457669.156806,44.9039657910127,1.30750697784908,False
20.3,0.2315021222,0.5176544822,64935.8978738494,0.495579009,5,0.311256,4.783,0.472753977023656,1.27755821464122,35.5954323676104,130.608687345388,527.4356428931,0.673587487790339,155.341493095495,1.88152894149209,2457948.60665716,35.4196832814017,0.682547728525363,False
24.4,0.0350392641,0.0783501764,27901.5033789593,0.0064311201,8,0.0029364,4.023,0.523202237165868,1.70625238067721,4.03211247123548,192.485878610486,814.072965237255,0.813537317937307,245.105213682247,2.59896744341712,2452234.68634184,339.575438844456,0.442220802523618,False
20,0.2658,0.5943468684,14842.6474569303,0.2671460792,4,0.242684,3.172,0.534166465123657,2.60929347520365,10.4415359808311,167.319683648592,1539.51108132393,1.2154964030839,218.569558089573,4.00309054732341,2458371.78124769,273.179417289987,0.23384047336016,False
19.7,0.3051792326,0.6824015094,71163.6105169557,0.4275390385,1,0.340435,4.768,0.522425173508945,1.2436218297022,45.5027006963185,211.798489023164,506.560045273876,0.593922479540517,143.015211770768,1.89332117986389,2457748.29697169,179.234606124377,0.710675868258348,False
25,0.02658,0.0594346868,33674.1593957031,0.3361725998,5,0.0126898,5.888,0.15252381636561,1.03959980926925,2.8376802763084,25.7409347635103,387.166447521788,0.881036078866541,247.728296853173,1.19816353967195,2457916.62637333,77.9884357132451,0.929832639951946,False
18.5,0.5303407233,1.1858779086,15583.4050552729,0.0945317227,0,0.0782697,3.342,0.541289914142115,2.34889848760458,4.1814192686459,198.33292705482,1314.90627909912,1.07746342692055,175.174434849308,3.62033354828861,2457444.83412255,152.132299512658,0.273783771301667,False
26.8,0.0116025908,0.0259441818,26896.5427877273,0.1950924356,6,0.00192973,6.8,0.218438846032087,0.866304053613751,4.92264028706478,203.472809726925,294.512645407333,0.677069595829444,36.471531042438,1.05553851139806,2458032.82674431,320.48513321106,1.22235837955988,False
20.2,0.2424124811,0.5420507863,42625.28564646,0.206993041,0,0.200098,3.306,0.637131797677791,2.18100171708929,22.7150534290127,17.0665291169513,1176.47428274842,0.791416172341843,9.65737368413706,3.57058726183674,2458088.12624091,333.186454484822,0.305999039060153,False
26.6,0.0127219879,0.0284472297,31399.3147186676,0.3942065908,7,0.0254085,5.113,0.174671566181241,1.2473327593528,12.5624955038136,175.642734008768,508.829075464422,1.02945919272748,184.897934284937,1.46520632597812,2457797.99455897,143.273964259014,0.707506739215753,False
26.1,0.0160160338,0.0358129403,24425.0739272959,0.2649676181,6,0.029105,6.697,0.229795317653356,0.877981797757976,15.5726413614062,166.600951799076,300.487697030029,0.676225691648317,145.581248333875,1.07973790386764,2457861.59728677,166.412725897779,1.1980523780447,False
21.308,0.1455308201,0.3254168065,33079.4659803073,0.2371495531,4,0.133663,6.189,0.228574052586677,0.961567973591829,21.7008390078172,205.337297805509,344.404178580223,0.741778485030386,206.791251230411,1.18135746215327,2458071.05489482,286.250133670155,1.04528348489867,False
21.378,0.1409142705,0.3150938878,31184.4542737852,0.4587318162,4,0.239149,5.528,0.307725221903751,1.09936386376721,24.6064908315492,214.783603308133,421.027645300347,0.761061874836479,348.039280720372,1.43766585269794,2457888.12508478,96.08625450642,0.855050740773063,False
19.1,0.4023045798,0.8995803882,49398.0806538065,0.3425282576,0,0.117222,3.477,0.600065088599369,2.10103622974798,10.3939256712581,288.131185890473,1112.3686455861,0.840277738393773,174.70072987,3.36179472110218,2457799.47202374,65.0594312770518,0.323633717498679,False
22.5,0.0840533402,0.1879489824,18139.3690722465,0.1945461859,9,0.191272,4.801,0.180400190998284,1.3580134908469,15.356685533107,33.2595594261388,578.035555910185,1.11302759771988,60.6755182348964,1.60299938397393,2452277.49590762,318.275011810579,0.62279905849933,False
25.1,0.0253837029,0.0567596853,18624.8603172144,0.014894508,9,0.014091,3.253,0.586211602274409,2.41524362696004,5.85154625086533,231.745768569522,1371.00754270904,0.999399790516738,168.60551037733,3.83108746340334,2452217.17104117,2.4496037213917,0.262580612276325,False
18.2,0.6089126221,1.3615700154,70706.9048106698,0.3311658109,0,0.0578928,6.455,0.664511876641718,0.890795512013116,7.22032714435388,61.9685833651057,307.089846504156,0.29885131462126,193.547364228403,1.48273970940497,2455249.13594596,341.670053206644,1.17229535296644,False
19.2,0.3841978911,0.8590926012,34427.0311917797,0.0747820116,0,0.0217859,3.31,0.641697747366814,2.21874585123926,15.5648120343745,36.045107726758,1207.14590193337,0.794981636519564,65.9928930935726,3.64251006595896,2458296.89990468,271.60640522857,0.298224099856878,True
21,0.1677084622,0.3750075218,32518.4971505042,0.1295975649,0,0.128778,4.954,0.18667997035309,1.27398288224706,26.5194065118356,230.409736253907,525.223096630224,1.03615579555884,119.399403711934,1.51180996893529,2457942.9225737,39.4648933000147,0.68542301797031,False
24.3,0.0366906138,0.0820427065,28166.4572498565,0.1986955692,2,0.00180294,6.139,0.201270747827801,0.983999082884311,2.34169709126806,216.425776838521,356.525393061938,0.785948851610315,78.7458223072624,1.18204931415831,2457851.64699345,150.303690564882,1.00974574884617,False
25.3,0.0231502122,0.0517654482,20303.9318766134,0.3171910662,7,0.0121086,6.179,0.354922643370228,0.968442908473554,2.73739678535742,86.5292808805804,348.104359218395,0.624720591444968,127.946147864187,1.31216522550214,2457951.77862157,50.3863159704742,1.03417262802544,False
22,0.1058168859,0.2366137501,49086.7779886095,0.2612916658,1,0.0479033,7.389,0.499523958161944,0.773530636445558,7.61157290506523,62.2387123966487,248.493312510123,0.387133551168745,191.941577793895,1.15992772172237,2457877.82621931,177.721326183233,1.44873114034139,False
28.3,0.0058150704,0.0130028927,35723.5863052923,0.2341304649,5,0.00235268,6.526,0.288363535463776,0.908798213624124,0.713456461346142,51.578846295244,316.446009853258,0.646733947720307,225.403968506368,1.17086247952794,2457881.5140162,135.362598461152,1.13763482170921,False
21.7,0.1214940408,0.2716689341,9885.4673298182,0.2773458121,5,0.280408,2.993,0.573621858768117,2.93735527640218,6.9220870661342,192.636135584066,1838.79427965249,1.25242408289003,226.485631374007,4.62228646991434,2457740.50371952,50.9021928171169,0.195780465484174,False
23.7,0.0483676488,0.1081533507,39561.3022719834,0.2543669619,5,0.00748771,7.34,0.283433449437581,0.779151810783567,26.9456270871612,233.371621076915,251.206893746495,0.558314125417644,8.2864535161062,0.999989496149492,2457912.58869958,125.984075037371,1.43308169067722,False
21.1,0.160160338,0.358129403,17462.5952420743,0.4056970628,1,0.186385,4.444,0.233014958789879,1.51627086863504,15.3978320505556,37.6062298770888,681.967398417394,1.16295707466575,331.28071511,1.86958466260433,2458295.44299243,204.304174183466,0.527884471949001,False
19.4,0.3503926411,0.7835017643,41352.427566852,0.2137486571,1,0.0782646,3.286,0.768444422526477,2.10183574972192,4.65180660220057,340.371629401822,1113.00365050013,0.486691790781353,353.837426847878,3.71697970866248,2457769.58060332,74.6906650011436,0.323449073898574,False
24.6,0.0319561887,0.0714562102,23786.6120094309,0.0849828814,7,0.0161957,5.76,0.123995623274526,1.06209862209726,16.3385451535947,59.1237887585664,399.802674464662,0.930403041471297,289.222843888972,1.19379420272323,2458172.69609739,204.947022567733,0.9004442015853,False
20.1,0.2538370294,0.5675968529,23468.9532296285,0.1620130605,0,0.0153549,3.647,0.572289713664466,1.96440631262146,7.88395669832544,140.485505100878,1005.64664362351,0.840196786450654,313.424084104148,3.08861583879226,2458293.58197461,255.082918509783,0.357978622295065,True
26.207,0.015245967,0.0340910187,58392.3962004065,0.4806570506,6,0.00784378,6.733,0.381023863955035,0.870586205913549,0.952382060400526,188.521632779713,296.699011469251,0.538872085830415,18.5666230001149,1.20230032599668,2457922.08710527,95.1423530642836,1.21335085754847,False
20.8,0.1838886721,0.411187571,37488.5230192508,0.2155024768,6,0.161359,3.41,0.472940135722417,2.16151118784788,27.9855401100934,255.285788132198,1160.73921872085,1.13924579330158,167.90659427,3.18377658239418,2458052.13185382,343.986525936484,0.31014718396155,False
19,0.4212646106,0.9419763057,31909.9676034205,0.4315079265,0,0.265745,3.561,0.4797015202674,2.00209207055624,27.9341992261177,92.6706096241034,1034.72393507757,1.04168546059511,288.677027914617,2.96249868051737,2458386.60894463,225.665405666933,0.347918887150332,False
20.7,0.1925550782,0.4305662442,10876.1278150201,0.3145976945,0,0.137719,4.854,0.1946945986532,1.34706376287082,6.74545848360494,97.8094590308681,571.058574625613,1.08479772419841,261.377216667989,1.60932980154322,2457862.6248157,86.9176447955972,0.630408185773266,False
19,0.4212646106,0.9419763057,16358.694129892,0.1944313332,0,0.206278,3.118,0.556009949084242,2.6700333456464,10.9359030955689,266.923916726781,1593.57847414839,1.18546824108032,164.846386647076,4.15459845021248,2458613.86848045,221.435971591673,0.225906665934594,False
21.6,0.1272198785,0.2844722965,22389.3631911543,0.1252906705,5,0.0592846,3.153,0.592935899664492,2.5401386298998,10.9307018060901,283.086694355533,1478.71526325547,1.03399924610763,165.753616652442,4.04627801369196,2458174.35951549,317.673105072108,0.243454577730834,False
23.9,0.04411182,0.0986370281,35115.8953536608,0.0992074289,7,0.0663382,7.542,0.453987720731219,0.748570800921001,29.0626046375323,256.300222940523,236.563507670471,0.408728849204933,14.981050475046,1.08841275263707,2458066.54663779,259.490881580592,1.52179008311575,False
25.4,0.022108281,0.0494356193,42185.9309328734,0.0089106901,8,3.07214E-05,3.045,0.715283753056476,2.50728000530998,1.62872970293139,82.6090871647973,1450.11579455542,0.713863353148394,289.8775991141,4.30069665747156,2452217.29403161,12.7121907699233,0.248256036760408,False
17,1.0581688593,2.3661375011,15750.0273857746,0.2020406939,0,0.121566,3.731,0.447552662865075,1.97836497470857,3.07711848237298,339.216202081924,1016.38453602488,1.09294246215875,92.1161567884114,2.86378748725839,2458356.85730605,233.779435214143,0.354196652192264,False
20.7,0.1925550782,0.4305662442,20145.0162413886,0.4337207968,0,0.0498954,5.558,0.306381812484562,1.11170925342269,4.57664773180647,10.5200297998899,428.13946074904,0.771101757403186,225.682539587966,1.45231674944219,2457990.48368813,8.42219090768306,0.840847511159499,True
18.8,0.4619074603,1.0328564805,49699.7763347216,0.4333559758,0,0.0264909,4.76,0.369066203561681,1.36566847655276,4.18851564958388,259.974899049164,582.929929621768,0.861646396587567,275.256127591041,1.86969055651795,2458133.47343655,277.879603147813,0.617569937151082,True
17.8,0.7320739893,1.6369672047,35291.254403472,0.1436686297,0,0.14011,3.55,0.456435039558002,2.03557251019927,26.8142434566927,268.537456748445,1060.78725381268,1.10646589098329,199.193978994269,2.96467912941526,2457583.99471991,141.349644136842,0.339370593590834,False
21.4,0.1394938229,0.3119176705,27871.5387820168,0.1112336029,6,0.080203,4.402,0.334480185718406,1.50275168071548,21.9631376510329,83.337269580056,672.867048147555,1.00011101946112,42.8280972118224,2.00539234196984,2457685.24098766,168.671128651936,0.53502397091833,False
21.2,0.1529519353,0.3420109247,40727.4971748255,0.3189616834,0,0.158693,6.222,0.330493065879446,0.948585436335414,23.8990264277438,249.991550147714,337.452854221135,0.635084527232331,154.606427269384,1.2620863454385,2457644.05420454,313.535691173478,1.06681569142719,False
23.2,0.0608912622,0.1361570015,30097.715101982,0.3616342238,6,0.0910316,3.879,0.42112841831706,1.85327254018045,8.34955850532927,293.243355582843,921.525512471336,1.07280680662382,185.139320902166,2.63373827373708,2457802.44805327,77.3702950798338,0.390656574482193,False
19.9,0.2783267681,0.6223575734,49715.76669681,0.3108945187,0,0.0118426,5.364,0.287911422701745,1.14080069834479,26.4562487077106,276.032945521681,445.054395283254,0.812351146265198,273.090794382848,1.46925025042438,2458111.31273388,270.364700087649,0.808889888102057,True
21.1,0.160160338,0.358129403,31880.1010187911,0.3754473905,0,0.0251613,5.265,0.298940661947774,1.16454301453129,28.0559062661081,92.8412488212347,459.020127025234,0.816413754900648,267.329382524483,1.51267227416193,2458137.97044044,252.184774383513,0.784279335054538,True
20.1,0.2538370294,0.5675968529,45268.1435169876,0.3778092289,1,0.0777111,5.481,0.221742464799011,1.10981373790341,28.3993356377421,102.309214949459,427.044931364228,0.863720904192906,234.378741436975,1.35590657161392,2458162.83653931,223.149870521055,0.843002629371931,False
21.3,0.1460679643,0.3266178974,40727.4497366559,0.3189615519,0,0.159331,6.222,0.330622759969289,0.948701343446335,23.8993294158524,249.985555155186,337.514705866785,0.635039086889536,154.606472342588,1.26236360000314,2457981.51082218,20.2542404693674,1.06662019089056,False
23.9,0.04411182,0.0986370281,22974.8898275994,0.3387619005,6,0.0129264,6.487,0.438700044919567,0.904401535092556,11.7428100124552,33.816414530866,314.152386406284,0.507640541022126,228.790937295356,1.30116252916299,2458049.73240081,303.582589022499,1.14594068222172,False
20.8,0.1838886721,0.411187571,37773.0533297757,0.067198624,0,0.00641952,7.283,0.437400690620272,0.779004174093851,29.8907189073843,287.865154899084,251.135497652446,0.438267210349126,323.829997747325,1.11974113783858,2457882.77661456,168.755190540042,1.43348910594159,True
24.1,0.040230458,0.0899580388,13108.4885224688,0.0428814003,0,0.012946,6.101,0.012961255578834,0.992546269296141,10.7476009175678,106.371723783637,361.180727837149,0.979681623425975,101.638826067047,1.00541091516631,2458172.58048222,188.482062238139,0.996730922371691,False
18.8,0.4619074603,1.0328564805,47496.6823489585,0.3869561278,1,0.172999,5.684,0.223822139741817,1.02968830123184,43.3851438117321,287.678250847864,381.642818641753,0.799221262383009,43.0892316411174,1.26015534008066,2457859.98641736,132.54511097626,0.943290381517516,False
22.1,0.1010543415,0.2259643771,47150.0462517991,0.4361305351,4,0.00469688,6.256,0.245748510921474,0.958605578963706,5.570152515848,229.901903287043,342.813846577894,0.723029685372358,112.770216294198,1.19418147255506,2458044.21367455,314.094844781901,1.0501326116015,False
23.2,0.0608912622,0.1361570015,13296.8677465885,0.1545298408,5,0.125246,3.726,0.446702253688482,1.98271770375915,4.38716143936684,137.72641482553,1019.74070063763,1.09703323706188,319.129360603747,2.86840217045641,2458399.2876027,219.215644835899,0.353030922248073,False
18.7,0.4836764882,1.0815335068,44010.186191279,0.4169373326,0,0.179329,4.541,0.330479573715309,1.44688528961746,18.3301780679478,95.5684441019399,635.696146348067,0.968719255889728,91.1398845386983,1.92505132334519,2458056.34576591,328.37407959532,0.566308293778592,False
25.5,0.0211132445,0.0472106499,17995.1155141102,0.0154032037,7,0.00766483,5.59,0.273011894159791,1.1054531217588,5.55778493790996,300.026119973996,424.530524801116,0.803651271082577,93.1676919494062,1.40725497243503,2458181.0763432,206.872062773275,0.84799555972719,False
18.2,0.6089126221,1.3615700154,12121.4222935107,0.0290239466,0,0.00290752,4.493,0.360007302423173,1.48868419899878,1.43169783280135,314.443416954598,663.440981709835,0.952747016357225,158.0200614561,2.02462138164033,2458259.65536607,219.375687731595,0.542625508409505,True
20.5,0.2111324448,0.4721064988,39234.1938534249,0.172391637,0,0.090748,6.554,0.546425327364741,0.875015959797089,27.7526366044962,115.769932191771,298.966404488153,0.396885077515592,147.242022439909,1.35314684207859,2458056.26398861,292.851866973082,1.2041486755555,False
20.2,0.2424124811,0.5420507863,26589.0482579001,0.2459066805,1,0.175909,3.134,0.589396298226368,2.49181012186518,20.7328196540097,324.864920096849,1436.71572539972,1.02314646015485,122.730547628102,3.96047378357551,2458011.72896738,357.186340912149,0.250571489986192,False
19.6,0.3195618867,0.7145621017,74288.6146137295,0.3649041989,1,0.175833,3.802,0.746080500980766,1.69720524133842,14.5852631711416,208.742487751194,807.606811693734,0.43095350461347,153.855151674143,2.96345697806337,2457912.42171068,39.2619077682319,0.445761470541585,False
20.3,0.2315021222,0.5176544822,27654.0718588681,0.4933435977,0,0.0182368,5.033,0.181624575092694,1.25939381964459,21.2854658746729,133.142293635666,516.227056958127,1.03065695227727,188.890932893963,1.4881306870119,2457761.29113504,166.816501043791,0.697367553962211,True
26.4,0.0139493823,0.0311917671,22714.9589200329,0.2674191605,6,0.0355467,6.384,0.092900872732312,0.93609561738019,12.3848039058804,329.053479379921,330.810087995451,0.849131517564678,354.06447849036,1.0230597171957,2458121.11438089,228.742886941393,1.08823767189636,False
26.9,0.0110803882,0.0247765013,50025.1471139721,0.0031862471,9,0.00142906,3.505,0.723022418593049,1.95267192675176,6.81884554317432,140.35909313732,996.649264638137,0.540846347552953,264.895408493844,3.36449750595056,2452268.3043966,17.7699596554306,0.36121032019294,False
20.9,0.1756123185,0.3926810818,16269.8488651407,0.4445528789,3,0.195459,4.476,0.285044695758079,1.50111716148563,11.2608436385997,127.6468540395,671.769546451238,1.07323167689273,91.7726212111853,1.92900264607854,2457796.87297601,109.123328118809,0.535898064897069,False
22.7,0.0766575574,0.1714115092,22495.6860839907,0.0906495604,6,0.0465334,7.158,0.302129751127374,0.811486517715225,7.59195785212568,303.51102124955,267.005612224944,0.566312298074705,350.667960488168,1.05666073735575,2458016.45718709,338.485143792083,1.34828626634526,False
23.4,0.0555334912,0.1241766613,42777.199658301,0.4075191168,0,0.051852,5.976,0.047854214342273,1.00063531023858,27.7227053264119,328.985900960868,365.605030775549,0.952750693623972,327.97323939087,1.04851992685318,2457947.67986092,52.0103621850488,0.984669163978244,False
20.8,0.1838886721,0.411187571,22919.5670605208,0.1290270118,5,0.124748,3.302,0.529295243060959,2.36364680108994,15.7106862754997,157.406046610748,1327.3097901971,1.11257979299678,356.244277936257,3.6147138091831,2457630.15511228,100.446904381474,0.271225302984123,False
24.2,0.0384197891,0.0859092601,29611.9028168993,0.2419532542,7,0.0167652,7.072,0.226697249116505,0.820587651728144,19.1602708720139,342.579651169127,271.510039508853,0.634562688422401,0.458836730385176,1.00661261503389,2457923.39171477,102.239249545053,1.32591782112816,False
21.2,0.1529519353,0.3420109247,58888.5097128943,0.4040564537,6,0.0667857,4.469,0.437398953051165,1.44241490519732,24.5684218807744,151.731913719287,632.752295183897,0.811504135798615,97.0778195684764,2.07332567459602,2458075.09040706,317.562308746124,0.568943017259816,False
23.1,0.063760979,0.1425738833,21859.3188891695,0.461533391,3,0.000436928,4.809,0.586227351283465,1.30041954477526,4.37360362660558,155.991526905287,541.65612575922,0.538078039484412,103.100235240263,2.06276105006611,2457861.4062345,92.4456554588764,0.664628318373397,False
20.2,0.2424124811,0.5420507863,16972.4458250306,0.3176490128,0,0.188858,5.119,0.046051831308709,1.24926866729193,13.0256586143532,181.100625498546,510.014118126026,1.19173755736655,186.245210030376,1.30679977721732,2458239.78202158,191.099719188448,0.705862812823238,False
19.4,0.3503926411,0.7835017643,26663.8849261869,0.3064980455,0,0.233191,4.579,0.282230725448663,1.42390500930571,22.8116339306828,182.213576535154,620.611692680315,1.02203526555937,267.132152473681,1.82577475305204,2457836.6595622,95.0393914643183,0.580072860769383,False
24.4,0.0350392641,0.0783501764,23008.9822081547,0.003110141,5,0.000518411,6.434,0.363321385022962,0.920822669113582,1.55755373312208,345.963334294725,322.747160747573,0.586268101610695,58.9517449186823,1.25537723661647,2458079.80499505,271.541287765255,1.11542421989442,False
24,0.0421264611,0.0941976306,20537.1036479186,0.0122559603,8,0.00849026,7.057,0.342039594182243,0.824025278642237,6.62811811792168,164.296304174396,273.217950369244,0.542176006739536,223.222030760491,1.10587455054494,2452259.50145159,130.443396488157,1.31762938530749,False
24,0.0421264611,0.0941976306,15567.6839099385,0.3497708111,6,0.0951041,5.193,0.09646506673921,1.22665033852258,10.2164775753051,320.475837743142,496.226098046726,1.10832143175132,0.00691762457369,1.34497924529383,2458004.91135448,356.799669306054,0.725475748690068,False
22.2,0.096506147,0.2157943048,49649.5958913829,0.2915941967,5,0.0640711,3.626,0.589714489330877,1.97392890226256,5.71634766647508,286.044272681494,1012.96790633808,0.809874427689335,163.251109993598,3.13798337683578,2458376.42905379,226.398077849257,0.355391318666172,False
24.5,0.0334622374,0.0748238376,32801.2242627887,0.3939314703,5,0.0119604,6.26,0.051790464302444,0.957725942821953,15.2670628659249,346.013512176795,342.342095315549,0.908124871568708,23.8100291708477,1.0073270140752,2458035.74051362,322.94179103942,1.05157970616548,False
22.4,0.0880146521,0.1968067451,27203.288214164,0.0559664304,8,0.03561,4.691,0.423041593242664,1.37766108029242,11.2910643000912,342.476227943321,590.625251985661,0.794853141937108,262.827850990636,1.96046901864774,2452401.00764843,322.50963980806,0.609523549475226,False
15.5,2.1113244479,4.7210649881,46050.4440107487,0.3978671522,0,0.250766,2.926,0.539716834829619,2.68965888059282,35.0223169525111,170.314468293637,1611.18063051573,1.23800470278789,350.984323918395,4.14131305839775,2458803.45035543,180.589869019464,0.223438634490513,False
20.1,0.2538370294,0.5675968529,53401.6564000747,0.0783875228,0,0.0812265,3.289,0.641524295075679,2.11461923849492,32.1673649024904,349.448978782946,1123.17310483193,0.758039622165996,259.345385902349,3.47119885482384,2458011.93852548,356.333718146918,0.320520495417195,False
18.2,0.6089126221,1.3615700154,35901.6455487584,0.254958232,0,0.232868,4.901,0.496238253590162,1.27409975756861,17.9535107062934,330.330896925374,525.295374319767,0.641842718973116,145.730806461299,1.90635679616411,2458097.58404197,293.465518988605,0.685328707617468,False
22.5,0.0840533402,0.1879489824,32129.9810859238,0.0410057822,1,0.0413485,6.026,0.462699943687126,0.988423852103038,9.48840261105603,188.512852074207,358.932887226839,0.53108019139595,226.702555355706,1.44576751281013,2458025.54458467,334.880957405378,1.00297301476442,False
22.2,0.096506147,0.2157943048,24880.7102941571,0.1617107009,0,0.0696479,4.889,0.23309865498119,1.30806752398084,20.8905162372785,346.97782863095,546.441496336731,1.00315874351633,227.514804227946,1.61297630444535,2455126.07623487,149.828583654215,0.658807946346298,False
21.613,0.1264605239,0.2827743279,18412.6130102864,0.4450808013,9,0.153083,3.481,0.557969367458525,2.09061807648585,19.4054805772139,48.1608439513615,1104.10525944279,0.924117230751683,74.0195175842634,3.25711892222002,2452289.53400052,340.425561782438,0.32605586914936,False
24.8,0.0291443905,0.0651688382,23248.1886108631,0.0162429223,8,0.0126299,4.402,0.428300712642753,1.5179727722475,3.7977459099131,169.919969156407,683.115908646972,0.867823952121602,66.5424211106365,2.1681215923734,2452397.82837611,335.058090167785,0.526996949482616,False
