,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0037322749994928017,69520.0,True,100,0.7,49
1,1,3.468410633999156,70297.0,True,100,0.7,49
2,2,6.828347736998694,70622.0,True,100,0.7,49
3,3,10.094689552999625,70622.0,True,100,0.7,49
4,4,13.429746953999711,73081.0,True,100,0.7,49
5,5,16.582026604999555,73081.0,True,100,0.7,49
6,6,19.722011758998633,73081.0,True,100,0.7,49
7,7,22.824244199999157,73629.0,True,100,0.7,49
8,8,25.94311371799995,73629.0,True,100,0.7,49
9,9,29.07553793599982,73629.0,True,100,0.7,49
10,10,32.29869739700007,73629.0,True,100,0.7,49
11,11,35.30539718900036,73629.0,True,100,0.7,49
12,12,38.350622292999105,73629.0,True,100,0.7,49
