,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0038456460169982165,68846.0,True,100,0.8,49
1,1,3.8125554129946977,69336.0,True,100,0.8,49
2,2,7.582532667001942,69336.0,True,100,0.8,49
3,3,11.139980451000156,69879.0,True,100,0.8,49
4,4,14.61731333800708,69879.0,True,100,0.8,49
5,5,18.10483806001139,69879.0,True,100,0.8,49
6,6,21.527634099009447,70495.0,True,100,0.8,49
7,7,25.0929171910102,70701.0,True,100,0.8,49
8,8,28.4464406290208,71714.0,True,100,0.8,49
9,9,31.79320610599825,71714.0,True,100,0.8,49
10,10,35.13862434300245,71714.0,True,100,0.8,49
11,11,38.49288995101233,71714.0,True,100,0.8,49
12,12,41.78379882799345,71714.0,True,100,0.8,49
13,13,45.148604592017364,71714.0,True,100,0.8,49
