,Iteration,Fitness,Time,State,schedule_type,schedule_init_temp,schedule_exp_const,schedule_min_temp,schedule_current_value,Temperature,max_iters
0,0,50863.0,9.110599967243616e-05,"[1, 5, 22, 32, 3, 23, 12, 0, 23, 44, 12, 5, 8, 24, 30, 43, 28, 24, 7, 1, 14, 45, 34, 32, 32, 37, 6, 4, 40, 28, 45, 15, 26, 4, 7, 12, 44, 12, 33, 32, 3, 12, 16, 1, 1, 10, 17, 10, 17, 10, 2, 25, 47, 4, 22, 2, 16, 38, 27, 2, 31, 5, 43, 41, 4, 10, 2, 8, 44, 19, 11, 19, 25, 7, 27, 17, 20, 5, 44, 41, 23, 11, 31, 42, 1, 29, 20, 16, 39, 4, 39, 27, 6, 28, 20, 44, 23, 30, 43, 10]",exponential,2500,0.005,0.001,2499.9988611752638,2500,1901
1,1,50764.0,0.0005427150008472381,"[1, 5, 22, 32, 3, 23, 12, 0, 23, 44, 12, 5, 8, 24, 30, 43, 28, 24, 7, 1, 14, 45, 34, 32, 32, 34, 6, 4, 40, 28, 45, 15, 26, 4, 7, 12, 44, 12, 33, 32, 3, 12, 16, 1, 1, 10, 17, 10, 17, 10, 2, 25, 47, 4, 22, 2, 16, 38, 27, 2, 31, 5, 43, 41, 4, 10, 2, 8, 44, 19, 11, 19, 25, 7, 27, 17, 20, 5, 44, 41, 23, 11, 31, 42, 1, 29, 20, 16, 39, 4, 39, 27, 6, 28, 20, 44, 23, 30, 43, 10]",exponential,2500,0.005,0.001,2499.9932160716935,2500,1901
2,101,57910.0,0.014446938999753911,"[33, 24, 22, 45, 48, 5, 12, 0, 16, 44, 12, 5, 13, 11, 30, 43, 28, 29, 23, 41, 14, 44, 34, 32, 5, 7, 6, 10, 26, 28, 19, 15, 40, 28, 7, 18, 33, 47, 24, 38, 3, 38, 31, 42, 46, 23, 17, 10, 49, 10, 2, 25, 31, 4, 8, 8, 23, 38, 23, 5, 31, 5, 0, 24, 6, 10, 20, 4, 44, 41, 25, 19, 25, 7, 27, 12, 0, 30, 44, 6, 26, 41, 31, 42, 1, 38, 8, 16, 39, 4, 31, 49, 48, 18, 12, 44, 23, 30, 20, 46]",exponential,2500,0.005,0.001,2499.8194197846597,2500,1901
3,201,68570.0,0.029753537999567925,"[33, 0, 16, 45, 40, 5, 18, 26, 48, 43, 12, 49, 13, 11, 10, 43, 43, 29, 33, 41, 38, 44, 34, 32, 5, 46, 7, 10, 45, 28, 19, 47, 40, 22, 29, 30, 33, 42, 24, 46, 24, 4, 31, 20, 46, 25, 17, 10, 49, 15, 33, 8, 40, 26, 26, 0, 18, 38, 23, 46, 4, 30, 0, 43, 40, 18, 6, 38, 44, 18, 25, 28, 49, 19, 27, 2, 0, 30, 44, 6, 19, 9, 38, 21, 4, 14, 35, 16, 11, 4, 28, 49, 48, 9, 24, 44, 3, 11, 28, 48]",exponential,2500,0.005,0.001,2499.6281084384154,2500,1901
4,301,76144.0,0.046364625999558484,"[33, 0, 16, 45, 40, 5, 18, 28, 44, 43, 12, 49, 13, 25, 36, 32, 43, 29, 24, 34, 33, 42, 14, 32, 45, 46, 36, 10, 45, 28, 16, 25, 40, 22, 43, 30, 40, 11, 24, 46, 44, 4, 12, 29, 46, 25, 15, 47, 49, 37, 48, 8, 40, 26, 24, 20, 18, 38, 20, 46, 36, 30, 47, 43, 42, 18, 6, 47, 44, 41, 25, 28, 49, 15, 27, 1, 0, 30, 44, 6, 40, 5, 38, 28, 4, 40, 35, 26, 11, 41, 38, 49, 48, 9, 24, 44, 46, 23, 20, 48]",exponential,2500,0.005,0.001,2499.420509347269,2500,1901
5,401,75697.0,0.06389809699976468,"[49, 0, 11, 47, 40, 5, 18, 33, 46, 43, 12, 49, 9, 12, 36, 32, 33, 29, 39, 21, 2, 42, 14, 32, 45, 46, 36, 10, 45, 32, 11, 27, 40, 17, 43, 48, 13, 20, 24, 46, 44, 4, 30, 29, 39, 25, 15, 47, 49, 37, 47, 8, 24, 26, 24, 31, 18, 38, 3, 46, 36, 30, 47, 43, 42, 26, 8, 47, 44, 41, 14, 28, 49, 15, 27, 1, 0, 24, 42, 6, 40, 5, 38, 28, 4, 9, 42, 29, 11, 34, 38, 49, 48, 9, 24, 44, 46, 32, 20, 48]",exponential,2500,0.005,0.001,2499.2014013666285,2500,1901
6,501,78859.0,0.08309202599957644,"[33, 0, 11, 48, 40, 28, 18, 33, 46, 43, 12, 49, 26, 12, 36, 32, 33, 29, 40, 21, 2, 42, 13, 49, 45, 42, 48, 10, 45, 32, 39, 27, 40, 17, 16, 48, 9, 20, 24, 46, 44, 4, 44, 33, 39, 27, 15, 47, 17, 37, 47, 8, 24, 26, 24, 31, 18, 38, 3, 43, 36, 30, 47, 43, 42, 43, 8, 45, 44, 39, 13, 33, 49, 15, 27, 1, 0, 24, 41, 6, 40, 5, 38, 28, 4, 47, 42, 29, 6, 34, 38, 49, 48, 9, 43, 40, 45, 32, 30, 45]",exponential,2500,0.005,0.001,2498.961565404028,2500,1901
7,601,79042.0,0.10299878800105944,"[33, 0, 11, 48, 45, 28, 14, 43, 46, 43, 12, 49, 22, 12, 36, 32, 33, 29, 40, 25, 11, 42, 14, 49, 45, 42, 48, 10, 46, 32, 36, 27, 40, 23, 16, 48, 37, 4, 24, 46, 44, 4, 44, 33, 39, 41, 15, 47, 17, 37, 47, 8, 7, 26, 24, 44, 18, 38, 3, 43, 19, 30, 47, 43, 42, 43, 8, 45, 44, 39, 13, 33, 43, 15, 28, 1, 0, 23, 41, 2, 40, 5, 38, 28, 4, 38, 42, 29, 6, 34, 25, 49, 48, 9, 43, 24, 45, 32, 30, 46]",exponential,2500,0.005,0.001,2498.712846616531,2500,1901
8,701,79229.0,0.12432889000046998,"[32, 0, 11, 48, 45, 19, 14, 43, 45, 26, 12, 49, 22, 12, 36, 32, 33, 29, 40, 26, 11, 42, 14, 49, 45, 39, 48, 10, 46, 32, 36, 27, 31, 23, 16, 48, 37, 4, 24, 46, 44, 5, 44, 33, 39, 41, 15, 47, 17, 40, 47, 8, 7, 26, 24, 44, 18, 40, 3, 43, 19, 36, 47, 43, 42, 43, 8, 45, 44, 39, 13, 33, 42, 15, 36, 1, 0, 23, 38, 2, 40, 5, 38, 29, 4, 38, 42, 29, 6, 36, 25, 49, 48, 9, 43, 21, 45, 32, 30, 46]",exponential,2500,0.005,0.001,2498.446371827192,2500,1901
9,801,81071.0,0.14670585699968797,"[32, 0, 11, 48, 45, 21, 14, 43, 45, 26, 12, 49, 6, 12, 36, 42, 33, 29, 40, 26, 11, 42, 14, 49, 45, 39, 48, 10, 46, 32, 36, 27, 31, 23, 16, 49, 37, 30, 26, 46, 44, 5, 44, 33, 39, 41, 15, 47, 36, 40, 48, 8, 25, 14, 24, 26, 18, 40, 3, 16, 18, 36, 46, 43, 42, 43, 8, 45, 44, 39, 13, 33, 42, 15, 36, 1, 0, 22, 38, 2, 40, 2, 38, 29, 7, 38, 42, 26, 6, 36, 25, 49, 48, 43, 43, 45, 45, 35, 30, 46]",exponential,2500,0.005,0.001,2498.1668492045965,2500,1901
