,Iteration,Fitness,Time,State,schedule_type,schedule_init_temp,schedule_exp_const,schedule_min_temp,schedule_current_value,Temperature,max_iters
0,0,60722.0,0.00010402999942016322,"[9, 15, 44, 33, 44, 0, 40, 11, 11, 8, 30, 44, 27, 0, 41, 12, 47, 21, 3, 19, 19, 9, 45, 24, 39, 5, 6, 16, 30, 44, 1, 10, 30, 32, 42, 34, 18, 21, 3, 16, 26, 45, 33, 3, 29, 44, 4, 47, 18, 19, 17, 45, 12, 19, 20, 18, 23, 2, 43, 28, 29, 36, 26, 29, 23, 36, 29, 41, 30, 20, 16, 26, 8, 46, 7, 35, 28, 48, 44, 5, 44, 5, 36, 2, 0, 11, 29, 9, 37, 36, 18, 43, 4, 35, 47, 1, 39, 35, 47, 24]",exponential,3500,0.005,0.001,3499.9981794754835,3500,1401
1,1,59861.0,0.0005659389989887131,"[9, 15, 44, 33, 44, 0, 40, 11, 11, 8, 30, 44, 27, 0, 41, 12, 6, 21, 3, 19, 19, 9, 45, 24, 39, 5, 6, 16, 30, 44, 1, 10, 30, 32, 42, 34, 18, 21, 3, 16, 26, 45, 33, 3, 29, 44, 4, 47, 18, 19, 17, 45, 12, 19, 20, 18, 23, 2, 43, 28, 29, 36, 26, 29, 23, 36, 29, 41, 30, 20, 16, 26, 8, 46, 7, 35, 28, 48, 44, 5, 44, 5, 36, 2, 0, 11, 29, 9, 37, 36, 18, 43, 4, 35, 47, 1, 39, 35, 47, 24]",exponential,3500,0.005,0.001,3499.9900960815303,3500,1401
2,101,60312.0,0.014555108999047661,"[9, 9, 44, 33, 36, 27, 46, 14, 11, 17, 30, 14, 27, 39, 41, 12, 2, 21, 3, 43, 32, 25, 45, 24, 39, 36, 25, 3, 30, 44, 46, 24, 4, 32, 10, 34, 18, 18, 11, 49, 6, 44, 49, 3, 8, 4, 37, 10, 46, 19, 12, 14, 0, 46, 44, 18, 23, 2, 48, 49, 9, 36, 26, 44, 23, 36, 5, 41, 33, 12, 16, 22, 31, 37, 7, 35, 24, 48, 44, 11, 44, 5, 43, 35, 41, 42, 1, 9, 47, 36, 4, 13, 4, 31, 48, 1, 39, 7, 21, 46]",exponential,3500,0.005,0.001,3499.7452948607815,3500,1401
3,201,68167.0,0.030207349998818245,"[13, 12, 21, 33, 22, 27, 45, 14, 27, 32, 8, 0, 2, 48, 41, 41, 19, 43, 3, 35, 32, 9, 41, 10, 33, 36, 18, 45, 30, 44, 44, 31, 41, 10, 30, 46, 18, 18, 30, 49, 9, 44, 49, 3, 8, 0, 31, 10, 46, 28, 9, 48, 31, 3, 34, 7, 18, 20, 35, 9, 13, 26, 41, 31, 39, 48, 16, 44, 33, 32, 16, 22, 31, 14, 19, 43, 25, 48, 29, 32, 31, 23, 43, 35, 41, 42, 14, 9, 47, 39, 4, 17, 18, 36, 48, 9, 39, 42, 40, 46]",exponential,3500,0.005,0.001,3499.4714112941856,3500,1401
4,301,71314.0,0.047444522999285255,"[13, 16, 36, 33, 22, 39, 45, 1, 18, 24, 8, 0, 18, 47, 41, 46, 19, 43, 3, 42, 21, 34, 45, 35, 2, 33, 18, 45, 11, 44, 44, 31, 41, 10, 30, 45, 18, 18, 32, 34, 9, 49, 49, 48, 6, 20, 40, 19, 46, 28, 7, 48, 31, 48, 11, 33, 26, 49, 35, 9, 39, 26, 48, 31, 39, 49, 16, 46, 22, 32, 16, 22, 48, 23, 19, 33, 6, 48, 29, 12, 31, 34, 43, 28, 41, 32, 33, 23, 47, 39, 35, 17, 31, 21, 0, 9, 24, 48, 40, 46]",exponential,3500,0.005,0.001,3499.169819320222,3500,1401
5,401,73470.0,0.06525053299992578,"[16, 16, 46, 33, 22, 39, 22, 24, 32, 13, 8, 24, 34, 47, 41, 46, 19, 43, 24, 42, 21, 47, 45, 42, 14, 22, 46, 45, 11, 44, 45, 45, 41, 10, 16, 45, 14, 18, 40, 34, 7, 40, 49, 43, 9, 20, 44, 35, 46, 47, 7, 48, 35, 8, 11, 33, 26, 49, 19, 4, 39, 26, 26, 31, 39, 49, 2, 7, 22, 16, 16, 5, 48, 47, 11, 33, 6, 48, 29, 12, 31, 34, 49, 28, 41, 19, 34, 22, 49, 39, 11, 21, 31, 24, 21, 9, 37, 48, 40, 46]",exponential,3500,0.005,0.001,3498.858301923648,3500,1401
6,501,74910.0,0.08443327900022268,"[3, 8, 2, 33, 38, 39, 8, 24, 27, 7, 35, 48, 24, 47, 41, 46, 34, 43, 41, 42, 21, 47, 45, 42, 22, 21, 46, 10, 49, 44, 45, 7, 33, 0, 16, 44, 14, 18, 40, 34, 7, 40, 49, 43, 9, 20, 44, 35, 7, 47, 7, 48, 14, 24, 11, 32, 41, 49, 44, 4, 39, 26, 48, 31, 39, 49, 2, 18, 20, 16, 11, 5, 12, 47, 11, 33, 35, 40, 29, 46, 31, 34, 44, 28, 34, 19, 40, 22, 12, 39, 11, 21, 42, 35, 21, 43, 37, 39, 40, 46]",exponential,3500,0.005,0.001,3498.5227294664246,3500,1401
7,601,76822.0,0.10440379600004235,"[0, 8, 2, 33, 38, 39, 8, 20, 21, 7, 35, 48, 24, 47, 41, 45, 34, 43, 41, 42, 21, 47, 32, 42, 27, 21, 46, 10, 48, 44, 45, 11, 44, 9, 16, 44, 14, 34, 40, 34, 7, 40, 49, 37, 9, 20, 44, 35, 7, 45, 17, 48, 29, 24, 15, 32, 41, 49, 44, 4, 39, 26, 48, 31, 39, 42, 2, 30, 41, 16, 11, 11, 21, 47, 24, 30, 35, 40, 29, 46, 31, 34, 44, 28, 34, 11, 40, 31, 12, 39, 11, 20, 42, 35, 21, 47, 35, 31, 38, 39]",exponential,3500,0.005,0.001,3498.1734103687068,3500,1401
8,701,79986.0,0.12539189299968712,"[0, 8, 2, 33, 0, 39, 5, 20, 21, 44, 35, 48, 22, 47, 41, 45, 34, 43, 41, 42, 21, 47, 32, 42, 27, 21, 46, 10, 48, 44, 45, 9, 44, 9, 16, 44, 48, 34, 40, 42, 7, 40, 49, 37, 9, 20, 44, 31, 7, 45, 17, 48, 29, 24, 15, 29, 41, 49, 44, 16, 39, 26, 48, 31, 41, 42, 2, 30, 41, 16, 11, 26, 19, 47, 33, 30, 35, 36, 47, 46, 31, 34, 44, 28, 34, 11, 40, 31, 12, 30, 0, 20, 42, 35, 21, 47, 35, 49, 38, 39]",exponential,3500,0.005,0.001,3497.806329615568,3500,1401
9,801,81592.0,0.1482165109991911,"[25, 20, 2, 33, 0, 39, 5, 20, 27, 44, 35, 48, 33, 47, 41, 45, 34, 43, 41, 42, 48, 47, 32, 44, 37, 21, 46, 10, 48, 44, 42, 9, 44, 9, 16, 44, 48, 34, 40, 42, 19, 40, 49, 25, 23, 20, 44, 31, 7, 45, 17, 48, 29, 6, 14, 29, 41, 49, 44, 16, 38, 26, 48, 36, 41, 42, 2, 30, 41, 16, 11, 28, 21, 47, 33, 30, 35, 36, 47, 44, 31, 34, 44, 21, 34, 10, 40, 26, 17, 0, 0, 20, 42, 32, 21, 43, 38, 49, 38, 39]",exponential,3500,0.005,0.001,3497.407171926007,3500,1401
