,Iteration,Time,Fitness,Temperature,max_iters
0,0,0.00012083398178219795,6.0,50,4901
1,1,0.0005946299934294075,6.0,50,4901
2,2,0.004858698986936361,6.0,50,4901
3,3,0.005017744988435879,6.0,50,4901
4,4,0.0051674459828063846,6.0,50,4901
5,5,0.0053202649869490415,6.0,50,4901
6,6,0.005470378004247323,6.0,50,4901
7,7,0.005619831994408742,6.0,50,4901
8,8,0.005768995004473254,6.0,50,4901
9,9,0.00591894899844192,6.0,50,4901
10,10,0.00608029100112617,6.0,50,4901
11,11,0.006239932990865782,6.0,50,4901
12,12,0.006389499991200864,6.0,50,4901
13,13,0.006549821991939098,6.0,50,4901
14,14,0.00670103999436833,6.0,50,4901
15,15,0.006850485980976373,6.0,50,4901
16,16,0.006999663979513571,6.0,50,4901
17,17,0.007149960001697764,7.0,50,4901
18,18,0.007295367977349088,7.0,50,4901
19,19,0.007445219001965597,6.0,50,4901
20,20,0.007591228990349919,6.0,50,4901
21,21,0.0077383659954648465,6.0,50,4901
22,22,0.007889900996815413,6.0,50,4901
23,23,0.00804126198636368,6.0,50,4901
24,24,0.008186691993614659,10.0,50,4901
25,25,0.008328163996338844,10.0,50,4901
26,26,0.00847896799677983,10.0,50,4901
27,27,0.008624014997621998,10.0,50,4901
28,28,0.008774436981184408,6.0,50,4901
29,29,0.008919357002014294,6.0,50,4901
30,30,0.009064477984793484,6.0,50,4901
31,31,0.009213854995323345,6.0,50,4901
32,32,0.009366138983750716,10.0,50,4901
33,33,0.009534498996799812,10.0,50,4901
34,34,0.009684616990853101,10.0,50,4901
35,35,0.009829833987168968,10.0,50,4901
36,36,0.009976273984648287,10.0,50,4901
37,37,0.010128666996024549,10.0,50,4901
38,38,0.010274442000081763,10.0,50,4901
39,39,0.010425756976474077,10.0,50,4901
40,40,0.010598344000754878,10.0,50,4901
41,41,0.010744482977315784,10.0,50,4901
42,42,0.01089404898812063,10.0,50,4901
43,43,0.011039506003726274,10.0,50,4901
44,44,0.011210467986529693,10.0,50,4901
45,45,0.011359931988408789,10.0,50,4901
46,46,0.011505489994306117,10.0,50,4901
47,47,0.011656963004497811,10.0,50,4901
48,48,0.011802421999163926,10.0,50,4901
49,49,0.01194819700322114,10.0,50,4901
50,50,0.012094215984689072,10.0,50,4901
51,51,0.012239770992891863,10.0,50,4901
52,52,0.012390182993840426,9.0,50,4901
53,53,0.012536316004116088,9.0,50,4901
54,54,0.012681944004725665,9.0,50,4901
55,55,0.012827954982640222,9.0,50,4901
56,56,0.012978946004295722,9.0,50,4901
57,57,0.01312535599572584,9.0,50,4901
58,58,0.013271889998577535,9.0,50,4901
59,59,0.013423694996163249,9.0,50,4901
60,60,0.013569980976171792,9.0,50,4901
61,61,0.01371597099932842,9.0,50,4901
62,62,0.01386205098242499,8.0,50,4901
63,63,0.014012520987307653,8.0,50,4901
64,64,0.014159290003590286,7.0,50,4901
65,65,0.014306540979305282,7.0,50,4901
66,66,0.014467642991803586,6.0,50,4901
67,67,0.01463858099305071,6.0,50,4901
68,68,0.014787091000471264,6.0,50,4901
69,69,0.014939463988412172,6.0,50,4901
70,70,0.015087976003997028,6.0,50,4901
71,71,0.015235774975735694,6.0,50,4901
72,72,0.015383949998067692,6.0,50,4901
73,73,0.015535473998170346,6.0,50,4901
74,74,0.015684019977925345,6.0,50,4901
75,75,0.015832576988032088,5.0,50,4901
76,76,0.015985453996108845,5.0,50,4901
77,77,0.016139682003995404,5.0,50,4901
78,78,0.01630769798066467,5.0,50,4901
79,79,0.016462176979985088,5.0,50,4901
80,80,0.01661454897839576,6.0,50,4901
81,81,0.016758899990236387,6.0,50,4901
82,82,0.01691140898037702,6.0,50,4901
83,83,0.017065282998373732,6.0,50,4901
84,84,0.01721355097834021,6.0,50,4901
85,85,0.017365493986289948,6.0,50,4901
86,86,0.017513778002467006,5.0,50,4901
87,87,0.01766687599592842,8.0,50,4901
88,88,0.017816493986174464,8.0,50,4901
89,89,0.0179659370041918,5.0,50,4901
90,90,0.018115603976184502,5.0,50,4901
91,91,0.01826694398187101,5.0,50,4901
92,92,0.018421307991957292,5.0,50,4901
93,93,0.01860436500282958,5.0,50,4901
94,94,0.018761013983748853,5.0,50,4901
95,95,0.018909944978076965,5.0,50,4901
96,96,0.019058998994296417,5.0,50,4901
97,97,0.019206558994483203,5.0,50,4901
98,98,0.019355463999090716,7.0,50,4901
99,99,0.019505253003444523,7.0,50,4901
100,100,0.019675118004670367,7.0,50,4901
101,101,0.019824035989586264,7.0,50,4901
102,102,0.02465391598525457,7.0,50,4901
103,103,0.024839507997967303,7.0,50,4901
104,104,0.024998262990266085,6.0,50,4901
105,105,0.02515107099316083,6.0,50,4901
106,106,0.02530569297960028,6.0,50,4901
107,107,0.025463757978286594,6.0,50,4901
108,108,0.02561955398414284,6.0,50,4901
109,109,0.025769593979930505,6.0,50,4901
110,110,0.025924294983269647,6.0,50,4901
111,111,0.026073669985635206,6.0,50,4901
112,112,0.026226857997244224,6.0,50,4901
113,113,0.026376654976047575,6.0,50,4901
114,114,0.026563941995846108,6.0,50,4901
115,115,0.0267138339986559,6.0,50,4901
116,116,0.026862740982323885,6.0,50,4901
117,117,0.027016676001949236,6.0,50,4901
118,118,0.027170671994099393,6.0,50,4901
119,119,0.027319755987264216,6.0,50,4901
120,120,0.0274723389884457,6.0,50,4901
121,121,0.02762607199838385,6.0,50,4901
122,122,0.027775220980402082,6.0,50,4901
123,123,0.02792801399482414,11.0,50,4901
124,124,0.02807830899837427,11.0,50,4901
