,Iteration,Time,Fitness,Restarts,max_iters,current_restart
0,0,0.0001044509990606457,57015.0,0,901,0
1,1,0.0005080819992144825,57015.0,0,901,0
2,2,0.004399781999381958,57807.0,0,901,0
3,3,0.004501957999309525,57877.0,0,901,0
4,4,0.004592122999383719,58573.0,0,901,0
5,5,0.004679742000007536,58573.0,0,901,0
6,6,0.004744176998428884,58573.0,0,901,0
7,7,0.00480954199883854,58933.0,0,901,0
8,8,0.0048931099991023075,58933.0,0,901,0
9,9,0.004959923999194871,58933.0,0,901,0
10,10,0.0050244829999428475,58933.0,0,901,0
11,11,0.005089376998512307,59605.0,0,901,0
12,12,0.005185258998608333,59605.0,0,901,0
13,13,0.005260078998617246,59605.0,0,901,0
14,14,0.005325471000105608,59668.0,0,901,0
15,15,0.005409916999269626,59668.0,0,901,0
16,16,0.00547437899876968,59868.0,0,901,0
17,17,0.00555868299852591,60044.0,0,901,0
18,18,0.005643013999360846,60044.0,0,901,0
19,19,0.005707472999347374,60083.0,0,901,0
20,20,0.005791935000161175,60083.0,0,901,0
21,21,0.005856768999365158,60707.0,0,901,0
22,22,0.0059404439998616,61103.0,0,901,0
23,23,0.006025853999744868,61103.0,0,901,0
24,24,0.006090556998969987,61103.0,0,901,0
25,25,0.006156292998639401,61521.0,0,901,0
26,26,0.0062419509995379485,61521.0,0,901,0
27,27,0.0063076319984247675,61521.0,0,901,0
28,28,0.006373149999490124,61521.0,0,901,0
29,29,0.006438954998884583,61521.0,0,901,0
30,30,0.0065054850001615705,61521.0,0,901,0
31,31,0.006571002999407938,61521.0,0,901,0
32,32,0.006636440999500337,61844.0,0,901,0
33,33,0.006721541998558678,61844.0,0,901,0
34,34,0.006798401998821646,62020.0,0,901,0
35,35,0.0068932479989598505,62020.0,0,901,0
36,36,0.006960783999602427,62209.0,0,901,0
37,37,0.007046368998999242,62209.0,0,901,0
38,38,0.007112636998499511,62209.0,0,901,0
39,39,0.007178482999734115,62401.0,0,901,0
40,40,0.007264352998390677,62401.0,0,901,0
41,41,0.007330241000090609,62877.0,0,901,0
42,42,0.007414604999212315,62917.0,0,901,0
43,43,0.007519363000028534,62959.0,0,901,0
44,44,0.007617395000124816,63279.0,0,901,0
45,45,0.007703294999373611,63279.0,0,901,0
46,46,0.007770823998725973,63279.0,0,901,0
47,47,0.0078392809991783,63417.0,0,901,0
48,48,0.007926626998596475,63417.0,0,901,0
49,49,0.007994804998816107,63417.0,0,901,0
50,50,0.008062642998993397,63417.0,0,901,0
51,51,0.00813004900010128,63417.0,0,901,0
52,52,0.008197401999495924,63968.0,0,901,0
53,53,0.008283818999188952,63968.0,0,901,0
54,54,0.008351692998985527,63968.0,0,901,0
55,55,0.008419797999522416,63968.0,0,901,0
56,56,0.0084878050001862,64958.0,0,901,0
57,57,0.008573942999646533,64958.0,0,901,0
58,58,0.00864168899897777,65021.0,0,901,0
59,59,0.008730674999242183,65021.0,0,901,0
60,60,0.008798441000180901,65646.0,0,901,0
61,61,0.008884591999958502,65646.0,0,901,0
62,62,0.008953865999501431,65646.0,0,901,0
63,63,0.009022640999319265,65660.0,0,901,0
64,64,0.009111044999372098,65660.0,0,901,0
65,65,0.009179498998491908,66094.0,0,901,0
66,66,0.009267005998481181,66094.0,0,901,0
67,67,0.009336421999250888,66829.0,0,901,0
68,68,0.009424531999684405,67669.0,0,901,0
69,69,0.009513458999208524,67669.0,0,901,0
70,70,0.009581197999068536,67725.0,0,901,0
71,71,0.009668833999967319,67725.0,0,901,0
72,72,0.009737925998706487,67725.0,0,901,0
73,73,0.00980820899894752,67725.0,0,901,0
74,74,0.009877557999061537,67725.0,0,901,0
75,75,0.009945461999450345,67725.0,0,901,0
76,76,0.010013887998866267,67725.0,0,901,0
77,77,0.01008192399967811,67725.0,0,901,0
78,78,0.010150901000088197,67812.0,0,901,0
79,79,0.010239791999993031,67812.0,0,901,0
80,80,0.010330076000172994,68587.0,0,901,0
81,81,0.01041925399840693,68587.0,0,901,0
82,82,0.010488893000001553,68587.0,0,901,0
83,83,0.010558009998931084,68587.0,0,901,0
84,84,0.010627089999616146,68587.0,0,901,0
85,85,0.010693262000131654,68587.0,0,901,0
86,86,0.010759245998997358,68587.0,0,901,0
87,87,0.010828581000168924,68587.0,0,901,0
88,88,0.010898548998738988,68587.0,0,901,0
89,89,0.010967459998937557,68587.0,0,901,0
90,90,0.011034207000193419,68587.0,0,901,0
91,91,0.011103584000011324,68587.0,0,901,0
92,92,0.011174285999004496,68587.0,0,901,0
93,93,0.011244218998399447,68587.0,0,901,0
94,94,0.011314538998703938,68587.0,0,901,0
95,95,0.011385062998670037,68587.0,0,901,0
96,96,0.01145245899897418,68587.0,0,901,0
97,97,0.011530480000146781,68587.0,0,901,0
98,98,0.011598456998399342,68587.0,0,901,0
99,99,0.0116653259992745,68587.0,0,901,0
100,100,0.011735371999748168,68587.0,0,901,0
101,101,0.011802417999206227,68587.0,0,901,0
102,102,0.016547227000046405,68587.0,0,901,0
103,103,0.016637056998661137,68587.0,0,901,0
104,104,0.01671445399915683,68587.0,0,901,0
105,105,0.016788967999673332,68587.0,0,901,0
106,106,0.01686137700016843,68587.0,0,901,0
107,107,0.016938081998887355,68587.0,0,901,0
108,108,0.017030244000125094,68587.0,0,901,0
109,109,0.01709978299913928,68587.0,0,901,0
110,110,0.01716774599844939,68587.0,0,901,0
111,111,0.017239528999198228,68587.0,0,901,0
112,112,0.017307961999904364,68587.0,0,901,0
113,113,0.017377423999278108,68587.0,0,901,0
114,114,0.017445798999688122,68587.0,0,901,0
115,115,0.01751421299923095,68587.0,0,901,0
116,116,0.01758278099987365,68587.0,0,901,0
117,117,0.01765501499903621,68587.0,0,901,0
118,118,0.017724601999361767,68587.0,0,901,0
119,119,0.017797454000174184,68587.0,0,901,0
120,120,0.01786934499978088,68587.0,0,901,0
121,121,0.01794209799845703,68587.0,0,901,0
122,122,0.018014982999375206,68587.0,0,901,0
123,123,0.018087190999722225,68587.0,0,901,0
124,124,0.018158593999032746,68587.0,0,901,0
125,125,0.01823063699885097,68587.0,0,901,0
126,126,0.01830025599883811,68587.0,0,901,0
127,127,0.018374600998868118,68587.0,0,901,0
128,128,0.01844637199974386,68587.0,0,901,0
129,129,0.018517672999223578,68587.0,0,901,0
130,130,0.018591735999507364,68587.0,0,901,0
131,131,0.018662643999050488,68587.0,0,901,0
132,132,0.018734744999164832,68587.0,0,901,0
133,133,0.01880939599868725,68587.0,0,901,0
134,134,0.01888398599840002,68587.0,0,901,0
135,135,0.01895573099864123,68587.0,0,901,0
136,136,0.019030356999792275,68587.0,0,901,0
137,137,0.019104998998955125,68587.0,0,901,0
138,138,0.019176429999788525,68587.0,0,901,0
139,139,0.01924837899969134,68587.0,0,901,0
140,140,0.01931920899914985,68587.0,0,901,0
141,141,0.019393966998904943,68587.0,0,901,0
142,142,0.01946865499849082,68587.0,0,901,0
143,143,0.019559130998459295,68587.0,0,901,0
144,144,0.019636211998658837,68587.0,0,901,0
145,145,0.01971150399913313,68587.0,0,901,0
146,146,0.019783501998972497,68587.0,0,901,0
147,147,0.01985899499959487,68587.0,0,901,0
148,148,0.01993494499947701,68587.0,0,901,0
149,149,0.020013352999740164,68587.0,0,901,0
150,150,0.02008985799875518,68587.0,0,901,0
151,151,0.020165037998594926,68587.0,0,901,0
152,152,0.02024106999851938,68587.0,0,901,0
153,153,0.020316887999797473,68587.0,0,901,0
154,154,0.02039232999959495,68587.0,0,901,0
155,155,0.020479370999964885,68587.0,0,901,0
156,156,0.020565157999953954,68587.0,0,901,0
157,157,0.020641008999518817,68587.0,0,901,0
158,158,0.0207172989994433,68587.0,0,901,0
159,159,0.020793077999769594,68587.0,0,901,0
160,160,0.020869400999799836,68587.0,0,901,0
161,161,0.020942333998391405,68587.0,0,901,0
162,162,0.02101829999992333,68587.0,0,901,0
163,163,0.021092304999910994,68587.0,0,901,0
164,164,0.02116582399867184,68587.0,0,901,0
165,165,0.021241746999294264,68587.0,0,901,0
166,166,0.021318122999218758,68587.0,0,901,0
167,167,0.021438590998513973,68587.0,0,901,0
168,168,0.021535366999160033,68587.0,0,901,0
169,169,0.02161368099950778,68587.0,0,901,0
170,170,0.0216905469987978,68587.0,0,901,0
171,171,0.021767915999589604,68587.0,0,901,0
172,172,0.021841832998688915,68587.0,0,901,0
173,173,0.0219187589991634,68587.0,0,901,0
174,174,0.02199529899917252,68587.0,0,901,0
175,175,0.022084439999161987,68587.0,0,901,0
176,176,0.022167453998918063,68587.0,0,901,0
177,177,0.022245027999815647,68587.0,0,901,0
178,178,0.022321988999465248,68587.0,0,901,0
179,179,0.022399740999389905,68587.0,0,901,0
180,180,0.022477468999568373,68587.0,0,901,0
181,181,0.022555079000085243,68587.0,0,901,0
182,182,0.022633045999100432,68587.0,0,901,0
183,183,0.022708442998919054,68587.0,0,901,0
184,184,0.022783540000091307,68587.0,0,901,0
185,185,0.02286167599959299,68587.0,0,901,0
186,186,0.022994311999354977,68587.0,0,901,0
187,187,0.023072302999935346,68587.0,0,901,0
188,188,0.023147610998421442,68587.0,0,901,0
189,189,0.023224167000080342,68587.0,0,901,0
190,190,0.02330000099937024,68587.0,0,901,0
191,191,0.0233786600001622,68587.0,0,901,0
192,192,0.023458586998458486,68587.0,0,901,0
193,193,0.02356701200005773,68587.0,0,901,0
194,194,0.023645205999855534,68587.0,0,901,0
195,195,0.023724949998722877,68587.0,0,901,0
196,196,0.023805150998668978,68587.0,0,901,0
197,197,0.02388165099910111,68587.0,0,901,0
198,198,0.023961150998729863,68587.0,0,901,0
199,199,0.02404044799914118,68587.0,0,901,0
200,200,0.024120015999869793,68587.0,0,901,0
201,201,0.024196910999307875,68587.0,0,901,0
202,202,0.029622646999996505,68587.0,0,901,0
203,203,0.0297231999993528,68587.0,0,901,0
204,204,0.029809984000166878,68587.0,0,901,0
205,205,0.02989085799890745,68587.0,0,901,0
206,206,0.029974144999869168,68587.0,0,901,0
207,207,0.030053803999180673,68587.0,0,901,0
208,208,0.030134415999782505,68587.0,0,901,0
209,209,0.030215738999686437,68587.0,0,901,0
210,210,0.03029308799887076,68587.0,0,901,0
211,211,0.03037068899902806,68587.0,0,901,0
212,212,0.030451321999862557,68587.0,0,901,0
213,213,0.030531888998666545,68587.0,0,901,0
