,Iteration,Fitness,Time,State,Population Size,Mutation Rate,max_iters
0,0,61563.0,0.0028354329988360405,"[33, 42, 41, 21, 4, 35, 5, 11, 42, 14, 29, 18, 29, 25, 29, 38, 20, 37, 32, 5, 20, 19, 21, 21, 40, 8, 47, 42, 45, 20, 8, 42, 13, 36, 2, 37, 34, 42, 11, 34, 41, 38, 24, 2, 6, 42, 32, 43, 21, 31, 48, 20, 36, 25, 20, 26, 13, 44, 19, 42, 29, 46, 38, 23, 9, 13, 6, 8, 30, 36, 36, 42, 29, 48, 13, 49, 1, 5, 26, 9, 35, 37, 0, 48, 44, 27, 34, 35, 20, 17, 40, 6, 43, 39, 35, 38, 21, 17, 11, 6]",75,0.6,1476
1,1,68392.0,0.009751478999532992,"[10, 36, 20, 8, 22, 46, 9, 43, 3, 17, 32, 19, 40, 35, 20, 40, 22, 43, 21, 46, 30, 10, 35, 19, 20, 38, 15, 44, 40, 18, 20, 1, 7, 48, 34, 22, 36, 39, 28, 22, 7, 1, 30, 3, 32, 34, 45, 17, 5, 31, 45, 11, 46, 44, 15, 28, 33, 39, 16, 29, 45, 36, 28, 22, 39, 20, 40, 0, 49, 30, 29, 24, 41, 1, 43, 40, 49, 36, 43, 10, 28, 28, 32, 1, 12, 6, 35, 39, 42, 48, 37, 28, 18, 41, 10, 30, 17, 49, 48, 24]",75,0.6,1476
2,26,77204.0,0.1795169149991125,"[26, 31, 48, 42, 19, 34, 39, 39, 39, 15, 36, 27, 37, 17, 31, 38, 36, 32, 43, 23, 37, 44, 20, 14, 26, 11, 24, 41, 45, 48, 46, 27, 38, 46, 48, 15, 44, 25, 15, 0, 27, 6, 36, 18, 39, 36, 40, 17, 5, 31, 45, 11, 46, 44, 15, 28, 33, 39, 16, 29, 45, 36, 28, 22, 40, 42, 1, 38, 44, 41, 5, 47, 40, 23, 28, 48, 22, 30, 48, 6, 40, 25, 44, 13, 45, 22, 44, 6, 16, 41, 44, 37, 45, 32, 34, 26, 40, 21, 36, 35]",75,0.6,1476
3,51,80933.0,0.34923392299970146,"[11, 17, 48, 42, 19, 34, 39, 39, 39, 20, 27, 10, 35, 17, 26, 38, 36, 44, 43, 34, 37, 44, 20, 14, 20, 38, 38, 3, 6, 47, 38, 47, 40, 13, 38, 37, 39, 12, 42, 13, 27, 6, 36, 18, 39, 36, 40, 17, 37, 43, 45, 11, 49, 39, 15, 28, 45, 39, 16, 29, 45, 36, 28, 38, 40, 42, 1, 38, 44, 41, 5, 47, 40, 23, 28, 48, 22, 30, 48, 32, 40, 25, 44, 13, 32, 22, 29, 6, 16, 41, 44, 37, 45, 32, 34, 26, 40, 21, 36, 49]",75,0.6,1476
4,76,83054.0,0.5174748139997973,"[44, 17, 9, 42, 19, 34, 39, 39, 39, 15, 36, 27, 37, 17, 21, 34, 36, 6, 43, 39, 37, 44, 20, 49, 20, 38, 38, 6, 6, 47, 38, 47, 40, 4, 38, 37, 39, 12, 42, 41, 27, 6, 36, 18, 39, 36, 40, 26, 37, 43, 45, 11, 49, 39, 15, 28, 45, 39, 16, 29, 45, 36, 28, 38, 16, 42, 1, 38, 44, 41, 5, 47, 40, 23, 28, 48, 22, 30, 48, 32, 40, 25, 44, 13, 32, 22, 29, 6, 16, 8, 44, 37, 45, 32, 34, 26, 40, 44, 36, 49]",75,0.6,1476
5,101,85892.0,0.6859239549994527,"[11, 17, 9, 42, 19, 34, 39, 39, 44, 20, 27, 10, 35, 17, 26, 38, 36, 44, 43, 34, 37, 44, 20, 49, 20, 38, 38, 6, 6, 47, 38, 47, 40, 4, 38, 37, 43, 12, 42, 41, 27, 6, 36, 18, 39, 36, 40, 49, 9, 43, 45, 11, 49, 39, 15, 28, 45, 39, 20, 29, 32, 36, 28, 38, 40, 42, 1, 38, 44, 41, 5, 47, 40, 23, 40, 48, 22, 30, 48, 32, 40, 25, 40, 13, 45, 22, 44, 6, 16, 41, 3, 37, 45, 32, 34, 26, 40, 44, 36, 49]",75,0.6,1476
6,126,87442.0,0.8557379329995456,"[11, 35, 9, 42, 19, 36, 39, 39, 44, 20, 27, 10, 35, 17, 26, 38, 36, 44, 43, 34, 37, 44, 20, 49, 20, 38, 38, 6, 6, 47, 38, 47, 40, 13, 38, 37, 39, 12, 42, 41, 47, 6, 45, 18, 39, 36, 40, 49, 9, 43, 45, 11, 49, 39, 15, 28, 45, 39, 16, 3, 45, 36, 28, 36, 40, 42, 1, 38, 44, 41, 5, 47, 40, 23, 40, 48, 22, 30, 48, 32, 40, 25, 43, 2, 45, 28, 44, 13, 0, 41, 3, 39, 48, 32, 34, 26, 40, 44, 36, 49]",75,0.6,1476
7,151,89421.0,1.0252570760003437,"[11, 35, 9, 42, 19, 42, 39, 39, 44, 40, 12, 10, 35, 39, 26, 38, 36, 44, 43, 34, 2, 44, 20, 49, 20, 38, 38, 6, 28, 47, 38, 47, 40, 13, 38, 37, 39, 12, 42, 47, 47, 6, 32, 7, 39, 46, 40, 49, 9, 43, 45, 11, 49, 39, 15, 6, 45, 39, 16, 3, 45, 36, 46, 38, 40, 42, 1, 38, 44, 41, 5, 47, 40, 30, 40, 48, 22, 30, 48, 49, 40, 25, 44, 19, 45, 22, 44, 13, 0, 33, 3, 39, 48, 32, 34, 26, 40, 44, 47, 49]",75,0.6,1476
8,176,90061.0,1.197732487000394,"[11, 35, 9, 42, 19, 42, 39, 39, 44, 40, 12, 10, 35, 39, 26, 38, 36, 44, 43, 49, 2, 44, 20, 49, 20, 38, 38, 6, 28, 47, 43, 47, 40, 13, 38, 37, 39, 12, 42, 47, 47, 6, 32, 7, 39, 46, 40, 49, 9, 43, 45, 11, 49, 39, 15, 6, 45, 39, 16, 3, 45, 36, 46, 38, 40, 42, 1, 38, 44, 41, 5, 47, 40, 30, 40, 48, 22, 30, 48, 49, 40, 25, 44, 19, 45, 22, 44, 13, 0, 33, 3, 39, 48, 32, 34, 26, 40, 44, 47, 49]",75,0.6,1476
9,201,91867.0,1.370720254999469,"[11, 35, 9, 42, 0, 42, 39, 39, 44, 40, 22, 10, 35, 39, 26, 47, 36, 44, 43, 49, 2, 44, 20, 49, 20, 38, 38, 6, 28, 47, 43, 47, 40, 38, 38, 37, 39, 48, 42, 47, 47, 6, 32, 7, 39, 46, 40, 49, 9, 43, 45, 11, 49, 39, 15, 6, 45, 39, 16, 3, 45, 42, 46, 38, 40, 42, 7, 38, 44, 41, 5, 47, 49, 30, 47, 48, 22, 31, 48, 49, 40, 25, 44, 19, 45, 22, 44, 13, 0, 6, 3, 39, 48, 32, 34, 26, 40, 44, 47, 49]",75,0.6,1476
10,226,92642.0,1.541182872999343,"[11, 35, 9, 42, 0, 42, 39, 39, 44, 40, 12, 10, 35, 39, 26, 47, 36, 44, 43, 49, 2, 44, 20, 49, 20, 38, 38, 3, 28, 47, 43, 47, 23, 38, 38, 37, 39, 48, 42, 47, 47, 6, 32, 7, 48, 46, 40, 49, 9, 43, 45, 11, 49, 39, 15, 6, 45, 39, 16, 3, 45, 36, 46, 38, 40, 42, 7, 38, 44, 41, 5, 47, 49, 30, 47, 48, 22, 36, 48, 49, 40, 49, 44, 19, 45, 22, 44, 40, 0, 6, 3, 39, 48, 32, 34, 42, 40, 44, 43, 49]",75,0.6,1476
11,251,93604.0,1.7103291299990815,"[12, 40, 9, 42, 8, 42, 39, 39, 44, 40, 12, 10, 35, 39, 26, 47, 43, 44, 43, 49, 48, 44, 20, 49, 20, 38, 38, 3, 28, 47, 43, 47, 23, 38, 38, 37, 39, 48, 42, 47, 47, 6, 41, 7, 39, 46, 40, 49, 9, 43, 45, 11, 49, 6, 15, 6, 45, 39, 16, 3, 45, 42, 46, 38, 40, 42, 7, 38, 44, 41, 5, 47, 49, 30, 47, 48, 22, 42, 48, 49, 47, 25, 45, 19, 45, 48, 44, 32, 0, 6, 3, 39, 48, 45, 34, 26, 40, 44, 47, 49]",75,0.6,1476
12,276,94288.0,1.8821855679998407,"[11, 35, 9, 42, 0, 42, 39, 39, 44, 40, 14, 15, 35, 46, 26, 47, 43, 44, 43, 49, 48, 44, 20, 49, 20, 38, 24, 3, 28, 47, 43, 47, 23, 38, 45, 37, 39, 48, 42, 47, 47, 6, 41, 7, 39, 46, 40, 49, 9, 43, 45, 11, 49, 6, 15, 6, 45, 39, 16, 3, 45, 42, 46, 38, 40, 42, 7, 48, 44, 41, 15, 47, 49, 30, 49, 48, 22, 42, 48, 49, 47, 25, 45, 19, 45, 48, 44, 32, 0, 6, 3, 39, 48, 45, 34, 26, 40, 44, 47, 49]",75,0.6,1476
13,301,94574.0,2.052534332000505,"[11, 35, 9, 42, 0, 42, 39, 39, 44, 40, 14, 6, 35, 46, 26, 47, 43, 44, 43, 49, 48, 46, 20, 49, 20, 38, 24, 3, 28, 47, 43, 47, 23, 38, 45, 37, 39, 48, 42, 47, 47, 6, 41, 7, 39, 46, 40, 49, 9, 43, 45, 11, 49, 6, 15, 6, 45, 39, 16, 3, 45, 42, 46, 38, 40, 42, 7, 48, 44, 41, 25, 47, 49, 30, 49, 48, 22, 42, 48, 49, 47, 25, 45, 19, 45, 48, 44, 32, 0, 6, 3, 39, 48, 45, 34, 41, 40, 44, 47, 49]",75,0.6,1476
14,326,94994.0,2.223621330998867,"[11, 35, 9, 42, 0, 42, 39, 39, 44, 40, 14, 10, 35, 46, 26, 47, 43, 44, 43, 49, 48, 46, 4, 49, 20, 38, 24, 3, 28, 47, 43, 47, 23, 38, 45, 37, 39, 48, 42, 47, 47, 6, 41, 7, 39, 46, 40, 49, 9, 43, 45, 11, 49, 6, 15, 6, 45, 39, 16, 3, 45, 42, 46, 38, 40, 42, 7, 48, 44, 41, 15, 47, 49, 30, 49, 48, 22, 42, 48, 49, 47, 43, 49, 19, 45, 48, 44, 32, 0, 6, 3, 39, 48, 45, 34, 41, 40, 44, 47, 49]",75,0.6,1476
15,351,95317.0,2.395053308999195,"[3, 40, 9, 42, 0, 42, 39, 39, 44, 40, 14, 10, 35, 46, 25, 47, 43, 44, 43, 49, 48, 46, 4, 49, 20, 38, 24, 3, 28, 47, 43, 47, 23, 38, 45, 41, 44, 43, 42, 47, 47, 6, 41, 7, 39, 49, 40, 49, 9, 43, 45, 11, 49, 6, 15, 6, 45, 39, 16, 3, 45, 42, 46, 38, 40, 42, 7, 48, 44, 41, 15, 47, 49, 30, 49, 48, 22, 42, 48, 49, 47, 43, 49, 19, 45, 48, 44, 32, 0, 6, 3, 39, 48, 45, 34, 41, 40, 44, 47, 49]",75,0.6,1476
16,376,95588.0,2.564905428998827,"[3, 40, 0, 42, 0, 42, 39, 39, 44, 40, 14, 10, 35, 46, 25, 47, 49, 44, 43, 49, 48, 46, 4, 49, 20, 38, 24, 3, 28, 47, 43, 47, 23, 38, 45, 37, 48, 48, 42, 47, 47, 6, 41, 7, 39, 46, 40, 49, 9, 43, 45, 11, 49, 6, 15, 6, 45, 39, 16, 3, 45, 42, 46, 38, 40, 42, 7, 48, 44, 41, 15, 47, 49, 30, 49, 48, 22, 42, 48, 49, 47, 43, 49, 43, 46, 48, 44, 38, 0, 6, 3, 39, 48, 45, 37, 41, 40, 44, 47, 49]",75,0.6,1476
17,401,95809.0,2.7358139879997907,"[3, 40, 0, 42, 0, 42, 39, 39, 44, 40, 14, 10, 44, 46, 25, 47, 49, 44, 43, 49, 48, 46, 4, 49, 20, 38, 24, 3, 28, 47, 43, 47, 23, 38, 45, 37, 48, 48, 42, 47, 47, 6, 41, 7, 39, 46, 40, 49, 9, 43, 45, 11, 49, 0, 15, 6, 45, 39, 16, 3, 45, 42, 46, 40, 40, 42, 7, 48, 44, 41, 15, 47, 49, 30, 49, 48, 22, 42, 48, 49, 47, 47, 49, 43, 46, 48, 44, 38, 0, 6, 3, 39, 48, 45, 37, 41, 40, 44, 47, 49]",75,0.6,1476
18,426,96011.0,2.906359999000415,"[3, 47, 0, 42, 0, 42, 39, 39, 44, 40, 14, 10, 35, 46, 6, 47, 49, 44, 43, 49, 48, 46, 4, 49, 20, 38, 24, 3, 28, 47, 43, 47, 23, 38, 46, 37, 48, 29, 42, 47, 47, 6, 41, 7, 39, 46, 40, 49, 9, 43, 45, 11, 49, 0, 15, 6, 45, 39, 16, 3, 45, 42, 46, 40, 40, 42, 12, 48, 44, 41, 15, 47, 49, 30, 49, 48, 42, 42, 48, 42, 47, 47, 49, 43, 46, 48, 44, 38, 0, 6, 3, 39, 48, 45, 37, 47, 40, 44, 47, 49]",75,0.6,1476
19,451,96673.0,3.077262892998988,"[3, 47, 0, 47, 0, 42, 9, 39, 44, 40, 14, 10, 44, 46, 25, 47, 49, 44, 43, 49, 5, 46, 4, 49, 20, 38, 24, 3, 28, 47, 43, 47, 33, 47, 45, 37, 48, 48, 42, 47, 47, 6, 41, 7, 39, 46, 49, 49, 9, 43, 45, 11, 49, 0, 15, 6, 45, 39, 16, 3, 45, 42, 46, 40, 40, 42, 12, 48, 44, 41, 15, 47, 49, 30, 49, 48, 46, 42, 48, 49, 47, 47, 49, 43, 46, 48, 44, 38, 0, 6, 3, 39, 48, 46, 34, 46, 45, 44, 47, 49]",75,0.6,1476
20,476,96973.0,3.2503712409998116,"[3, 47, 0, 42, 0, 42, 0, 39, 44, 40, 14, 10, 44, 46, 25, 47, 49, 44, 43, 49, 48, 49, 4, 49, 20, 38, 24, 3, 28, 47, 43, 47, 33, 47, 45, 37, 48, 48, 42, 47, 47, 6, 41, 7, 39, 46, 49, 49, 9, 43, 45, 11, 49, 0, 15, 6, 45, 39, 16, 3, 45, 42, 49, 40, 40, 43, 7, 48, 44, 41, 24, 47, 49, 30, 49, 48, 47, 42, 48, 42, 47, 47, 49, 43, 46, 48, 44, 38, 0, 6, 3, 39, 48, 46, 34, 46, 45, 44, 47, 49]",75,0.6,1476
