,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.003715823986567557,68265.0,True,100,0.9,49
1,1,4.097921584994765,68265.0,True,100,0.9,49
2,2,8.17110582999885,68265.0,True,100,0.9,49
3,3,12.111770263989456,68859.0,True,100,0.9,49
4,4,16.151254098978825,68859.0,True,100,0.9,49
5,5,20.000105346000055,69469.0,True,100,0.9,49
6,6,23.869136081979377,69469.0,True,100,0.9,49
7,7,27.753291134984465,69612.0,True,100,0.9,49
8,8,31.482898329995805,69612.0,True,100,0.9,49
9,9,35.29900997999357,69869.0,True,100,0.9,49
10,10,38.995866724988446,70245.0,True,100,0.9,49
11,11,42.7780209229968,70259.0,True,100,0.9,49
12,12,46.47941194300074,70259.0,True,100,0.9,49
13,13,50.22471650899388,70259.0,True,100,0.9,49
14,14,53.860198566981126,70259.0,True,100,0.9,49
15,15,57.58362453299924,70744.0,True,100,0.9,49
16,16,61.26426874398021,70794.0,True,100,0.9,49
17,17,64.97200851599337,70927.0,True,100,0.9,49
18,18,68.63492051197682,70927.0,True,100,0.9,49
19,19,72.2504400589969,71041.0,True,100,0.9,49
20,20,75.93952348799212,71041.0,True,100,0.9,49
21,21,79.54647030399065,71041.0,True,100,0.9,49
22,22,83.24059203697834,71041.0,True,100,0.9,49
23,23,86.8730855419999,71041.0,True,100,0.9,49
24,24,90.7663981349906,71041.0,True,100,0.9,49
