,Iteration,Fitness,Time,State,schedule_type,schedule_init_temp,schedule_exp_const,schedule_min_temp,schedule_current_value,Temperature,max_iters
0,0,54406.0,9.244400098396e-05,"[19, 38, 40, 9, 40, 31, 45, 12, 27, 39, 26, 25, 6, 45, 12, 49, 2, 11, 21, 5, 0, 12, 21, 48, 41, 15, 26, 19, 33, 39, 15, 36, 1, 1, 43, 15, 22, 39, 19, 25, 2, 10, 44, 35, 32, 13, 22, 38, 31, 30, 14, 0, 21, 6, 32, 34, 32, 14, 31, 14, 19, 16, 6, 2, 18, 21, 27, 43, 10, 7, 42, 19, 21, 37, 6, 4, 22, 43, 8, 21, 32, 36, 11, 1, 41, 26, 37, 41, 39, 17, 32, 35, 23, 42, 29, 42, 38, 4, 29, 32]",exponential,3500,0.005,0.001,3499.9983822303566,3500,1401
1,1,54742.0,0.0005427040014183149,"[19, 38, 40, 9, 40, 31, 45, 12, 27, 39, 26, 25, 6, 45, 12, 49, 2, 11, 21, 5, 0, 12, 21, 48, 41, 15, 26, 19, 33, 39, 15, 36, 1, 1, 43, 15, 22, 39, 19, 25, 2, 10, 44, 35, 32, 13, 22, 38, 31, 30, 22, 0, 21, 6, 32, 34, 32, 14, 31, 14, 19, 16, 6, 2, 18, 21, 27, 43, 10, 7, 42, 19, 21, 37, 6, 4, 22, 43, 8, 21, 32, 36, 11, 1, 41, 26, 37, 41, 39, 17, 32, 35, 23, 42, 29, 42, 38, 4, 29, 32]",exponential,3500,0.005,0.001,3499.9905026928604,3500,1401
2,101,56764.0,0.014734702001078404,"[15, 14, 32, 10, 46, 1, 45, 4, 44, 32, 16, 37, 6, 34, 12, 49, 2, 11, 21, 18, 16, 9, 21, 38, 28, 43, 49, 34, 33, 12, 15, 36, 28, 17, 43, 6, 21, 39, 19, 25, 2, 30, 22, 6, 32, 13, 11, 11, 31, 36, 22, 34, 21, 29, 1, 34, 32, 14, 31, 14, 12, 16, 33, 39, 18, 24, 26, 33, 32, 7, 21, 42, 16, 37, 6, 4, 38, 16, 8, 17, 32, 49, 11, 1, 11, 43, 29, 28, 43, 29, 20, 35, 43, 21, 29, 43, 24, 24, 3, 36]",exponential,3500,0.005,0.001,3499.742152213373,3500,1401
3,201,64963.0,0.030674814001031336,"[3, 48, 36, 23, 46, 1, 45, 31, 19, 32, 11, 37, 44, 42, 42, 49, 41, 11, 42, 18, 16, 9, 21, 38, 28, 7, 49, 27, 4, 12, 15, 36, 21, 37, 19, 42, 4, 45, 1, 25, 32, 37, 48, 6, 40, 13, 17, 26, 46, 36, 31, 34, 11, 42, 1, 32, 45, 32, 31, 21, 11, 44, 9, 33, 18, 24, 26, 27, 32, 11, 21, 42, 4, 37, 4, 4, 30, 44, 8, 28, 25, 28, 11, 32, 7, 43, 47, 8, 12, 35, 42, 35, 43, 47, 29, 43, 42, 26, 3, 36]",exponential,3500,0.005,0.001,3499.4632319191865,3500,1401
4,301,60350.0,0.047666226000728784,"[3, 48, 30, 23, 48, 22, 45, 5, 16, 15, 11, 46, 13, 21, 21, 26, 41, 16, 37, 12, 42, 9, 42, 26, 28, 7, 49, 5, 4, 13, 15, 46, 41, 37, 1, 37, 25, 0, 46, 25, 5, 37, 26, 27, 40, 13, 17, 26, 19, 18, 46, 34, 8, 44, 1, 32, 30, 32, 18, 45, 11, 18, 9, 18, 25, 45, 23, 27, 32, 11, 5, 42, 5, 37, 1, 4, 43, 49, 8, 33, 25, 11, 32, 33, 7, 10, 40, 8, 26, 49, 6, 35, 43, 47, 29, 43, 42, 18, 11, 48]",exponential,3500,0.005,0.001,3499.165940440114,3500,1401
5,401,62474.0,0.06625549400087039,"[28, 21, 0, 23, 19, 22, 47, 5, 13, 15, 11, 46, 13, 34, 41, 21, 6, 16, 37, 47, 43, 9, 25, 26, 25, 0, 49, 5, 25, 6, 29, 46, 41, 38, 7, 14, 25, 18, 46, 41, 17, 37, 26, 30, 40, 13, 17, 26, 19, 18, 42, 34, 37, 16, 47, 32, 14, 32, 47, 44, 11, 18, 4, 21, 25, 20, 23, 42, 32, 4, 5, 42, 45, 43, 31, 4, 43, 38, 8, 39, 16, 48, 42, 33, 7, 38, 44, 8, 30, 49, 7, 1, 24, 43, 29, 43, 37, 18, 11, 47]",exponential,3500,0.005,0.001,3498.8407208871126,3500,1401
6,501,72894.0,0.08585782200134418,"[24, 38, 28, 15, 19, 24, 47, 11, 11, 22, 11, 46, 13, 9, 41, 21, 36, 26, 37, 47, 4, 23, 48, 26, 25, 0, 49, 27, 25, 15, 15, 37, 38, 38, 38, 33, 49, 18, 46, 41, 17, 37, 37, 14, 40, 24, 32, 34, 19, 18, 42, 10, 37, 16, 4, 48, 48, 29, 47, 44, 43, 18, 4, 48, 25, 37, 23, 40, 49, 48, 7, 42, 46, 38, 31, 2, 43, 38, 18, 16, 16, 48, 46, 33, 7, 38, 41, 24, 37, 13, 7, 1, 24, 30, 37, 43, 37, 18, 30, 47]",exponential,3500,0.005,0.001,3498.497810574827,3500,1401
7,601,75131.0,0.10568623700055468,"[22, 35, 30, 15, 7, 4, 47, 11, 11, 22, 11, 46, 26, 9, 41, 21, 36, 26, 37, 30, 4, 23, 48, 26, 25, 0, 49, 20, 25, 49, 32, 37, 38, 41, 38, 33, 49, 18, 46, 41, 17, 37, 37, 14, 40, 24, 32, 35, 18, 14, 45, 10, 34, 16, 4, 48, 48, 29, 47, 44, 42, 18, 4, 48, 25, 37, 23, 49, 49, 48, 27, 42, 46, 38, 31, 35, 48, 38, 18, 18, 11, 48, 46, 1, 7, 38, 41, 24, 37, 16, 7, 19, 24, 30, 37, 43, 37, 18, 30, 47]",exponential,3500,0.005,0.001,3498.150979435581,3500,1401
8,701,76874.0,0.12679920500158914,"[22, 35, 25, 15, 16, 4, 47, 30, 45, 22, 11, 46, 26, 9, 41, 21, 36, 26, 37, 30, 4, 23, 16, 42, 16, 0, 49, 20, 25, 21, 32, 39, 38, 41, 38, 33, 49, 33, 46, 41, 17, 37, 37, 14, 37, 24, 32, 35, 18, 14, 45, 10, 34, 16, 9, 48, 48, 33, 47, 44, 21, 18, 4, 48, 25, 37, 23, 49, 49, 48, 27, 47, 46, 38, 32, 35, 48, 38, 18, 22, 11, 47, 46, 1, 7, 38, 41, 24, 37, 16, 1, 19, 24, 30, 37, 43, 37, 28, 30, 47]",exponential,3500,0.005,0.001,3497.781717178021,3500,1401
9,801,78331.0,0.14916310100124974,"[3, 32, 25, 15, 16, 4, 47, 30, 45, 22, 11, 41, 26, 9, 41, 21, 36, 26, 37, 30, 4, 23, 16, 42, 16, 0, 49, 13, 25, 21, 24, 39, 38, 41, 38, 35, 49, 33, 46, 41, 22, 37, 37, 14, 37, 26, 32, 37, 18, 14, 45, 10, 34, 16, 9, 48, 48, 33, 47, 44, 21, 18, 45, 48, 25, 37, 23, 49, 49, 48, 14, 47, 46, 38, 32, 35, 48, 37, 18, 22, 11, 47, 46, 1, 34, 38, 41, 47, 37, 16, 1, 19, 24, 35, 37, 43, 37, 28, 30, 47]",exponential,3500,0.005,0.001,3497.390618911869,3500,1401
