,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.005567904008785263,110821.0,True,150,0.95,49
1,1,13.973877344018547,110821.0,True,150,0.95,49
2,2,27.525127440021606,113286.0,True,150,0.95,49
3,3,41.02690929599339,113286.0,True,150,0.95,49
4,4,54.320020576007664,113286.0,True,150,0.95,49
5,5,67.48524911300046,114243.0,True,150,0.95,49
6,6,80.62461163199623,114282.0,True,150,0.95,49
7,7,93.69727520601009,114282.0,True,150,0.95,49
8,8,106.79194552201079,114282.0,True,150,0.95,49
9,9,119.85254526999779,114282.0,True,150,0.95,49
10,10,132.8332848980208,114282.0,True,150,0.95,49
11,11,145.8227455470187,114282.0,True,150,0.95,49
