,Iteration,Time,Fitness,Restarts,max_iters,current_restart
0,0,0.0005640239978674799,96.0,0,901,0
1,1,0.0015870549977989867,96.0,0,901,0
2,2,0.006195995993039105,96.0,0,901,0
3,3,0.0067163999992772005,98.0,0,901,0
4,4,0.0076967179993516766,98.0,0,901,0
5,5,0.008210579995648004,100.0,0,901,0
6,6,0.009221901993441861,100.0,0,901,0
7,7,0.00974881999718491,102.0,0,901,0
8,8,0.010736986994743347,102.0,0,901,0
9,9,0.01127129699307261,102.0,0,901,0
10,10,0.011777457999414764,102.0,0,901,0
11,11,0.012303016999794636,104.0,0,901,0
12,12,0.013286460998642724,104.0,0,901,0
13,13,0.013791392993880436,106.0,0,901,0
14,14,0.01476611799444072,108.0,0,901,0
15,15,0.015761738999572117,108.0,0,901,0
16,16,0.016295549998176284,108.0,0,901,0
17,17,0.01681148699572077,108.0,0,901,0
18,18,0.01732469799753744,108.0,0,901,0
19,19,0.017855396996310446,108.0,0,901,0
20,20,0.01836022199859144,108.0,0,901,0
21,21,0.018869139996240847,108.0,0,901,0
22,22,0.019377334996534046,110.0,0,901,0
23,23,0.020459005994780455,110.0,0,901,0
24,24,0.02097375599987572,110.0,0,901,0
25,25,0.021494257998710964,112.0,0,901,0
26,26,0.022471771997516043,112.0,0,901,0
27,27,0.02297497399558779,112.0,0,901,0
28,28,0.02349266099918168,112.0,0,901,0
29,29,0.024008362997847144,112.0,0,901,0
30,30,0.024526918998162728,112.0,0,901,0
31,31,0.02507310899818549,112.0,0,901,0
32,32,0.025605324997741263,112.0,0,901,0
33,33,0.02611377699940931,112.0,0,901,0
34,34,0.026645843994629104,112.0,0,901,0
35,35,0.027174375994945876,112.0,0,901,0
36,36,0.027686172994435765,112.0,0,901,0
37,37,0.028205956994497683,112.0,0,901,0
38,38,0.028741460999299306,112.0,0,901,0
39,39,0.029253123997477815,112.0,0,901,0
40,40,0.029764405997411814,112.0,0,901,0
41,41,0.03028529099537991,112.0,0,901,0
42,42,0.030816191996564157,112.0,0,901,0
43,43,0.031334801999037154,112.0,0,901,0
44,44,0.03186922899476485,112.0,0,901,0
45,45,0.03238356799556641,112.0,0,901,0
46,46,0.03290010399359744,112.0,0,901,0
47,47,0.03341614099917933,112.0,0,901,0
48,48,0.03392301799613051,112.0,0,901,0
49,49,0.03443173199775629,114.0,0,901,0
50,50,0.035423267996520735,116.0,0,901,0
51,51,0.036443985998630524,116.0,0,901,0
52,52,0.03697565299808048,116.0,0,901,0
53,53,0.037483442996745,118.0,0,901,0
54,54,0.038456299997051246,118.0,0,901,0
55,55,0.038964380997640546,118.0,0,901,0
56,56,0.03946874999382999,120.0,0,901,0
57,57,0.04046161899896106,120.0,0,901,0
58,58,0.040976149997732136,120.0,0,901,0
59,59,0.041483971996058244,120.0,0,901,0
60,60,0.042017798994493205,120.0,0,901,0
61,61,0.04253070499544265,120.0,0,901,0
62,62,0.043039409996708855,120.0,0,901,0
63,63,0.043553621995670255,120.0,0,901,0
64,64,0.04406376299448311,120.0,0,901,0
65,65,0.04462101999524748,120.0,0,901,0
66,66,0.045152730999689084,120.0,0,901,0
67,67,0.04567684099311009,120.0,0,901,0
68,68,0.046183692997146863,120.0,0,901,0
69,69,0.04669853699306259,120.0,0,901,0
70,70,0.04723092899803305,120.0,0,901,0
71,71,0.04773474999819882,120.0,0,901,0
72,72,0.04824367299443111,120.0,0,901,0
73,73,0.04876353099825792,120.0,0,901,0
74,74,0.04927813899848843,120.0,0,901,0
75,75,0.049794881997513585,122.0,0,901,0
76,76,0.05079175099672284,122.0,0,901,0
77,77,0.05130507199646672,122.0,0,901,0
78,78,0.05180638099409407,122.0,0,901,0
79,79,0.05234899099741597,122.0,0,901,0
80,80,0.0528711749939248,124.0,0,901,0
81,81,0.05388408099679509,126.0,0,901,0
82,82,0.054871535998245236,126.0,0,901,0
83,83,0.055393114998878445,126.0,0,901,0
84,84,0.05592619799426757,126.0,0,901,0
85,85,0.05644073099392699,126.0,0,901,0
86,86,0.0569479709956795,126.0,0,901,0
87,87,0.05747515599796316,126.0,0,901,0
88,88,0.057980048994068056,126.0,0,901,0
89,89,0.05849375299294479,126.0,0,901,0
90,90,0.05900702899816679,126.0,0,901,0
91,91,0.059521554998354986,126.0,0,901,0
92,92,0.060024624996003695,126.0,0,901,0
93,93,0.060550002999661956,127.0,0,901,0
94,94,0.06152611799916485,127.0,0,901,0
95,95,0.062041426994255744,127.0,0,901,0
96,96,0.06256903699977556,129.0,0,901,0
97,97,0.0635789109946927,129.0,0,901,0
98,98,0.06408848199498607,129.0,0,901,0
99,99,0.06460867599525955,129.0,0,901,0
100,100,0.06511896499432623,129.0,0,901,0
101,101,0.06564094099303475,129.0,0,901,0
102,102,0.07102897999720881,129.0,0,901,0
103,103,0.0715677349944599,129.0,0,901,0
104,104,0.07211075999657623,129.0,0,901,0
105,105,0.07266144699678989,131.0,0,901,0
106,106,0.0736673349965713,131.0,0,901,0
107,107,0.07418592599424301,131.0,0,901,0
108,108,0.07469944199692691,131.0,0,901,0
109,109,0.07520752599521074,131.0,0,901,0
110,110,0.07573950499499915,131.0,0,901,0
111,111,0.07625708299747203,131.0,0,901,0
112,112,0.0767799949971959,131.0,0,901,0
113,113,0.07729438599926652,131.0,0,901,0
114,114,0.07783582099364139,131.0,0,901,0
115,115,0.07835145599528914,131.0,0,901,0
116,116,0.07886747899465263,131.0,0,901,0
117,117,0.07937859899539035,131.0,0,901,0
118,118,0.07989890699536772,131.0,0,901,0
119,119,0.08044460199744208,131.0,0,901,0
120,120,0.08101646099385107,133.0,0,901,0
121,121,0.0820027809968451,133.0,0,901,0
122,122,0.08254278399545001,135.0,0,901,0
123,123,0.08353863199590705,137.0,0,901,0
124,124,0.08457524400000693,137.0,0,901,0
125,125,0.0850952269975096,137.0,0,901,0
126,126,0.08561296499829041,137.0,0,901,0
127,127,0.08614646399655612,137.0,0,901,0
128,128,0.08669899099913891,137.0,0,901,0
129,129,0.08721385899843881,137.0,0,901,0
130,130,0.08774655199522385,137.0,0,901,0
131,131,0.08826057299302192,137.0,0,901,0
132,132,0.0888045389947365,137.0,0,901,0
133,133,0.0893240759978653,137.0,0,901,0
134,134,0.0898557139953482,137.0,0,901,0
135,135,0.09036882799409796,137.0,0,901,0
136,136,0.09090088199445745,137.0,0,901,0
137,137,0.09141377599735279,137.0,0,901,0
138,138,0.09193175899417838,137.0,0,901,0
139,139,0.09249216299940599,137.0,0,901,0
140,140,0.09302756599936401,137.0,0,901,0
141,141,0.09353978599392576,137.0,0,901,0
142,142,0.09405774399783695,137.0,0,901,0
143,143,0.0945787839955301,137.0,0,901,0
144,144,0.09509051999339135,137.0,0,901,0
145,145,0.09561020099499729,137.0,0,901,0
146,146,0.09613226899818983,137.0,0,901,0
147,147,0.09665792499436066,137.0,0,901,0
148,148,0.09716934899915941,137.0,0,901,0
149,149,0.09769918899837648,139.0,0,901,0
150,150,0.09869992799940519,139.0,0,901,0
151,151,0.09921921999921324,139.0,0,901,0
152,152,0.09983721899334341,139.0,0,901,0
153,153,0.1003703999958816,139.0,0,901,0
154,154,0.1008899599983124,139.0,0,901,0
155,155,0.10143644399795448,139.0,0,901,0
156,156,0.10195978999399813,139.0,0,901,0
157,157,0.10247195199917769,139.0,0,901,0
158,158,0.10301235999941127,139.0,0,901,0
159,159,0.10352287699788576,139.0,0,901,0
160,160,0.10403471999597969,139.0,0,901,0
161,161,0.10456008199980715,139.0,0,901,0
162,162,0.10508557799767004,139.0,0,901,0
163,163,0.10559931399620837,139.0,0,901,0
164,164,0.10615382299874909,139.0,0,901,0
165,165,0.10667909499898087,139.0,0,901,0
166,166,0.10720358299295185,139.0,0,901,0
167,167,0.10771853199548787,139.0,0,901,0
