,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.005935105989919975,111575.0,True,150,0.5,49
1,1,8.735230354010127,114638.0,True,150,0.5,49
2,2,17.280151179991663,117672.0,True,150,0.5,49
3,3,25.43476712499978,118878.0,True,150,0.5,49
4,4,33.75607334499364,122782.0,True,150,0.5,49
5,5,41.83463545300765,122782.0,True,150,0.5,49
6,6,49.96972305700183,123796.0,True,150,0.5,49
7,7,57.847817945003044,123802.0,True,150,0.5,49
8,8,65.88594615799957,125311.0,True,150,0.5,49
9,9,73.75854524699389,126752.0,True,150,0.5,49
10,10,81.84314933698624,126752.0,True,150,0.5,49
11,11,89.61384480199195,127839.0,True,150,0.5,49
12,12,97.63806638401002,127839.0,True,150,0.5,49
13,13,105.43656576800277,128356.0,True,150,0.5,49
14,14,113.48164332099259,129394.0,True,150,0.5,49
15,15,121.43754289599019,129394.0,True,150,0.5,49
16,16,129.446036918991,129630.0,True,150,0.5,49
17,17,137.1546458969824,129765.0,True,150,0.5,49
18,18,144.96150240499992,130414.0,True,150,0.5,49
19,19,152.93547648401,130414.0,True,150,0.5,49
20,20,160.77836041900446,130414.0,True,150,0.5,49
21,21,168.58325675898232,130414.0,True,150,0.5,49
22,22,176.57337426498998,130701.0,True,150,0.5,49
23,23,184.31689312800881,130701.0,True,150,0.5,49
24,24,192.33180184400408,130820.0,True,150,0.5,49
25,25,200.0484856189869,130851.0,True,150,0.5,49
26,26,208.11500064100255,130851.0,True,150,0.5,49
27,27,216.0129803599848,130950.0,True,150,0.5,49
28,28,224.05382382500102,131008.0,True,150,0.5,49
29,29,231.9877024779853,131008.0,True,150,0.5,49
30,30,240.13952345398138,131008.0,True,150,0.5,49
31,31,248.34216257900698,131008.0,True,150,0.5,49
32,32,256.25451592198806,131008.0,True,150,0.5,49
33,33,269.081630879984,131008.0,True,150,0.5,49
