,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
185,185,4.942693539982429,210.0,150,0.3,476
186,186,4.969022203993518,210.0,150,0.3,476
187,187,4.99494337599026,210.0,150,0.3,476
188,188,5.020935498003382,210.0,150,0.3,476
189,189,5.046685492998222,210.0,150,0.3,476
190,190,5.072460694995243,210.0,150,0.3,476
191,191,5.098753720987588,210.0,150,0.3,476
192,192,5.124607311998261,210.0,150,0.3,476
193,193,5.150834729982307,210.0,150,0.3,476
194,194,5.176818910986185,210.0,150,0.3,476
195,195,5.202989267010707,210.0,150,0.3,476
196,196,5.229359218006721,210.0,150,0.3,476
197,197,5.255306232982548,210.0,150,0.3,476
198,198,5.281366092007374,210.0,150,0.3,476
199,199,5.307479734008666,210.0,150,0.3,476
200,200,5.333599926991155,214.0,150,0.3,476
201,201,5.359525473002577,214.0,150,0.3,476
202,202,5.391140727995662,214.0,150,0.3,476
203,203,5.418251525989035,214.0,150,0.3,476
204,204,5.445040816004621,214.0,150,0.3,476
205,205,5.471110149985179,214.0,150,0.3,476
206,206,5.497365208982956,214.0,150,0.3,476
207,207,5.523295583989238,214.0,150,0.3,476
208,208,5.549500086985063,214.0,150,0.3,476
209,209,5.575761543994304,214.0,150,0.3,476
210,210,5.602174214989645,214.0,150,0.3,476
211,211,5.628507015993819,214.0,150,0.3,476
212,212,5.654430444003083,214.0,150,0.3,476
213,213,5.680398987984518,214.0,150,0.3,476
214,214,5.706191345001571,214.0,150,0.3,476
215,215,5.73223707699799,214.0,150,0.3,476
216,216,5.758611133991508,214.0,150,0.3,476
217,217,5.785082269983832,214.0,150,0.3,476
218,218,5.811244104988873,214.0,150,0.3,476
219,219,5.837702977005392,215.0,150,0.3,476
220,220,5.86413823600742,215.0,150,0.3,476
221,221,5.890609416994266,215.0,150,0.3,476
222,222,5.916777337988606,215.0,150,0.3,476
223,223,5.942896389984526,215.0,150,0.3,476
224,224,5.968777473986847,215.0,150,0.3,476
225,225,5.995355277991621,215.0,150,0.3,476
226,226,6.021565943985479,215.0,150,0.3,476
227,227,6.053405291982926,215.0,150,0.3,476
228,228,6.079683087999001,217.0,150,0.3,476
229,229,6.105772001988953,217.0,150,0.3,476
230,230,6.131883950991323,217.0,150,0.3,476
231,231,6.158925274008652,219.0,150,0.3,476
232,232,6.185051025007851,219.0,150,0.3,476
233,233,6.211540922988206,219.0,150,0.3,476
234,234,6.237162515986711,219.0,150,0.3,476
235,235,6.26333934100694,219.0,150,0.3,476
236,236,6.289562482008478,219.0,150,0.3,476
237,237,6.315649725002004,219.0,150,0.3,476
238,238,6.342470328003401,219.0,150,0.3,476
239,239,6.369122962001711,219.0,150,0.3,476
240,240,6.395121171983192,219.0,150,0.3,476
241,241,6.421122764004394,219.0,150,0.3,476
242,242,6.446829853986856,219.0,150,0.3,476
243,243,6.4727955120033585,219.0,150,0.3,476
244,244,6.498803021997446,219.0,150,0.3,476
245,245,6.525004142982652,219.0,150,0.3,476
246,246,6.551424357981887,219.0,150,0.3,476
247,247,6.5776830349932425,219.0,150,0.3,476
248,248,6.603932250000071,219.0,150,0.3,476
249,249,6.630176151986234,219.0,150,0.3,476
250,250,6.65625996000017,221.0,150,0.3,476
251,251,6.682887467992259,221.0,150,0.3,476
252,252,6.714958541007945,221.0,150,0.3,476
253,253,6.7413371709990315,221.0,150,0.3,476
254,254,6.767871385993203,221.0,150,0.3,476
255,255,6.7943028479930945,221.0,150,0.3,476
256,256,6.820413423993159,221.0,150,0.3,476
257,257,6.846807250985876,221.0,150,0.3,476
258,258,6.873167966987239,222.0,150,0.3,476
259,259,6.899537699995562,222.0,150,0.3,476
260,260,6.925423251988832,222.0,150,0.3,476
261,261,6.95124593298533,222.0,150,0.3,476
262,262,6.977608440007316,222.0,150,0.3,476
263,263,7.00406786298845,222.0,150,0.3,476
264,264,7.030436192988418,223.0,150,0.3,476
265,265,7.056793135008775,223.0,150,0.3,476
266,266,7.083360140008153,223.0,150,0.3,476
267,267,7.109163163986523,223.0,150,0.3,476
268,268,7.135560611000983,223.0,150,0.3,476
269,269,7.163226323988056,223.0,150,0.3,476
270,270,7.189841040992178,223.0,150,0.3,476
271,271,7.2161163539858535,223.0,150,0.3,476
272,272,7.242301085992949,223.0,150,0.3,476
273,273,7.268415352999,223.0,150,0.3,476
274,274,7.294468820997281,223.0,150,0.3,476
275,275,7.3208857369900215,223.0,150,0.3,476
276,276,7.347632646997226,223.0,150,0.3,476
277,277,7.3798028779856395,223.0,150,0.3,476
278,278,7.4062830100010615,223.0,150,0.3,476
279,279,7.432213725987822,223.0,150,0.3,476
280,280,7.458827285008738,223.0,150,0.3,476
281,281,7.485210187995108,223.0,150,0.3,476
282,282,7.511146343982546,223.0,150,0.3,476
283,283,7.537155611993512,223.0,150,0.3,476
284,284,7.563173002999974,223.0,150,0.3,476
285,285,7.589443336997647,223.0,150,0.3,476
286,286,7.615489237010479,223.0,150,0.3,476
287,287,7.641916441993089,223.0,150,0.3,476
288,288,7.668342799996026,223.0,150,0.3,476
289,289,7.694088797987206,223.0,150,0.3,476
290,290,7.720518611982698,223.0,150,0.3,476
291,291,7.746622664009919,223.0,150,0.3,476
292,292,7.772591115004616,226.0,150,0.3,476
293,293,7.798996188008459,226.0,150,0.3,476
294,294,7.825177368998993,226.0,150,0.3,476
295,295,7.85145100299269,226.0,150,0.3,476
296,296,7.877706425002543,226.0,150,0.3,476
297,297,7.904190300003393,226.0,150,0.3,476
298,298,7.930363046005368,226.0,150,0.3,476
299,299,7.956500380998477,226.0,150,0.3,476
300,300,7.982484401989495,226.0,150,0.3,476
301,301,8.008211549982661,226.0,150,0.3,476
302,302,8.041976912994869,226.0,150,0.3,476
303,303,8.067922140005976,226.0,150,0.3,476
304,304,8.093939045997104,226.0,150,0.3,476
305,305,8.119841851003002,226.0,150,0.3,476
306,306,8.14620278601069,226.0,150,0.3,476
307,307,8.17339368298417,226.0,150,0.3,476
308,308,8.199249865981983,226.0,150,0.3,476
309,309,8.224867912009358,226.0,150,0.3,476
310,310,8.25084586700541,226.0,150,0.3,476
311,311,8.276379207993159,226.0,150,0.3,476
312,312,8.301960787008284,226.0,150,0.3,476
313,313,8.32786361000035,226.0,150,0.3,476
314,314,8.353731067007175,226.0,150,0.3,476
315,315,8.379488150007091,226.0,150,0.3,476
316,316,8.40600699200877,226.0,150,0.3,476
317,317,8.432092300994555,226.0,150,0.3,476
318,318,8.457988140988164,229.0,150,0.3,476
319,319,8.484246456995606,229.0,150,0.3,476
320,320,8.509975091990782,229.0,150,0.3,476
321,321,8.535865843994543,229.0,150,0.3,476
322,322,8.561726990999887,229.0,150,0.3,476
323,323,8.587927801010665,229.0,150,0.3,476
324,324,8.614293841004837,229.0,150,0.3,476
325,325,8.640264101006323,229.0,150,0.3,476
326,326,8.667409696005052,229.0,150,0.3,476
327,327,8.699733029992785,229.0,150,0.3,476
328,328,8.725686785997823,229.0,150,0.3,476
329,329,8.752316111989785,229.0,150,0.3,476
330,330,8.778589203982847,229.0,150,0.3,476
331,331,8.804472524992889,230.0,150,0.3,476
332,332,8.831148700002814,230.0,150,0.3,476
333,333,8.85708553699078,230.0,150,0.3,476
334,334,8.883455643983325,230.0,150,0.3,476
335,335,8.909711020998657,230.0,150,0.3,476
336,336,8.936161971010733,230.0,150,0.3,476
337,337,8.962174719985342,230.0,150,0.3,476
338,338,8.988124631985556,230.0,150,0.3,476
339,339,9.014409522002097,230.0,150,0.3,476
340,340,9.040711642999668,231.0,150,0.3,476
341,341,9.066741649003234,231.0,150,0.3,476
342,342,9.092863591009518,231.0,150,0.3,476
343,343,9.118933646008372,231.0,150,0.3,476
344,344,9.144851157994708,231.0,150,0.3,476
345,345,9.171089812007267,231.0,150,0.3,476
346,346,9.196949690987822,231.0,150,0.3,476
347,347,9.222902979003266,231.0,150,0.3,476
348,348,9.249126773996977,231.0,150,0.3,476
349,349,9.275599032000173,231.0,150,0.3,476
350,350,9.301929145003669,231.0,150,0.3,476
351,351,9.328602803987451,232.0,150,0.3,476
352,352,9.36112860799767,232.0,150,0.3,476
353,353,9.386940602998948,232.0,150,0.3,476
354,354,9.412686538009439,233.0,150,0.3,476
355,355,9.438861080008792,233.0,150,0.3,476
356,356,9.465157247992465,233.0,150,0.3,476
357,357,9.491451804002281,233.0,150,0.3,476
358,358,9.518053835985484,233.0,150,0.3,476
359,359,9.5445102469821,233.0,150,0.3,476
360,360,9.570827852992807,233.0,150,0.3,476
361,361,9.59682795300614,233.0,150,0.3,476
362,362,9.623193231993355,233.0,150,0.3,476
363,363,9.64932330098236,233.0,150,0.3,476
364,364,9.675104135007132,233.0,150,0.3,476
365,365,9.701573647005716,233.0,150,0.3,476
366,366,9.727379421005026,233.0,150,0.3,476
367,367,9.753265692997957,233.0,150,0.3,476
368,368,9.779753699986031,233.0,150,0.3,476
369,369,9.80574451299617,233.0,150,0.3,476
370,370,9.832047126983525,233.0,150,0.3,476
371,371,9.858066455984954,233.0,150,0.3,476
372,372,9.884405485994648,233.0,150,0.3,476
373,373,9.910378672997467,235.0,150,0.3,476
374,374,9.936591915000463,236.0,150,0.3,476
375,375,9.96326618900639,237.0,150,0.3,476
376,376,9.989069064002251,237.0,150,0.3,476
377,377,10.022120487003122,237.0,150,0.3,476
378,378,10.048524885991355,237.0,150,0.3,476
379,379,10.074640411010478,237.0,150,0.3,476
380,380,10.100746138981776,237.0,150,0.3,476
381,381,10.12690407098853,237.0,150,0.3,476
382,382,10.152862461982295,238.0,150,0.3,476
383,383,10.179806612984976,238.0,150,0.3,476
384,384,10.206049653002992,238.0,150,0.3,476
385,385,10.232107610994717,238.0,150,0.3,476
386,386,10.258296415995574,238.0,150,0.3,476
387,387,10.284707473998424,238.0,150,0.3,476
388,388,10.310868330998346,238.0,150,0.3,476
389,389,10.33713665799587,238.0,150,0.3,476
390,390,10.363144609000301,238.0,150,0.3,476
391,391,10.388906248001149,238.0,150,0.3,476
392,392,10.4149630079919,238.0,150,0.3,476
393,393,10.440764740982559,238.0,150,0.3,476
394,394,10.466748995997477,238.0,150,0.3,476
395,395,10.49322559099528,238.0,150,0.3,476
396,396,10.519487173005473,238.0,150,0.3,476
397,397,10.5460265679867,238.0,150,0.3,476
398,398,10.572207705990877,238.0,150,0.3,476
399,399,10.598629149986664,238.0,150,0.3,476
400,400,10.626075453008525,240.0,150,0.3,476
401,401,10.65284483099822,240.0,150,0.3,476
402,402,10.685763619985664,240.0,150,0.3,476
403,403,10.711686269001802,240.0,150,0.3,476
404,404,10.738186444010353,240.0,150,0.3,476
405,405,10.764808456005994,240.0,150,0.3,476
406,406,10.791052404005313,240.0,150,0.3,476
407,407,10.816927584994119,240.0,150,0.3,476
408,408,10.843100928992499,240.0,150,0.3,476
409,409,10.869764723989647,240.0,150,0.3,476
410,410,10.896273004007526,240.0,150,0.3,476
411,411,10.922387703991262,240.0,150,0.3,476
412,412,10.948727859999053,240.0,150,0.3,476
413,413,10.974749429005897,240.0,150,0.3,476
414,414,11.001017742994009,240.0,150,0.3,476
415,415,11.027388557005906,240.0,150,0.3,476
416,416,11.053585668007145,240.0,150,0.3,476
417,417,11.079789084004005,241.0,150,0.3,476
418,418,11.10575835200143,241.0,150,0.3,476
419,419,11.132153913989896,241.0,150,0.3,476
420,420,11.158622635004576,241.0,150,0.3,476
421,421,11.184820246009622,241.0,150,0.3,476
422,422,11.211103131005075,241.0,150,0.3,476
423,423,11.237226230005035,241.0,150,0.3,476
424,424,11.263787433010293,241.0,150,0.3,476
425,425,11.289754691009875,241.0,150,0.3,476
426,426,11.31581251899479,241.0,150,0.3,476
427,427,11.34878035800648,241.0,150,0.3,476
428,428,11.375237903994275,241.0,150,0.3,476
429,429,11.401267795008607,241.0,150,0.3,476
430,430,11.427061964990571,241.0,150,0.3,476
431,431,11.452517006982816,241.0,150,0.3,476
432,432,11.478176033997443,241.0,150,0.3,476
433,433,11.504432618996361,241.0,150,0.3,476
434,434,11.530310570989968,241.0,150,0.3,476
435,435,11.555966309009818,241.0,150,0.3,476
436,436,11.581878394004889,241.0,150,0.3,476
437,437,11.60812657198403,241.0,150,0.3,476
438,438,11.634164399001747,247.0,150,0.3,476
439,439,11.66008900498855,247.0,150,0.3,476
440,440,11.685950885992497,247.0,150,0.3,476
441,441,11.71175588600454,247.0,150,0.3,476
442,442,11.737485424004262,247.0,150,0.3,476
443,443,11.763107042992488,247.0,150,0.3,476
444,444,11.78884819499217,247.0,150,0.3,476
445,445,11.814774450991536,247.0,150,0.3,476
446,446,11.840986794995843,247.0,150,0.3,476
447,447,11.86684924500878,247.0,150,0.3,476
448,448,11.892915600998094,247.0,150,0.3,476
449,449,11.919511741987662,247.0,150,0.3,476
450,450,11.946586756996112,247.0,150,0.3,476
451,451,11.972941362007987,247.0,150,0.3,476
452,452,12.007377689005807,247.0,150,0.3,476
453,453,12.033928151009604,247.0,150,0.3,476
454,454,12.060339682007907,247.0,150,0.3,476
455,455,12.086666271003196,247.0,150,0.3,476
456,456,12.11259081598837,247.0,150,0.3,476
457,457,12.138944232981885,249.0,150,0.3,476
458,458,12.165490268991562,249.0,150,0.3,476
459,459,12.191958370996872,249.0,150,0.3,476
460,460,12.218360636004945,249.0,150,0.3,476
461,461,12.244322651007678,249.0,150,0.3,476
462,462,12.270544925995637,249.0,150,0.3,476
463,463,12.296450146997813,249.0,150,0.3,476
464,464,12.323334716988029,249.0,150,0.3,476
465,465,12.349328329000855,249.0,150,0.3,476
466,466,12.375425667996751,249.0,150,0.3,476
467,467,12.401362208009232,249.0,150,0.3,476
468,468,12.427301727002487,249.0,150,0.3,476
469,469,12.453863237984478,249.0,150,0.3,476
470,470,12.48029424098786,249.0,150,0.3,476
471,471,12.506420883000828,249.0,150,0.3,476
472,472,12.53293300999212,251.0,150,0.3,476
473,473,12.559025258000474,251.0,150,0.3,476
474,474,12.584944606001955,251.0,150,0.3,476
475,475,12.61128125700634,251.0,150,0.3,476
