,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0036718359915539622,67876.0,True,100,0.7,49
1,1,3.4975937849958427,67876.0,True,100,0.7,49
2,2,6.854048666980816,67876.0,True,100,0.7,49
3,3,10.113269163994119,69618.0,True,100,0.7,49
4,4,13.334652061981615,69618.0,True,100,0.7,49
5,5,16.503062828996917,69618.0,True,100,0.7,49
6,6,19.614999055978842,69618.0,True,100,0.7,49
7,7,22.80129807497724,69983.0,True,100,0.7,49
8,8,25.90041001397185,69983.0,True,100,0.7,49
9,9,29.093181712989463,69983.0,True,100,0.7,49
10,10,32.4399759429798,69983.0,True,100,0.7,49
11,11,35.617630475986516,69983.0,True,100,0.7,49
12,12,39.443186504999176,70242.0,True,100,0.7,49
13,13,43.36174309498165,70635.0,True,100,0.7,49
14,14,47.2034754199849,70635.0,True,100,0.7,49
15,15,51.03396904098918,70635.0,True,100,0.7,49
16,16,54.78080420597689,70635.0,True,100,0.7,49
17,17,58.70171115297126,70635.0,True,100,0.7,49
18,18,62.638975281995954,70635.0,True,100,0.7,49
