,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.0008799010029179044,123.0,50,0.1,1476
1,1,0.008313807004014961,123.0,50,0.1,1476
2,2,0.02012510500208009,123.0,50,0.1,1476
3,3,0.02646099800040247,123.0,50,0.1,1476
4,4,0.03269890600495273,123.0,50,0.1,1476
5,5,0.03895998400548706,123.0,50,0.1,1476
6,6,0.04524835000484018,123.0,50,0.1,1476
7,7,0.05166395400010515,124.0,50,0.1,1476
8,8,0.0584071990015218,129.0,50,0.1,1476
9,9,0.06516453900258057,129.0,50,0.1,1476
10,10,0.07139856600406347,129.0,50,0.1,1476
11,11,0.07765966000442859,129.0,50,0.1,1476
12,12,0.08397494000382721,131.0,50,0.1,1476
13,13,0.09082481200312031,131.0,50,0.1,1476
14,14,0.09704071700252825,135.0,50,0.1,1476
15,15,0.10380855800030986,135.0,50,0.1,1476
16,16,0.11002061000181129,135.0,50,0.1,1476
17,17,0.1163319550032611,135.0,50,0.1,1476
18,18,0.12268508900160668,135.0,50,0.1,1476
19,19,0.1289390900055878,143.0,50,0.1,1476
20,20,0.1356249509990448,143.0,50,0.1,1476
21,21,0.1419028590025846,144.0,50,0.1,1476
22,22,0.148678342004132,144.0,50,0.1,1476
23,23,0.1549060350007494,144.0,50,0.1,1476
24,24,0.1610946540022269,144.0,50,0.1,1476
25,25,0.1673452540053404,144.0,50,0.1,1476
26,26,0.17361424000409897,144.0,50,0.1,1476
27,27,0.1854872100011562,149.0,50,0.1,1476
28,28,0.1922338260046672,149.0,50,0.1,1476
29,29,0.1984374259991455,149.0,50,0.1,1476
30,30,0.20466544100054307,149.0,50,0.1,1476
31,31,0.2109250110006542,149.0,50,0.1,1476
32,32,0.21750372300448362,149.0,50,0.1,1476
33,33,0.22393021500465693,149.0,50,0.1,1476
34,34,0.2302410320044146,151.0,50,0.1,1476
35,35,0.23728254200250376,151.0,50,0.1,1476
36,36,0.2436818790010875,155.0,50,0.1,1476
37,37,0.2506081579995225,155.0,50,0.1,1476
38,38,0.2569017770001665,155.0,50,0.1,1476
39,39,0.26323136900464306,155.0,50,0.1,1476
40,40,0.269403679005336,155.0,50,0.1,1476
41,41,0.27563474800263066,155.0,50,0.1,1476
42,42,0.2818540020016371,158.0,50,0.1,1476
43,43,0.28852379000454675,158.0,50,0.1,1476
44,44,0.29475427600118564,158.0,50,0.1,1476
45,45,0.30098901300516445,158.0,50,0.1,1476
46,46,0.30721775200072443,161.0,50,0.1,1476
47,47,0.313991414004704,161.0,50,0.1,1476
48,48,0.3202113770021242,161.0,50,0.1,1476
49,49,0.32645830100227613,162.0,50,0.1,1476
50,50,0.33317588200588943,162.0,50,0.1,1476
51,51,0.33947877100581536,164.0,50,0.1,1476
52,52,0.3520456840051338,164.0,50,0.1,1476
53,53,0.3583443530005752,164.0,50,0.1,1476
54,54,0.36461745900305687,164.0,50,0.1,1476
55,55,0.37089638999896124,170.0,50,0.1,1476
56,56,0.3776979090034729,170.0,50,0.1,1476
57,57,0.38398763900477206,170.0,50,0.1,1476
58,58,0.3902802459997474,170.0,50,0.1,1476
59,59,0.39654679399973247,170.0,50,0.1,1476
60,60,0.40283767800428905,170.0,50,0.1,1476
61,61,0.4090147360038827,170.0,50,0.1,1476
62,62,0.4152296130050672,170.0,50,0.1,1476
