,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0037095529842190444,71518.0,True,100,0.8,49
1,1,3.8095428579836152,72756.0,True,100,0.8,49
2,2,7.502820433990564,72756.0,True,100,0.8,49
3,3,11.02457081299508,72756.0,True,100,0.8,49
4,4,14.517172239982756,74592.0,True,100,0.8,49
5,5,18.015028781985166,74592.0,True,100,0.8,49
6,6,21.520852196990745,74592.0,True,100,0.8,49
7,7,24.88968998400378,74592.0,True,100,0.8,49
8,8,28.281406470981892,74592.0,True,100,0.8,49
9,9,31.788528956007212,74592.0,True,100,0.8,49
