,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.005624218989396468,112580.0,True,150,0.6,49
1,1,9.908445787994424,113103.0,True,150,0.6,49
2,2,19.608552716003032,113333.0,True,150,0.6,49
3,3,29.000688022002578,115871.0,True,150,0.6,49
4,4,38.3101894359861,120330.0,True,150,0.6,49
5,5,47.5461969509779,120330.0,True,150,0.6,49
6,6,56.74049368497799,120330.0,True,150,0.6,49
7,7,65.89175110199722,120330.0,True,150,0.6,49
8,8,75.00072337698657,120556.0,True,150,0.6,49
9,9,83.97476186297718,123177.0,True,150,0.6,49
10,10,93.03747031200328,123177.0,True,150,0.6,49
11,11,102.11836162398686,123177.0,True,150,0.6,49
12,12,111.21208387098159,123177.0,True,150,0.6,49
13,13,120.169981953979,123177.0,True,150,0.6,49
14,14,129.15652104499168,123378.0,True,150,0.6,49
15,15,138.0204196620034,124135.0,True,150,0.6,49
16,16,146.9296043989889,124135.0,True,150,0.6,49
17,17,155.81555928799207,124312.0,True,150,0.6,49
18,18,164.64336769998772,124760.0,True,150,0.6,49
19,19,173.66389113900368,124760.0,True,150,0.6,49
20,20,182.60461068397854,124760.0,True,150,0.6,49
21,21,191.36690188400098,124760.0,True,150,0.6,49
22,22,200.25949238499743,125093.0,True,150,0.6,49
23,23,209.15088321399526,125103.0,True,150,0.6,49
24,24,217.92692698698374,125209.0,True,150,0.6,49
25,25,226.8238690669823,125342.0,True,150,0.6,49
26,26,236.11834579898277,125342.0,True,150,0.6,49
27,27,245.3868161639839,125342.0,True,150,0.6,49
28,28,254.14936588998535,125342.0,True,150,0.6,49
29,29,262.9588728849776,125342.0,True,150,0.6,49
30,30,271.95913525798824,125342.0,True,150,0.6,49
